date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-02-04, Civil Designer,,Current Employee,5+ years of experience in Toshiba jsw power system,"Good environment and helping peoples
","Gain knowledge in fabrication drawing checking
Advice to Management
Keep it up.
Be the first to find this review helpful
Helpful
Share
Repor","Keep it up.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,N/A
2021-02-04, Research Scientist,"Cambridge, East of England, England, England",Former Employee,N/A,"good work life balance in general
","Salary below market average for some topics
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-04, Mechanical Engineer,Singapore,"Current Employee, more than 3 years",Cheap-stake company,"•Flexible working hour
•Place to land a PR
•Nice colleague(Junior level)
","•Remuneration package is low
•Do not appreciate employee
•Management & /Managers thinking are very old-fashioned
•Performance judged based on OT hour
Advice to Management
Hopeless
Be the first to find this review helpful
Helpful
Share
Repor","Hopeless
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-02-02, Sales,"Los Angeles, CA","Former Employee, less than 1 year",Sales,"Great company and great people
","None I can think of.
Advice to Management
Keep doing what ya doing!
Be the first to find this review helpful
Helpful
Share
Repor","Keep doing what ya doing!
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-02-02, Buyer,"Ang Mo Kio New Town,","Former Employee, less than 1 year",Review on the company,"Good OT pay and benefits
","Too much OT, Bad Middle Managers that have anger management issue
Advice to Management
Change new manager
Be the first to find this review helpful
Helpful
Share
Repor","Change new manager
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Disagree
2021-02-01, Engineer,Hyderābād,"Current Employee, more than 3 years",Good environment,"Good place to beginning your career
","Some cold wars and politics
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-01, Manager ,"Gurgaon, Haryana, Haryana","Current Employee, more than 10 years",Engineering capabilities.,"1) Tremendous opportunities for learning and explore their knowledge.
","Communication between employee and top management.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-31, Design and Development Engineer,Tokyo,"Current Employee, more than 1 year",Industrial computer department,"People won't judge you if you go back on time, can take emergency leave, could take leave anytime
","Full of old people, stress, work life balance almost none
Advice to Management
Please hire more young people for fresh idea.
Be the first to find this review helpful
Helpful
Share
Repor","Please hire more young people for fresh idea.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-01-28, Senior Manager,,Current Employee,NO.1 in POS solutions,"Global No.1 position for POS systems market share
","Old Japanese style company that the decision takes way longer
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2021-01-28, Software Engineer,Bangalore,Former Employee,Great place to work,"Everything apart from strict timings
","Office timings have to be maintained even if your work is completed.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-28, Supplier Quality Engineer,"Manila, Manila, Manila","Former Employee, more than 1 year","Okay at first, low compensation increase rate","Very good when newly hired
","Very low compensation increase rate
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2021-01-26, Software Engineer,Pune,"Former Employee, more than 1 year",Best place to be with,"Atleast 100% bonus
Free Snacks, Food
Parents insurance
Friendly Workplace
","Nothing from my side. I enjoyed working here.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-26, Software Engineer,Sydney,"Former Employee, less than 1 year",Software Engineer,"Very easy job and not intense at all.
","The salary is not very good
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Neutral
2021-01-25, Administrative Assistant,"Pittsburgh, PA","Current Employee, more than 10 years",Local management falls short,"Coworkers are the best. Great teams are creating great results
","Management's lack of overall support
Advice to Management
Lead more.
Be the first to find this review helpful
Helpful
Share
Repor","Lead more.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Agree
2021-01-25, Engineer,Canlubang,"Current Employee, more than 1 year",So good yet so bad,"Have shuttle and food allowance
","Management is afraid of change
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-23, Director,"Irvine, CA","Former Employee, more than 3 years",Overall good company,"Good people with good experience
","Financial stability concern over the last several years
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Neutral
2021-01-22, Mechanical Engineer,Singapore,"Current Employee, more than 1 year",Good job,"Good experience and learn lots of things
","Fast paced environment for electrical product world
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-22, Field Service Technician,"Colorado Springs, CO","Former Employee, less than 1 year",Over all a good experience except for COVID,"Good team and manager. Easy equipment to work on.
","Field service during COVID is down in all ways.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-18, Engineer,Singapore,"Former Employee, more than 1 year",Good Environment,"fast and peace work environment
","OT OT and OT etc
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-01-15, Engineer,,Current Employee,Good place to work for just need to improve the pay,"Good hours and good work life
","Salary isn’t the best comparing
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-01-14, Software Developer,Bangalore,"Former Employee, more than 3 years",Good,"Good work life balance
Technical stack
","No flexible timings is one way good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-13, Software Engineer,Bangalore,"Former Employee, more than 1 year",Toshiba,"Good Company with good management
","Salary less and need better compensation
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-13, Field Applications Engineer,Istanbul,Current Employee,Field application engineer,"Good company good relationships good enviroment
","Everything is good so far
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-12, Engineer,Singapore,Former Employee,Great learning path,"Flexible working hours and good management support
","Have to meet tight schedule
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2021-01-10, Mechanical Engineer,Genoa,Current Employee,A branch of the big Toshiba family.,"Good company location, training and job opportunities.
","Nothing in particular, everithing's fine
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Disagree
2021-01-05, Mechanical Design Engineer,,Former Employee,Pros and cons,"and cons
5 Jan 2021 - Mechanical Design Engineer 
Recommend
CEO Approval
Business Outlook
Pros
Flexible of working hours, freedom
","Not efficient, politics between departments
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-03, Senior Executive Accounts,Hyderābād,"Former Employee, more than 3 years",Very nice place to work,"Good experience, multiple exposure to transformer manufacturing from end to end
","Required good investment on IT
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-03," Welding Inspector, Welding Supervisor",Chennai,Current Employee,good company,"This company safety good and work condition good
","Right now turbine job N/A
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-31, Sales Representative,,Current Employee,sales,"Great place to work at
","Management can be a pain
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-30, Senior Production Planner,"South Houston, TX",Current Employee,Good and Bad,"Flexible schedules 
Good benefits 
Nice coworkers
Longevity in your role
","Lack of leadership 
Management dislikes change
No career growth
Advice to Management
Be open to opportunities for change. Inspire your employees to want to learn and grow.
Be the first to find this review helpful
Helpful
Share
Repor","Be open to opportunities for change. Inspire your employees to want to learn and grow.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,Agree
2020-12-28, Systems Engineer,Tokyo,"Former Employee, more than 5 years",Good learning opportunity,"Good learning opportunity, good manager and colleague (depends on your department though)
","Traditional Japanese company, example promotional is based on years of employment not capability.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-27, Front Office Supervisor,"Fort Worth, TX",Former Employee,Tt,"The culture is very healthy.
","Salary compensation is very good.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-27, Production Operator,,Former Employee,Good working environment,"Good working environment, very approachable superiors.
","Compensation is not so good as it is not enough to sustain the needs of a family
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-22, Quality Control Technician,"Houston, TX",Current Employee,Great benefits,"Not the best salary but compansate with over time
","Working conditions for some people on plant
Communication
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-22,Anonymous,,Former Employee,Review,"conventional corporate culture and environment
","traditional company structure and command
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-20, Software Engineer,Bangalore,"Current Employee, more than 5 years",Reviews,"Great place to work and great team environment
","nothing much but a good organisation
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2020-12-12, Mechanical Engineer,,Former Employee,Great,"Passionate company
Good culture 
Great managers
","Overworking at times
Bad hours
Some projects very stressful
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-09, Sales Account Manager,Shah Alam,Current Employee,better dont,"suitable for those who love challenges without any guidance
","staff benefit is totally worst
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,Neutral
2020-12-05, Manager,Singapore,Current Employee,Traditionally Japanese,"Japanese are mostly polite and mild mannered. Ideal place for non Japanese if you just want to murk along
","Low glass ceilings for non Japanese
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Disagree
2020-12-05, Manager,"Houston, TX","Current Employee, more than 5 years",Research the group you are applying to. Avoid working with Greg Mack’s organization.,"Good benefits and stable income
","Poor work culture, lack of innovation
Advice to Management
Your senior staff does not set strategy or other fundamentals expected of business leaders
Be the first to find this review helpful
Helpful
Share
Repor","Your senior staff does not set strategy or other fundamentals expected of business leaders
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2020-12-02, Marketing,,"Former Employee, less than 1 year",Do not work here!,"The colleagues are nice, however the management is a mess and different departments do not work together that caused a lot of internal issues and making work inefficient.
","- Too much OT due to packed meetings with no direction. 
- bosses are rude and they are not patient in guiding, instead they rather shout and scold so that you’ll remember what you learn 
- Low pay 
- Japanese culture
Advice to Management
Good luck with High turnovers rate
4 people found this review helpful
Helpful
Share
Repor","Good luck with High turnovers rate
4 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-12-01, Senior Software Engineer,Bangalore,"Former Employee, more than 1 year",Not recommended,"A better salary and good facilities.
","1. Documents are in japaneese, Difficult to understand even after translation to English.
2. Communication gap
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2020-11-27, Deputy Manager,Singapore,"Current Employee, more than 5 years",Typical Japanese firm,"- rooms for individual to grow
- promotion opportunity if one is eager to contributes
","- many old management reluctant for change
- too many unnecessary process hindering rapid market changes
- product costs need to be improvise and more innovative products
Advice to Management
- always challenge staff for changes and seek/accept new ideas
1 person found this review helpful
Helpful
Share
Repor","- always challenge staff for changes and seek/accept new ideas
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Neutral
2020-11-26, Senior Software Engineer,Bangalore,Current Employee,Good company for experienced guys.,"work life balance
many projects
friendly work culture
HR policies are improving
leave policy
","9 hours mandatory to stay in office
slow learning curve
bond for freshers
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-17, Senior Systems Analyst,,"Former Employee, more than 3 years",Not for someone who constantly looks to work on niche technologies,"employee friendly environment and leave policies
","strict swipe hours and reglarization
no progressive career path
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,N/A
2020-11-16, Software Engineer,Bangalore,"Current Employee, more than 1 year",Work nature in BMS project India,"Projects in Toshiba are good except BMS(Battery Management System) project.
","1. No work culture
2. No respect to the individual
3. Partiality
4. No extra benefits
5. No leaves
6. No self development
7. No learning
Advice to Management
Please treat members as Humans, allow them to grow and respect their opinions and interests.
Be the first to find this review helpful
Helpful
Share
Repor","Please treat members as Humans, allow them to grow and respect their opinions and interests.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Agree,Disagree
2020-11-09, Engineer,"Ang Mo Kio New Town,","Current Employee, more than 3 years",Nice Colleagues and Nice Boss in my department,"Flexible working hours
Friendly colleagues
Good stepping stone for fresh graduate to gain experience.
","Performance based on OT hour.
Overloaded workload.
Less salary increments. (Less than 3 digit if you are not promoted)
Engineering department is the lowest level in this company.
Advice to Management
Extremely high turn over rate is because of your terrible managements
Be the first to find this review helpful
Helpful
Share
Repor","Extremely high turn over rate is because of your terrible managements
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Disagree
2020-11-08, Software Engineer,,Current Employee,Its a nice place to work,"Its nice place to work
","No flexible timing is there
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-07, ERP Oracle Project Manager,Bangalore,Current Employee,Best Company to Work,"Good Work Culture, Flexible Time
","Nothing any Special Cons to explain
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-11-05, Senior Manager,"Kawasaki, Kanagawa, Kanagawa",Current Employee,Top decision is double,"Average of engineers skills are very high in system LSI division
","Top management is poor for system LSI biz.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Disagree
2020-11-04, Project Engineer,"Kawasaki, Kanagawa, Kanagawa","Former Employee, more than 3 years","- Managing the design, manufacturing Steam Turbine Generator, Design and Optimize heat balance, Bidding Proposal","- Good place for growing up our knowledge and skill 
- Good Support from senior to jonior for anythings
","So many task at the moment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-03, Account Executive,"Morrisville, NC","Former Employee, more than 1 year",Avoid,"The warehouse guys are really helpful and nice. The sales support in Charlotte is great. Good for resume if you have no other options. Good benefits.
","The management is toxic - all wildly inappropriate. There was only one person on the sales team that didn't sexually harass me at one point. The management is weak and lacking support. There is no major investment for long term employment from the managers because they absorb accounts and that's all that is of importance. The pay is an abomination considering they expect you to manage current accounts, do all your own admin work, and cold call without ever receiving a lead. The atmosphere is always somewhat negative - whether it be the muster or just a day in the office. Every single thing in the office is falling apart - broken chairs, broken desks, bugs all over, dirty fridge, not even coffee. Absolutely not the job that was ""sold"" to me. The HR violations I saw here I have never been exposed to in my life, and I have always worked in bars. In the end, you'll average about $350 a week base pay.
Advice to Management
Show the support you get paid to and remember the sales rep rely on each and every sale that you don't care about.
Be the first to find this review helpful
Helpful
Share
Repor","Show the support you get paid to and remember the sales rep rely on each and every sale that you don't care about.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Disagree
2020-11-03, Software Engineer,Bangalore,"Current Employee, more than 1 year",Very Good company to work,"Good company & very good growth
","No cons as of now
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-11-03, Customer Service Representative,,Former Employee,Micromanaging in hostile environment,"Good bonus, decent salary, good co workers
","Management is very micromanaging in the UPS department. Will make you feel not welcome or up to par if you can handle the job. They will test you in certain subjects to make sure you know what you’re doing. Also will talk bad about to you to other colleagues. Very unprofessional and disorganized while taking action to COVID 19. Please reconsider if you are looking for growth. High turnover rate with outdated systems and environment.
Advice to Management
Listen to your employees instead of talking down on them and being y professional. Be more organized with training and stop the micromanaging on up coming employees. Stay away!
Be the first to find this review helpful
Helpful
Share
Repor","Listen to your employees instead of talking down on them and being y professional. Be more organized with training and stop the micromanaging on up coming employees. Stay away!
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-11-03, Electrical Engineer,Singapore,Current Employee,good,"good start up place to learn
","many workload and need to ot
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-11-02, Senior Executive Engineer,Singapore,"Current Employee, more than 5 years",Working in Toshiba singapore,"Good culture.follows singapore culture. Friendly environment
","No resources. Not agrassive enough
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-11-02, QA Supervisor,"Manila, Manila, Manila",Current Employee,Good place to start a career,"Higher pay than other peers
","Slow Promotion on corporate ladder
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2020-11-01, Product Engineer,,"Current Employee, more than 1 year",Product Engineer,"1. Flexible Working Hour.
2. Good Starting as first job
","1. Low basics
2. Management level should equipped with more technical and reasonable knowledge, it is better to tell and discuss with the employers for the improvement needed instead of personal offense.
3. A lot of meaningless meeting.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Neutral
2020-10-31, Software Engineer,Bangalore,"Current Employee, more than 1 year",Toshiba salary for software engineer,"So many leaves you will get
","So much internal process and document creation
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2020-10-29, Software Engineer,Bangalore,"Former Employee, more than 3 years",Nice place to learn the new technology,"Good place to learn new things from knowledgeable working professionals
","sometimes working in weekend but again great opportunity to learn
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-10-29, Software Engineer,,Current Employee,Good bút not best,"Comfortable and high salary and plexible
","Low motivated low increase salary
Advice to Management
No
Be the first to find this review helpful
Helpful
Share
Repor","No
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2020-10-22, Engineer,"Manila, Manila, Manila",Current Employee,Good,"They a good and kind employees.
","See it from yourself alright
Advice to Management
Keep up the good work!
Be the first to find this review helpful
Helpful
Share
Repor","Keep up the good work!
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2020-10-08, Software Engineer,Bangalore,"Former Employee, more than 3 years",Good company to start your career with,"Exposure to different technologies
Good hikes
Onsite opportunities if you perform well
","Initial agreement
swipe in - swipe out
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-08, Manager,"Gurgaon, Haryana, Haryana","Current Employee, more than 5 years",Piping Lead,"Working environment is good, good place to learn new thing, challenging tasks
","At present no future plan for organisation.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-10-08, Sales Director,"Chertsey, England, England","Former Employee, more than 1 year",So much growth potential,"In general, a great collection of individuals.
","Too many siloed business functions
Advice to Management
Realise the potential you have by giving more autonomy to the people actually doing the job.
Be the first to find this review helpful
Helpful
Share
Repor","Realise the potential you have by giving more autonomy to the people actually doing the job.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,N/A,Neutral
2020-10-07, IT Manager,Singapore,"Former Employee, more than 8 years",.,"Very good environment to work
","Company must consider to work from home option
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-07, Engineer,Hyderābād,"Current Employee, more than 3 years",gov job like job,"good work environment and bus facilities are there
","notting to share from my side
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-10-07, Module Lead,,"Current Employee, more than 5 years",Good place for learning different technologies,"Good place for learning different technologies
","Very less increament every year
Advice to Management
Should normalize salary as per position
Be the first to find this review helpful
Helpful
Share
Repor","Should normalize salary as per position
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2020-10-06, Data Specialist,"Houston, TX",Current Employee,Good company,"good people to work with.
","must start thru a temp agency
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
2020-10-05, Software Engineer,Tokyo,Current Employee,Not so good for foreigners,"Great employee benifits with lots of cares
","ordinary Japanese style, of management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-10-04, Senior Software Engineer,,Former Employee,Good company to stay for longer time for seeking retirement,"Working environt is good and get good hike compare to mid cap company
","Working on legacy technology and there not much perks and freebies
Advice to Management
Please listen to emp who are suggesting before leaving company
Be the first to find this review helpful
Helpful
Share
Repor","Please listen to emp who are suggesting before leaving company
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2020-10-02, Specialist,,Former Employee,General manager,"Big company, long history, famous brand
","A traditional Japanese company with a traditional Japanese style of “nenkoujoretsu “
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-02, Production Supervisor,"Houston, TX",Former Employee,Supervisor,"There's a lot of things to learn if you're a person who like to learn. Great bonus.
","Upper management listen to there group leader more than his supervisors. They supposedly investigate the problems before making an assumption. No communication, loyalty, etc....
Advice to Management
N/A
Be the first to find this review helpful
Helpful
Share
Repor","N/A
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2020-09-30, Quality Engineer,"San Jose, CA","Former Employee, more than 1 year",Great company,"Work life balance 
Great management
","Process can improve
Vague instruction
Lack team work
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-29, Firmware Engineer,"Ang Mo Kio New Town,","Current Employee, more than 1 year",Moderate,"Great learning experiences and friendly environment.
","Little amount of Increment and benefit.
2 people found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-09-27, Design Engineer,"Fuji, Shizuoka, Shizuoka","Current Employee, more than 3 years",Livelong company,"decent benefits, oversea opportunity, bonus twice a year
","Slow growth, low-pay, old fashioned
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-25, Systems Analyst,Pune,Current Employee,Good place to work.,"The environment is good.
Work is good as well.
","Not much, benefits are a bit less.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-21, Engineer,Singapore,"Current Employee, more than 3 years",Toshiba TEC SG were so bad that they closed off their Glassdoor,"Can work with a bunch of young people
Average starting salary
","Rude and bad management
No career progress
Low increment and bonus
Advice to Management
Good luck
1 person found this review helpful
Helpful
Share
Repor","Good luck
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Disagree
2020-09-19, Sales,,Current Employee,Toshiba,"The people you work with, being left to do your job, support from your manager when you need it
","Not competitive with pay, ceiling for progression because of people being in their roles for so long.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,N/A
2020-09-16, Software Engineer,Bangalore,"Former Employee, more than 1 year",Challenging work,"Good working environment, Challenging work
","strict timing - 9hrs compulsory
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-14, Engineer,"Ang Mo Kio New Town,","Current Employee, more than 3 years",Toxic Working Environment,"Can learn how to be independent as there's no proper guidance
","Hot tempered Japanese Manager kick your chair so hard till almost fell down.
Rude Management criticize sarcastically.
Low pay with minimum increment.
Never show of appreciation.
Advice to Management
Good Luck
3 people found this review helpful
Helpful
Share
Repor","Good Luck
3 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-09-13, Project Manager/Associate Product Manager,Riyadh,"Current Employee, more than 10 years",13+ years experienced and result-oriented Product Management Professional & Project Manager,"High Professional environment, competitive skills, Friendly Approach
","no downsides for toshiba abm olayan
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-09-11, Assistant Manager,New Delhi,"Current Employee, more than 5 years",Sales,"Good company to work, MNC company
","Working culture needs to be improved
Advice to Management
None
Be the first to find this review helpful
Helpful
Share
Repor","None
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-09-10, Software Developer,Düsseldorf,"Current Employee, more than 5 years",Good company,"We are really flexible with Schedules
","We are only numbers for the company
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2020-09-07, Systems Engineer,,"Current Employee, less than 1 year",Great,"I love its healthy work environment.
","No challenge for career dev.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2020-09-03, Logistics Specialist,Cairo,"Former Employee, more than 3 years",Learning facility,"you will learn a lot from Japanese
","Too much stress at work
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-01, Systems Analyst,Bangalore,"Current Employee, more than 3 years",good,"good environment to work and learn
","latest technologies are not being used
Advice to Management
improvement required
Be the first to find this review helpful
Helpful
Share
Repor","improvement required
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-09-01, Associate Software Engineer,Bangalore,"Current Employee, less than 1 year","Nice people to work with, good projects in embedded domain","Projects are good and innovative
","Some of the managers are rude
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-31, Graduate Trainee Engineer,,Current Employee,engineer,"Yet to join in the company
","less salary , also requires high work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-31, Systems Engineer,,Former Employee,"Good experience, but more renumeration will make it better","Global exposure and intensive training provided
","Rigid Japanese culture
Remuneration can be much more
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-26, Software Engineer,Bangalore,"Former Employee, more than 1 year",Nothing much,"no good reason for Pros, Its very bad pressure
","It is not that great experience and most importantly be ready to work in all technology, for ex: if you are c++ developer and they may ask you to work with c also or cobal or foxtrain or some other programming languages which you might not be knowing also, in short, if they don't have work for you, they may ask you clean their toilets also
Advice to Management
Understand your employees and make benefits to them
1 person found this review helpful
Helpful
Share
Repor","Understand your employees and make benefits to them
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Disagree
2020-08-24, IT Manager,Curitiba,"Former Employee, more than 8 years",IT Manager,"Salary, environment, team, internal development, market
","Challenger agressive related with market
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-19, Senior Systems Analyst,,"Current Employee, more than 10 years",Nice company to get settled,"- Nice company to get settled
- Get opportunity to work on overall product cycle
","Comparatively lesser salary when compared with companies like Intel
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-16, Software Engineer,Pune,"Current Employee, more than 3 years",Hire for work and Fire when work completes,"-You will get salary without fail.
","- No growth 
- Works on outdated tech's
- Hire and Fire policy in Covid situation.
- Politics played 
- No trasperancy in work
- Not good for technical and smart+hard workers.
Advice to Management
After work done if you want fire peoples, say it loudly. Dont play politics.
Be the first to find this review helpful
Helpful
Share
Repor","After work done if you want fire peoples, say it loudly. Dont play politics.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Neutral
2020-08-10, Field Service Engineer,"Edmonton, AB","Current Employee, more than 5 years",great,"travel to see all of the western hemisphere.
","no work life balance but direct management is caring.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Agree,Neutral
2020-08-08, Associate Software Engineer,Bangalore,"Former Employee, more than 1 year","Great work opportunities but too much pressure,","- Toshiba is a brand known in world, cool projects and opportunity to learn
","- too much work pressure
- No work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-07, General Manager of Operations,"Gurgaon, Haryana, Haryana",Current Employee,Good working environment,"Work life balance is good and there is respect for employees
","Slower decision making by top management.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,N/A,Neutral
2020-08-03, Software Engineer,Bangalore,Current Employee,Toshiba Software India Pvt Ltd,"Ample of opportunities to improve skills
","Management activities can be improved
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
