date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-07-09, Architect,Istanbul,"Current Employee, less than 1 year",Cloud Architect,"Nice bonus
Careful about employee health
","Too much bureaucracy
Career options are limited at some roles
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Disagree,Agree
2021-07-09, Talent Acquisition Specialist,Bangalore,"Current Employee, more than 1 year",IBM recruitment,"Good culture
There are plenty of opportunities to learn and grow
Healthy work pressure
","Salary : the yearly hike is not expected like other firm. Max 8% If you are a top performer
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-09, Service Delivery Specialist,,"Former Employee, more than 3 years",Good Place to Learn,"Learning opportunities is very good
","No such cons about the company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-07-09, Executive Creative Director,Dubai,"Current Employee, more than 3 years",Fading reputation,"Lots of ways to progress your career 
Exposure to technology and consulting
","Partner structure does help innovation 
Stuck selling solutioning instead of nimble innovation
Advice to Management
Find ways to innovate and be more competitive in the market place 
Change partner set up 
Be more start up
Be the first to find this review helpful
Helpful
Share
Repor","Find ways to innovate and be more competitive in the market place 
Change partner set up 
Be more start up
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Disagree
2021-07-09, Associate Systems Engineer,,Current Employee,Nice to work here,"Nice work life balance. Good leave policies.
","Manager initiated company. They have everything in their hand.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-09, Senior SAP Security Consultant,Hyderābād,"Current Employee, more than 8 years",no salaray hike on yearly basis,,"ltant in Hyderābād
Recommend
CEO Approval
Business Outlook
Pros
job is more stable when compared to other companys
Cons
no salary hike always ...
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-07-09, ODI Consultant,"Gurgaon, Haryana, Haryana","Current Employee, more than 5 years",Good place to work,,"ltant in Gurgaon, Haryana, Haryana
Recommend
CEO Approval
Business Outlook
Pros
Work and personal life balance
Cons
Less compensation and opportunities to 
Grow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-07-09, Senior Systems Engineer,,Current Employee,IBM and my experience,"1. Work-Life balance
2. Professional work culture
3. Lots of scope of learning
","1. Very poor salary hike
2. Bonus irregular
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-07-09,Anonymous,Bangalore,"Former Employee, more than 1 year",IBM review,"good to work life balnce
","not much about this cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-09, Systems Engineer,Calcutta,"Current Employee, more than 3 years",Average Hikes but good Work-life balance,"Work life balance
Flexible
Certifications & Training opportunity
","Poor projects
No salary hike
performance, hikes, leaves all depends on manager only, no HR involved
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2021-07-09, Senior Systems Engineer,Hyderābād,"Current Employee, more than 1 year",Sr. System Emgineer,"Good Work life balance especially for women
","No HR and leaves (based on project we can't avail leaves)
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-08, TSM Administrator,Chennai,"Former Employee, more than 1 year",na,"very very very good company
","very very very cool environment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-08, Applications Developer,,Current Employee,Nice,"work life balance , transportation
","no career growth , no compensation hike
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Advisory Software Engineer,"Ottawa, ON","Former Employee, more than 8 years",good company for learning and growing career path,"lots of talented people; great place to start learning and growing career path
","products and solutions are too complex
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Analista De Infraestrutura Sênior,"São Paulo, São Paulo, São Paulo","Current Employee, more than 8 years",Prós/Contras*,"The culture, values and teamwork are truly exceptional in this company. The colleagues are encourage to teamwork principals.
","The overall strategy is not much clear; the company has great initiatives but it can't get consistency if it's Watson, AI, Software Solutions or Cloud.
Advice to Management
The overall strategy is not much clear; the company has great initiatives but it can't get consistency on what IBM can do as best.
Be the first to find this review helpful
Helpful
Share
Repor","The overall strategy is not much clear; the company has great initiatives but it can't get consistency on what IBM can do as best.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Neutral
2021-07-08, Applications Developer,,Current Employee,Good Company to Work,"Work life balance
Good work culture
Nice place to work
WFH Facility
","Technology stack sometimes
Hike Cycle
Band promotion
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Systems Administrator,"Medellín, Antioquia, Antioquia",Current Employee,Conservative,,"rvative
8 July 2021 - Systems Administrator in Medellín, Antioquia, Antioquia
Recommend
CEO Approval
Business Outlook
Pros
Good tools for learning
Good tools for communication 
Excellent computer
Nice location 
Good salary 
Flexible hours to work
Cons
Heavy work
A lot of responsibilities 
Work in extra hours 
Work on weekends 
Conversation process
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-07-08, Intern,Hyderābād,Current Employee,Good,"Badly Good because it is Good
","Good bad both are cons some times
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-07-08, Software Engineer Apprentice,"New Haven, CT","Current Employee, less than 1 year",IBM,"Good work life balance
Lots of learning opportunities
","Can work on old technology
Big company things move slowly
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-07-08, Senior Software Engineer,Bangalore Rural,"Current Employee, more than 3 years",Good company,"Good exposure to new technology
","Very very very bad hike
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-08,Anonymous,,Current Employee,Work life balance,"Very nice work life balanc
","Nwo increment , junior member in team
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Advisory Systems Analyst,Chennai,Current Employee,Good,"Good learning opportunity is there
","Hike percentage is very low
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-08, Software Engineer,,Current Employee,eh,"Work life balance is pretty good
","Old and everything else is pretty bad
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2021-07-08, Systems Engineer,,"Former Employee, less than 1 year",Good,"The company is good to work
","There is a lot of politics internally
2 people found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-08, Senior Dev Manager,,Former Employee,Development,"Good, good culture, work life balance
","None that I can think of except heavy process
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Senior Software Engineer,Pune,Former Employee,IBM,"Good company
Fixed income
Flexible hours
Innovation experience
Different tool to work on
Trainings
","No tea or coffee facilities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08, Software Developer,Cork,"Current Employee, more than 3 years",Good company to start your career,"Yearly salary reviews
Lots of opportunity for growth
Training 
Latest and greatest technologies
Good management team
Sports & social club
Good work-left balance
","Not many - sometimes the workload can be stressful
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-08, Software Engineer,"Patna, Bihar, Bihar",Current Employee,Great,"Awsome salery and nice workplace.
","Work lod is high at times
Advice to Management
Hdhdjskksks
Be the first to find this review helpful
Helpful
Share
Repor","Hdhdjskksks
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Disagree,Disagree,Disagree
2021-07-08, Data Scientist,,"Current Employee, more than 10 years",Tons of opportunities,"- Collaborative environment
- Great opportunities to growth
","- in the middle of major transformation
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2021-07-08, Architect,Noida,"Current Employee, more than 1 year",Less opportunity for cloud projects,"Good work life balance, good learning opportunities
","Very less annual increment, less cloud driven projects
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Neutral,Neutral
2021-07-08, Security Engineer,"London, England, England","Former Employee, more than 1 year",Complex and opaque,"Access to resources, vendors, self-directed study
","slow, bureaucratic processes (hr, promotions etc).
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2021-07-08, Soln Lead,New Delhi,"Current Employee, more than 10 years",Ok,"nothing much to see on this
","Politics politics politics politics politics
Advice to Management
please save IBM
1 person found this review helpful
Helpful
Share
Repor","please save IBM
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Disagree
2021-07-08, Senior Systems Engineer,,Former Employee,Work life balance,"Good work life balance
Senior management is good
","Internal hikes are less
Less growth opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08, Senior Solution Architect,"Toronto, ON","Current Employee, more than 5 years",Great place to work,"work-life balance, latest technology, great people
","Some projects are stressful, sales-oriented
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08, Research Scientist,,"Current Employee, more than 5 years",Great company,"Vision, Flexible, Variety, Healthcare, Lasting
","Large, Communication across BU needs improvement
Advice to Management
Be Agile, Flexible and changing with times
Be the first to find this review helpful
Helpful
Share
Repor","Be Agile, Flexible and changing with times
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-07-08, IT Engineer,Hyderābād,Current Employee,OK OK to work,"it is manager oriented company so think before you join
","manager is god here so beware
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-07-08, HR Manager,Milan,"Current Employee, more than 10 years",Great company,"Tecnology proximity always ensures career growth
","under transformation it requires flexibility
Advice to Management
keep your skill up to date
Be the first to find this review helpful
Helpful
Share
Repor","keep your skill up to date
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Neutral
2021-07-08, Applications Developer,Cairo,"Current Employee, more than 3 years",Great place to work at,"- Great place to learn skills and apply them
- Competitive salary
- Remote and flexible
","Nothing. I didn't face any cons there.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-07-08, Senior Software Engineer,Bangalore,Current Employee,Good company,"Work life balance. Good environment
","No challenges .Same kind of work.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-08, Technology Sales Specialist,Madrid,"Current Employee, more than 10 years",Great place to work,"Compensation plan, inclusivity, ethics, personal and professional development, culture and values
","Not many official certification programs available.
Advice to Management
Provide more options to get certified into IBM and 3rd-party technologies
Be the first to find this review helpful
Helpful
Share
Repor","Provide more options to get certified into IBM and 3rd-party technologies
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Agree
2021-07-08, Product Manager,Amsterdam,Former Employee,awesome,"awesome culture, people, managers, mentorship. Would recommend to a freind!
","very corporate structure, large company culture, potential for layoffs due to budget
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08,Anonymous,,Former Employee,IBM India,"Best work environment and growth opportunities
","Did not find any negative
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08,Anonymous,,Former Employee,Nice Place,"Work is interesting and technically cutting edge
","Overall revenues are down and people are leaving
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Sales,,Former Employee,Great company for first job,"Good supportive network of people willing to help push you and your career. Lots of opportunities within the organisation.
","Sometimes slow moving and slow to react to change.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-08, Technician,"Dallesport, WA",Former Employee,Fun,"It was a great place
","Hard place to leave but love
Advice to Management
Just respond n respect all is well
Be the first to find this review helpful
Helpful
Share
Repor","Just respond n respect all is well
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-07-08, Data Analyst,Singapore,Current Employee,IBM,"big company, kind and professional colleagues, good environment.
","big stress, no spare time
1 person found this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Agree
2021-07-08, SAP ABAP Consultant,Calcutta,Current Employee,Very good company to work for and to learn,,"ltant in Calcutta
Recommend
CEO Approval
Business Outlook
Pros
Learning curve is very good and flexible work timing.
Cons
Not applicable for my company
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08, Linux Systems Administrator,Bangalore,Current Employee,Good company,"best to be considered as retirement company
","no proper hikes given
need to get in with a nice package else its movement is low
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2021-07-08, Client Sales Representative,,Current Employee,IBM review,"Helpful people in the organisation
","Not good culture, less care for employees
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-08,Anonymous,,Current Employee,A good place to work,"Work from home, women empowering.
","Manager Dependent policies related to band progressions.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-08, Business Analyst,Bangalore,"Current Employee, more than 5 years",Great Worklife Balance,"Encourages and Appreciates individual ideas.Very Supportive and friendly workplace.
","Less Hikes, nothing else I have seen
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-08, Business Analyst,Bangalore,Current Employee,Good place to work,"Good people to work with
","No such cons I faced
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-07-08, Enterprise Software Sales,,"Current Employee, more than 3 years",Big Blue Goes All New,"During my carreer at IBM I have experienced different sales position as well as managers. I can say everyone is very comitted and giving - but: you need to ask!
","Very large company with many processes, but: isn't this in every large company?
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Infrastructure Architect,,"Current Employee, more than 8 years",An old dream,"Education support, great education material especially for soft-skill development. Home-office support.
","ultra low salary, no enough level salary increment especially in the countries where there is inflation problem with the local currency. 

No level 1-2 manager support for career opportunities.

IBM culture differs from a country to country. IBM Global sees some IBM country organizations as an internal customer and forces to use services from IBM India like cheap locations but this strategy causes two problems. 1) IBM India resources and the organization is terrible! and 2) Valuable technical resources in client! countries think that their value is not seen by IBM.

Most of IBM managers in edge country organizations just think their careers and behaves their employees like modern age slaves.
Advice to Management
Create an environment to monitor the facts! in all countries. Monitor the projects with negative profits!! and find the reason why some projects have negative profit and how it is hidden from IBM global!

Monitor the managers and their behaviors by keeping in touch directly with the employees! After Kyndryl, IBM will loose the direct contact to the customers which will create a huge gap between developers/central teams and the customers
1 person found this review helpful
Helpful
Share
Repor","Create an environment to monitor the facts! in all countries. Monitor the projects with negative profits!! and find the reason why some projects have negative profit and how it is hidden from IBM global!

Monitor the managers and their behaviors by keeping in touch directly with the employees! After Kyndryl, IBM will loose the direct contact to the customers which will create a huge gap between developers/central teams and the customers
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Disagree
2021-07-07, Senior Systems Analyst,Calcutta,"Current Employee, more than 10 years","IBM is a good company for long term career, but don't make salary your prime motivation to stay here","The superb learning environment, clear career path, good policy around hospitalization insurance. Lots of peace of mind benefits. Superb support from leaders during the Covid situation. In fact the way they created volunteer teams to check on sick employees and dependents and even arrange for hospitalization, oxygen etc., I have not seen such effort and support anywhere else!
","Salary range should be increased, promotion in higher bands can be difficult.
It is important to be self motivated, else it is easy to be lost in a sea of talent that this mammoth organization has!
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-07, Software Engineer,,"Current Employee, less than 1 year",Nice company,"Get to work on new tech
","Low compensation for a good software engineer
Advice to Management
Increase the compensation
Be the first to find this review helpful
Helpful
Share
Repor","Increase the compensation
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2021-07-07, IT Architect,Hamburg,"Current Employee, more than 10 years",IBM is the place to work !,"career options, technology choices, well equipeed workstations, well balanced work / life integration
","no cons at all here
Advice to Management
we are on a very good way into the future
Be the first to find this review helpful
Helpful
Share
Repor","we are on a very good way into the future
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-07-07, Deployment Manager,Tel Aviv-Yafo,Current Employee,great workplace,"Stable, lots of internal gross opportunities, Work life balance, top of the line technology, large enterprise clients
","Too structured with process and hierarchy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-07, Business Operations Specialist,Bangalore,"Current Employee, more than 8 years",Business Operations,"Work ethics, Integrity, Work life balance
","Payout, Hikes, Employee satisfaction, Bonus
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-07-07, Associate Developer,"Toronto, ON",Current Employee,Fun beginnings to a career,,"ltancy Experience, Various departments to grow into
Cons
None so far, they keep it interesting
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-07, Customer Loyalty Team,"London, England, England","Current Employee, more than 3 years",money money,"team work and eco friendly
","you have to work hard with honesty
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-07-07, Technical Sales Engineer,Hyderābād,"Current Employee, more than 10 years",Happy IBMer,"Great people, fantastic technologies, flexible work
","Slow processes, Overlapping products confuse clients
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Server Build Technician,"Dallas, TX","Current Employee, more than 1 year",Low Pay,"Great place to have experience
","Low pay and slow in promotion
Advice to Management
Pay attention to training and staff development. We work to make money
1 person found this review helpful
Helpful
Share
Repor","Pay attention to training and staff development. We work to make money
1 person found this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2021-07-07, Senior Managing Consultant,"Chicago, IL","Current Employee, more than 10 years",Senior Managing Consultant,,"ltant
7 July 2021 - Senior Managing Consultant in Chicago, IL
Recommend
CEO Approval
Business Outlook
Pros
Exposure to multiple industries during consulting engagements
Cons
Beurocratic in some ways 
Employee growth is relatively slow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-07-07, Technical Support Engineer,,"Current Employee, more than 3 years",I guess its ok,"Work life balance, documentation and education resources
","Culture is lacking, unpredictable expectations and direction.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2021-07-07, Senior Accounting Analyst,"Tulsa, OK","Former Employee, more than 1 year",Not a good place to work,"The pay is average, or slightly above
","They don't trust their employees
They search your desk and trash for anything client related
Training is non-existent
You have to provide your own monitor if you want more than one.
Advice to Management
Treat the employees like professionals
1 person found this review helpful
Helpful
Share
Repor","Treat the employees like professionals
1 person found this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,Disagree
2021-07-07,Anonymous,"Wellington, Wellington","Former Employee, more than 5 years",Good C ompany,"Good Company good culture and good opportunities
","company should provide growth opportunities for employees staying back for long time with the company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Full Stack Developer,Bangalore,Current Employee,Application Developer,"Great Working Environment , work life balance
","Less opportunity, for growth , and low hikes
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2021-07-07, SAN Administrator,,Former Employee,nice,"all good , cab facility, cafeteria
","nothing, only hike issue, no bonus
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-07, Analyst,Melbourne,Former Employee,Great workplace to be at,"Work life balance was great
","Perks, wasn't enough annual leave
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-07, Applications Developer,"Media, PA","Current Employee, more than 1 year","long time consultant, first year at IBM.","Lots of education opportunities
world wide brand recognition
varied clients and industries
Wide range of technologies
","huge company, very challenging to stand out.
Advice to Management
who am I to judge?
Be the first to find this review helpful
Helpful
Share
Repor","who am I to judge?
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-07-07, Software Developer,"Markham, ON",Current Employee,Good place,"Friendly, casual, fun, free snacks
","None. So far my experience is good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-07, Analista Financiero,Ciudad de Mexico,Former Employee,Great place to work,"Great work environment
Great work - life balance efforts from the company
Great career development opportunities
","Complex internal systems
Campus located away from the city in El Salto, Jalisco, Mexico
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Management Consultant,"Dublin, Dublin","Current Employee, less than 1 year",Great place,,"ltant in Dublin, Dublin
Recommend
CEO Approval
Business Outlook
Pros
Friendly staff to work with
Cons
Stress at times but overall ok.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-07, Business Development Leader,Buenos Aires,"Current Employee, more than 10 years",Telco and Media Industry BDL for LATAM,"Great opportunities to learn and practice, interact with industry experts and take lessons learned from multiple experiences around the globe.
","no comments to share so far
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07,Anonymous,,Current Employee,great,"great company to work with
","benefits and compensation are not so great compared to industry standards
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-07, Senior Consultant,Tokyo,Former Employee,Great company,,"ltant in Tokyo
Recommend
CEO Approval
Business Outlook
Pros
Great people to work with and interesting projects.
Cons
Not the best compensation considering the working hours.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-07,Anonymous,,Current Employee,Good company to work,"Free courses, flexible work time, good culture and values
","Less hike, Growth depends on the manager you get
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-07, Sales,"Orlando, FL","Current Employee, more than 8 years",IBM Sales Profession Review,"IBM's products are improving and the culture is inclusive. Work / life balance for working at IBM is a big plus.
","Some perceive IBM as ""old school"" which sometimes presents a challenge.
Advice to Management
Keep the focus on making IBM a great place to work and the results will follow. The people are the company.
Be the first to find this review helpful
Helpful
Share
Repor","Keep the focus on making IBM a great place to work and the results will follow. The people are the company.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-07-07, Project Manager,Brno,Current Employee,good,"stability, teamwork, brand, skills, process
","low growth, low innovation, lack of resources, high pressure, bureaucracy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-07-07, Software Developer,,Current Employee,"Not bad, depends only your project","It's good, 
There are different programs to update ur skills
","I feel racist behavior, indirect comments on Indian colleges about the covid in India from EU employees. 
Most indian employees wages are less compared other countries(EU) we can see the dominating behavior by them. 
They do indirect comments on power cuts and wi-fi issues. Which happen in India. 
They feel like bosses. 
Please go to some projects which are from USA. 
don't join EU nations Teams

Not everyone will be same it's just my friends and my experience.
Advice to Management
Please explain about respecting others and hard times although salary of Indians is less we work the more than them. 
Please advice not to make racist comments.
1 person found this review helpful
Helpful
Share
Repor","Please explain about respecting others and hard times although salary of Indians is less we work the more than them. 
Please advice not to make racist comments.
1 person found this review helpful
Helpful
Share
Repor",1.0,Agree,Agree,Agree
2021-07-07, Senior Systems Engineer,Bangalore Rural,"Current Employee, more than 1 year",review,"good work life balance and learning oppertunities
","no cons as of now
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07,Anonymous,,Current Employee,General accounting,"Environmental so good in IBM
","I work across general accounting
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-07, Data Scientist,Bangalore,"Current Employee, more than 1 year",Good work life balance,"Good work life balance. Best for freshers.
","Work gets monotonous after a while.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-07, Software Engineer,Bangalore,"Former Employee, less than 1 year",Awesome,"Chill enviroment with cash free life
","nothing as such to tell you
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-07-07, Data Analyst,"Chesterbrook, PA",Current Employee,Decent consulting company,"Good work culture and good opportunity for cross skill training
","Lack of challenging technical work
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-07, Senior Manager,"San Jose, CA","Current Employee, more than 5 years",The Cloud & Cognitive company that you want to work for is IBM!,"The best company with great culture. The most dynamic cloud services development environment
","A bit too agile and need conscious efforts to confirm work-life balance here.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,N/A
2021-07-07, Technical Account Manager,"San Francisco, CA","Current Employee, more than 10 years",Maximize the data value for customers through transformational change,"Ability to learn the latest on Data & AI, and work across the various internal team, and contribute towards customer success as well as Data and AI/Cloud adoption.
","Transformational change pain and Organizational alignment maturity improvements are ongoing.
Advice to Management
Continue to work on simplifying Data and AI product messaging, improving the platform and product capabilities, and onboard more customers to cloud and hybrid workload
Be the first to find this review helpful
Helpful
Share
Repor","Continue to work on simplifying Data and AI product messaging, improving the platform and product capabilities, and onboard more customers to cloud and hybrid workload
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-07-07, Solutions Architect,Pune,"Current Employee, more than 10 years",Working @IBM,"High focus on self development 
If you are self driven there is enough to keep you challenged and motivated 
Culturally its an inclusive and fostering environment - not hostile and cut throat
","You have to be self driven else you can be be a cog on giant wheel.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Test Specialist,Navi Mumbai,"Current Employee, more than 1 year",Love working with IBM - Work-life balance is maintained and Managers are also understanding and supportive,"Travel allowances and credits for work recognition is provided.
","Working with some clients at their work location is suffocative, they treat very baldly and IBM doesn't take a stand whenever necessary.
Advice to Management
Clients should not treat IBM employees like slaves, IBM Managers should speak on behalf of their employees and support them.
Be the first to find this review helpful
Helpful
Share
Repor","Clients should not treat IBM employees like slaves, IBM Managers should speak on behalf of their employees and support them.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-07-07, Associate Partner,Paris,"Current Employee, more than 3 years",One of the best IT companies to learn and grow,"Strong customer footprint, deep technology experience within the company with Cloud, Software, Services, end to end possibilities. World class research on AI, Quantum, Cloud, ... Gives space to learn on IT, ","lting, Sales, Legal, Management... with the big picture view.
Cons
IBM is a worldwide leader on many topics, but relies on outdated (crashing) tools like Notes / Verse. The internal process can be bureaucratic and sometimes prevents from focusing on clients and innovation.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-07, Program Director,"Brighton, England, England","Current Employee, more than 10 years",People matter at IBM,"Flexibility (of working location, what you work on, how and when you work)
Culture of Inclusivity, People matter to IBM and at IBM people care about each other
Endless opportunities, changing roles/business units is encouraged
IBM cares about doing the right things, ethically - and is at the forefront of some amazing tech that you know will impact the world positively for decades to come.
","It can depend on the business unit you are in/how effective your leadership is as to how much love you feel. 
It can feel very hierarchical (and matrixed) - autonomy is given but sometimes without power.
Being part of a company that is continually reinventing itself means a lot of re-orgs, which are tiresome and can make you feel some unease
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Systems Service Representative,"Hartford, CT",Current Employee,Good place to work if you can get full time.,"-Work/life balance
-Not being in an office all day
","-Pay
-Lack of communication when new systems are implemented
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2021-07-07, Lead Manufacturing Training Specialist,"Guadalajara, Jalisco, Jalisco","Current Employee, more than 10 years",Management of Training Programs in order to cover load capacity,"Culture, Life balancing, Growth and Recognition
","sometimes could be very protected and paternalism with low performance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, Senior Systems Engineer,,"Current Employee, more than 3 years",Great Workplace,"Very good work life balance
","Nothing as such till now
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
