date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-03-23, IT Leadership Development Program,"Saint Petersburg Beach, FL","Current Employee, more than 3 years",Fair pay,"A lot of area for growth
","Internal hierarchy and does not value young talent
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-03-23, Enterprise Solutions Specialist,Butterworth,"Former Employee, more than 1 year","Good Remuneration Package, Nice Working Environment, Gender and Sexual Equality","Good Remuneration Package, Nice Working Environment, Gender and Sexual Equality
","None; I'm happy to be part of Jabil
Advice to Management
None, keep it up and always acknowledging employee effort
Be the first to find this review helpful
Helpful
Share
Repor","None, keep it up and always acknowledging employee effort
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,N/A
2021-03-23, Project Manager,Singapore,"Current Employee, more than 3 years",Good place to work,"Ethical employer for all the employees
","Need to be able to take stress
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-22, Engineer,Ho Chi Minh City,"Current Employee, more than 1 year",good company,"good environment, good employee, good manager
","high pressure, low benefit, strict policy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Disagree
2021-03-20, Program Manager,Kuala Lumpur,"Former Employee, more than 1 year",Fast & Furious,"Great place if you like being thrown into a crocodile infested swamp for your first swimming lesson!
","Severity of work load is Dependent on where your placement is, ending up with CISCO account can be the most challenging One! The rest of the accounts are bearable and probably the ones that provide some sense of work/life balance.
Advice to Management
They Need to get out of the ""Sweat Shop"" mentally ASAP!
Be the first to find this review helpful
Helpful
Share
Repor","They Need to get out of the ""Sweat Shop"" mentally ASAP!
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Neutral
2021-03-19, Program Manager,,"Former Employee, more than 8 years",Great company to work at!,"Excellent Process Control and Great People
","Managers lack of participation in annual review
Advice to Management
Participate in your employees annual reviews and if good performance, award them with a fair $ raise.
Be the first to find this review helpful
Helpful
Share
Repor","Participate in your employees annual reviews and if good performance, award them with a fair $ raise.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-03-18, Production Assembler,"Dublin, Dublin","Current Employee, less than 1 year",good,"we can gain work experience bcz they have contract roles
","after the contract they dont allow people for full time
Advice to Management
nothing
Be the first to find this review helpful
Helpful
Share
Repor","nothing
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2021-03-18, Electronic Technician,"Ayr, Scotland, Scotland",Former Employee,na,"good company to work for
","no real cons with this employer
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-16, Special Process Engineer,"Bandung, West Java, West Java",Current Employee,High tech company for Aerospace Industry in Indonesia,"Good place to learn and develop our competency in aerospace special process skill and knowledge
","Less opportunity of career advancement and self development
Advice to Management
More open and welcome to all employees
Be the first to find this review helpful
Helpful
Share
Repor","More open and welcome to all employees
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,N/A,Agree
2021-03-15, Mechanical Design Engineer,"Memphis, TN","Current Employee, less than 1 year",Great place to work,"Best place to work, team is great, work environment is best for starters.
","It’s located at outskirts of Memphis
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-14,Anonymous,Batu Kawan,"Current Employee, less than 1 year",Bad HR attitude,"No OT is required. Employees are allowed to clock out at the correct time.
","Bad and rude attitude from their HR department.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-03-12, Manufacturing Engineer I,"San Jose, CA","Current Employee, more than 3 years",JABIL,"The people are nice and friendly. management is not bad either.
","Low pay in general and not much room to grow unless you want to be a PM/BUM/Manager.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-11, Quality Assurance Engineer,Bayan Lepas,Current Employee,challenging working environment,"can learn so much of things
can improve soft and hard skills
multitasking
good team work
","no work life balance and stress
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-11, Global Mobility Specialist,"Saint Petersburg, FL","Former Employee, more than 3 years",Good salary,"Opportunities for advancement are great.
","Too heavy with management personnel
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-10, Global Commodity Manager,Hong Kong,"Former Employee, more than 8 years",Working environment,"Good working environment and training system.
","1. Too many paper-works in operations resulted in more time waste in preparing paper-works. 
2. lack of internal promotion opportunities.
Advice to Management
Identify and minimize paper-warks to save time.
Be the first to find this review helpful
Helpful
Share
Repor","Identify and minimize paper-warks to save time.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,N/A
2021-03-10, Debug Technician,"Dublin, Dublin","Former Employee, less than 1 year",Good for start of career,"Good training program good communication inside the department
","Management constantly restructuring inside the company on all levels
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Neutral,Agree
2021-03-08, Assistant Quality Assurance Manager,Bayan Lepas,"Former Employee, less than 1 year",Great place for career advancement and learning,"Great place for career advancement and learning
","Required to be on-call 24-7
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-08, Human Resources,Pune,"Current Employee, more than 3 years",Process,"Good Place to work with
Having all process set & policies in place
","Distance is far off from Pune
Travelling time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-08, Senior Program Manager,"Clinton, ME","Former Employee, more than 1 year",Ok place,"decent challenges, good benefits decent pay
","Some folks should not manage people
Advice to Management
train managers
Be the first to find this review helpful
Helpful
Share
Repor","train managers
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-03-06, Engineer,,Current Employee,Good Place to Work,"Good pay and benefits
Involved in interesting projects
Good leadership
","No glaring cons aside from typical work environment problems
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-04, Manager of Program Management,"Clinton, MA","Current Employee, more than 5 years",Great Company,"Solid company with good management, great Fortune 50 customers, excellent benefits and training.
","Must be willing to work hard in a CMO environment, many projects possible at the same time.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-03, Manufacturing,"West Chester, PA","Current Employee, more than 1 year",Good Place to call home,"Jabil is a global company and offers many opportunities for career advancement. The benefits and time off are average. The employees are great to work with. The West Chester site smaller and has a good vibe. The manufacturing area is very clean and bright and nice and cool in the summer.
","Jabil is a lean manufacturing company and is not for everyone. They offer incentives for the plant performing well.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-03-03, Business Support Officer,Bukit Mertajam,Current Employee,Great,"Good for fresh grades to enter
","Seldom feel away from the team as everyone is doing their own thing with less interaction
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-03, Project Coordinator,Pune,"Former Employee, more than 1 year",Good Work experience,"Update with latest tools & technology.
","Hierarchical adherence led to work delay.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-02, Quality Inspector,"Monument, CO","Former Employee, more than 1 year",Monument needs to catch up with the culture,"Great company, benefits, and business model
","This site being an acquisition is not yet on board with the value of Jabil's corporate business model and leadership style.
Advice to Management
Take a stand with Code of Conduct violations, introduce accountability for floor leadership and HR, and teach them to value the feedback they get from their team as a key to success. Do not tolerate procrastination or evasion of disability requests.
1 person found this review helpful
Helpful
Share
Repor","Take a stand with Code of Conduct violations, introduce accountability for floor leadership and HR, and teach them to value the feedback they get from their team as a key to success. Do not tolerate procrastination or evasion of disability requests.
1 person found this review helpful
Helpful
Share
Repor",2.0,Disagree,Agree,Agree
2021-03-01, Programmer Analyst II,"Saint Petersburg, FL","Current Employee, more than 3 years",Okay Place to work,"good work life balance, great location
","moderate salaries, IT is undervalued
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-26, Engineer,,Current Employee,Good employer,"Good and friendly and collaborative work culture
","Salary and work life balance
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,N/A
2021-02-25, Test Engineer,"Tampines New Town,","Current Employee, more than 1 year",work life in Jabil,"eligible for share purchase, time flexible
","work overload, customer with over demand
Advice to Management
listen to the need from employee & make some improvements
Be the first to find this review helpful
Helpful
Share
Repor","listen to the need from employee & make some improvements
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-02-25, Debug Technician,"Dublin, Dublin","Current Employee, more than 1 year",Amazing place to work,"Very friendly environment and chances of growing
","no one found till now, pretty sure there is 0
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-24, Quality Engineer,Singapore,Current Employee,Lots of learning opportunities,"Management team empowers you to make decisions and lots of learning opportunities
","Demanding workload and high expectations from client
Advice to Management
Be involved in working level activities to drive for improvements and retain talents,
Be the first to find this review helpful
Helpful
Share
Repor","Be involved in working level activities to drive for improvements and retain talents,
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Neutral,Agree
2021-02-24, Industrial Engineer,"Saint Petersburg Beach, FL","Current Employee, more than 3 years",Jabil,"Challenging Environment, Challenging Projects, Diverse Team
","Unpaid and required overtime. Other than that, no cons.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-02-24, Quality Technician II,"Dublin, Dublin","Current Employee, more than 1 year",Salary and Benefits,"Work hours, Shuttle Bus, Team work, Multicultural Company
","Career path should be take more serious
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2021-02-22, Project Manager,"Guadalajara, Jalisco, Jalisco",Current Employee,Great place to work.,"- Competitive salary
- Good work place
- Good benefits
","- Works on weekends
- Long works journeys
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-22, Assembly Line Worker,,"Former Employee, more than 1 year","Not the best, not the worst","N/A - nice cafeteria, view
","Revolving door atmosphere, no job security
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-22, Buyer,,Former Employee,Politic,"Good pay and good benefit
","Politic and no work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-02-22, Maintenance Technician,"Bray, Wicklow, Wicklow","Current Employee, more than 3 years",Good place to work. Could pay more.,"The shift cycle suits most
","Pay is poor towards other companies.
Advice to Management
Pay more
Be the first to find this review helpful
Helpful
Share
Repor","Pay more
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-02-21, Lead Test Engineer,Taipei,"Current Employee, more than 1 year",Tough position,"Package is hight and offer parking space
","Not a job for work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2021-02-20, Planner,,Former Employee,It suck!,"None of it can be good
","Plenty, the place is a dumpster of materials. Prgrm mgr, engineers are lazy as ever.
Advice to Management
They all should be fire
1 person found this review helpful
Helpful
Share
Repor","They all should be fire
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-02-20, Engineer,Ho Chi Minh City,Current Employee,Engineering change order.,"multinational culture, global company, good colleague
","too many meeting per day, not good at salary
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-20, Senior Buyer,Bayan Lepas,"Former Employee, more than 5 years",Jabil is as good company,"keep on have new thing to learning
","less chance on careers path
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-19, IT Project Specialist,,Current Employee,Job enviroment,"Nice place to work, managers care about their people
Of curse showing them that you know your stuff
","Some cases it takes a lot of your personal time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-19, Associate Engineer,Bayan Lepas,"Current Employee, more than 3 years",R&D,"Learn a lot of things
","Wide range of machine and experts
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-02-18, Material Planner,,Former Employee,Great place to work,"Good benefits and a good leadership team
","Benefits package could be better
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-17, Engineer,Ayer Itam,"Current Employee, more than 1 year",Work in Jabil,"Flexible working hour in Jabil.
","No work life balance. Keep receive call during midnight
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-17, Maintenance Supervisor,"Mebane, NC",Current Employee,Great place to work,"Great atmosphere and people working here
","Management team is a bit misguided and underwhelming
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-17, Industrial Engineer,"Penang, East Nusa Tenggara, East Nusa Tenggara","Former Employee, less than 1 year",Company Review,"High pay high mix low volume
","High pressure, need more commitment
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2021-02-16, Design Engineer III,"San Jose, CA",Current Employee,Design Engineer,"Flexible hours and good people
","Resources not always allocated properly for projects
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-14, Senior Project Engineer,New Delhi,"Current Employee, more than 1 year",Good PLace to Work,"Good PLace to Work in Jabil for long time
","Nothing to mention over here about Cons
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-02-14, Line Coordinator,"Bray, Wicklow, Wicklow","Current Employee, less than 1 year",Good place to work at,"Different shifts you can choose from
","Management is somewhat disorganized and creates an unhealthy atmosphere.
Advice to Management
Implement more structure
Be the first to find this review helpful
Helpful
Share
Repor","Implement more structure
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2021-02-14, Corporate Counsel,Budapest,"Current Employee, more than 5 years",Salary check,"Colleagues, culture, community, self-development, connections.
","Salary, benefits, over-regulated, hard to move forward.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2021-02-14, Industrial Engineer,Pune,"Current Employee, more than 5 years",Industrial Engineer,"Good knowledge, good exposure, satisfactory perks and benefits
","Work life imbalance, slow growth rate
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-02-12, Director,Singapore,Former Employee,Ok’ Boys Club,"Equitable salary for the role
","You either have to be American or Scottish
Advice to Management
Capabilities are not judged by the colour of skin, nor how well the HQ management is kissed.
Be the first to find this review helpful
Helpful
Share
Repor","Capabilities are not judged by the colour of skin, nor how well the HQ management is kissed.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,N/A,Neutral,Neutral
2021-02-11, Engineer,,Current Employee,good place,"good place to work at
","environment always changing around in building
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-02-10, Senior Business Unit Manager,"Saint Petersburg Beach, FL",Current Employee,Great Opportunities,"Lots of opportunities to grow career
","24/7 job, high stress, long hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-09, Production Assembler,"San Jose, CA","Former Employee, more than 1 year",Good place to learn,"good place to learn to grow
","need to work hard to grow
Advice to Management
train and empower employees who are willing to grow
1 person found this review helpful
Helpful
Share
Repor","train and empower employees who are willing to grow
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-02-09, Quality Manager,"Tampa, FL","Former Employee, more than 1 year",Great,"Benefits are the best in the business
","Time off is not enough for a growing family
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-02-08,Anonymous,,Current Employee,J,"Great work environment 
Fast paced
Great supervisors
","No cons no cons no cons no cons no cons
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2021-02-08, Physician,,Current Employee,good,"temporary positions.. .... ... .... ..
","good salary .. ... ... .... ....
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-06, Senior BSA,Ho Chi Minh City,Current Employee,Stressful and well paid,"Good salary and benefits and career path
","Stressful working environment for a factory
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-05, Technical Support Engineer,"Guadalajara, Jalisco, Jalisco",Current Employee,GReat,"Great place to work and all the benefits
","some times the people have preferences to get a rise or get another opportunity of grow
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-04,Anonymous,Singapore,"Former Employee, more than 3 years",Very good,"very nice leaders to work with
","Could not identify anything really
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-03, Quality Technician,"Gurnee, IL","Current Employee, less than 1 year",Alright,"work environment is clean ang getting renovated
","workload and responsibility to compensation balance
Advice to Management
MLK and presidents day should be considered payed holidays
Be the first to find this review helpful
Helpful
Share
Repor","MLK and presidents day should be considered payed holidays
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Agree
2021-02-02, Quality Engineer,"Memphis, TN","Former Employee, more than 1 year",Gain Experience,"Lots and lots of work which will help gain you experience
","Less pay, no bonus, no employee valuation
Advice to Management
Recognize employees
Be the first to find this review helpful
Helpful
Share
Repor","Recognize employees
Be the first to find this review helpful
Helpful
Share
Repor",2.0,N/A,N/A,N/A
2021-02-01, Senior Test Engineer,"Memphis, TN",Current Employee,NA,"Learn a lot, Always busy
","Do many things and do other's jobs too
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-31, Engineer,,Former Employee,Review the headline right here,"There are a number of professionals that work there
","I don't think any cons work there
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-31, Material Planning Coordinator,,"Current Employee, more than 3 years",Jabil is 3rd Best EMS .,"Lots of process involved while working which is checking our skills
","No any valid guarantee for male candidates growth.
Advice to Management
New bases are made but performances are not to be manipulated by leaders due to self ego, or arogance
Be the first to find this review helpful
Helpful
Share
Repor","New bases are made but performances are not to be manipulated by leaders due to self ego, or arogance
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2021-01-31, Manufacturing Engineer,Bayan Lepas,"Former Employee, more than 1 year",Good company to mold you into coperate world,"1. Gain alot of knowledge in a short period of time 
2. Supportive and friendly people 
3. Good pay scale 
4. A betterway to learn new skils
","1. Pressure cooker
2. Least to non work life balance
3. Not engineering driven company 
4. Importance to output
Advice to Management
Please give importance to engineers
Be the first to find this review helpful
Helpful
Share
Repor","Please give importance to engineers
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2021-01-30, Senior Business Manager,"San Diego, CA","Former Employee, more than 5 years",Excellent,"Easy job, good compensation, high tec
","Politics, strategy, value prop, high cost, old equipment
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-29, Inspector II,"Monument, CO","Former Employee, more than 1 year",Run!,"good schedule, great mountain views
","they treat employees bad, benefits are expensive
1 person found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Agree
2021-01-28,Anonymous,"Saint Pete, FL","Current Employee, more than 1 year",great culture,"competitive pay, great culture, good people, new and upgrading environment
","large, HQ, hard to navigate at times
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-01-27, Test Analyst,"Florence, KY","Current Employee, more than 1 year","Easy money, terrible work environment","the pay is okay, still a temp
","Racism 
Bad leadership
no benefits or upward mobility for temps
no room to grow
treat the employees like monkeys
no interpersonal skills 
terrible hours 
no communication
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Disagree
2021-01-26, Facilities Manager,"Edinburgh, Scotland, Scotland","Former Employee, more than 5 years",Good company,"People, interesting work, challenging fast passed
","Limited profession , fixed hours of work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,N/A
2021-01-26, Demand Planner,Kuala Lumpur,Current Employee,Good benefits,"Good employee benefits in terms of profit sharing, annual leave, dental and optometry, handphone allowance
","Least work life balance as need to work basically 10 -12 hrs
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-01-25, Purchaser,Bayan Lepas,"Current Employee, more than 3 years",Purchaser,"Provide a lot of benefits and allowance
","Fast pace company and need to perform all the time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-25, Inventory,"Memphis, TN","Current Employee, more than 10 years",Good pay with bad culture,"Good pay. Friendly atmosphere among employees.
","Bad work/life balance. No room to improve once you make one mistake. You are labeled as a bad egg even though you have had good performance and have been loyal to the company. You will be ghosted by management for any additional opportunities even though the mistake was an outlier with minimal impact.
Advice to Management
Fight for $$ to alleviate employees being overworked and allow cross-training and time for bettering their knowledge for potential advancement.
Be the first to find this review helpful
Helpful
Share
Repor","Fight for $$ to alleviate employees being overworked and allow cross-training and time for bettering their knowledge for potential advancement.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Disagree
2021-01-24, Production Machine Operator,"Horseheads, NY","Current Employee, less than 1 year",good company bad employees,"like the job i worked in vibe cleaning and polishing surgical parts for humans and animals good pay and like the overtime
","certain people I worked with they like to push blame on other people
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-20, Quality Engineer,Tiszaújváros,"Former Employee, more than 1 year",Good and growing company,"Company Policy, strategy and values
","Local management, not all supervisors follow company values
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-01-20, Business Unit Manager,Tiszaújváros,"Former Employee, more than 5 years",Great place to work,"Salary, great team, home office
","Not too many cons about the company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2021-01-19, Lead Engineer,Taipei,Current Employee,a great company,"Being respected and valued promotes a positive work culture
","need to check it later
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-19, Process Design Manager,"Wuxi, Jiangsu, Jiangsu",Current Employee,Mechanical Engineer,"As a manufacturor, colleagues all look up to mechanical engineers.
","Need to be tough decision maker a lot of time.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-18, Director,,"Former Employee, more than 10 years","A great place to be exposed to many industries, customers and technology","easy to move around, always a new challenge. Good support tools for learning
","a big company can make it difficult to identify the correct person to contact. It can also be difficult to feel like one is making a significant contribution
Advice to Management
Drive a small company culture within BUs, Sectors and Divisions
1 person found this review helpful
Helpful
Share
Repor","Drive a small company culture within BUs, Sectors and Divisions
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-01-18, Quality Assurance,Ciudad Juarez,"Current Employee, more than 8 years",Jabil,"Good place to work, friendly, a positive environment.
A good place to learn about Medical Devices.
","Pay grade 
growth development is slow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-01-15, Manager,Sydney,"Former Employee, less than 1 year",itscool,"its chill and relaxed kinda not really tho
","the lunch breaks are pretty chill
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-01-14, Graduate Apprentice Trainee,,Former Employee,Good Company,"Great infrastructure, Quality Management, HR Management
","IR people are very bad
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-14, Inventory Control Supervisor,"Auburn Hills, MI",Former Employee,Good company,"Good place to work at
","No cons at this time
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-01-14, JAG,"Clinton, MA","Former Employee, less than 1 year",Eh,"they do pay you every two weeks
","Management is a very poor team
Advice to Management
Bring in some new management
Be the first to find this review helpful
Helpful
Share
Repor","Bring in some new management
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Neutral
2021-01-14, Buyer,Bayan Lepas,Current Employee,Working experience,"Good benefits and remuneration package
","Work life balance and level of decision making
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-01-14, Test Development Engineer,Singapore,"Current Employee, more than 1 year",Nice working environment,"People are friendly, flexible working hour.
","Office located far from downtown, unclear career path.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-01-13, Engineer,Singapore,Current Employee,Great company,"Good working environment, flexible working hours, good teamwork within department
","Slow career growth, biased local management
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-13, Engineer,Ho Chi Minh City,Former Employee,Good,"Good environment
Good salary
Good laptop
Good increment
","Not good
Working time
Ok
Night shift
Not good colleague
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-13, Project Coordinator,"Tijuana, Baja California, Baja California",Current Employee,Nah,"Home office
One two tree flower grass
","Salary not very good, but productive environment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-11, Manufacturing Associate,"Georgetown, KY",Current Employee,Overall good place to work.,"easy work, friendly people, and managers are very professional.
","Long hours, Tendency to work overtime with no real way of knowing how long it will last. The hours when overtime is going on is 4 a.m. to 2:30 p.m., which is not good hours for some people.
2 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-11, Technician,"Monument, CO",Current Employee,Site is not what it once was,"Benefits, several very skilled co workers,
","the site in Monument CO is struggling with low morale and high turnover
Advice to Management
Engage the Sr staff and work to build teams that encourage apprentice taking and growth
1 person found this review helpful
Helpful
Share
Repor","Engage the Sr staff and work to build teams that encourage apprentice taking and growth
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-01-11, Program Manager,"North Charleston, SC","Current Employee, more than 8 years",Great benefits,"great benefits to include time off and health care
","more training is needed, not to much development
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-11, Manufacturing Engineer,"Earleville, MD",Current Employee,Ummmm,"Rewarding work when in the Health Care sector
","Need more operations help. Won't replace people that leave.
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-10, Buyer,Bayan Lepas,Current Employee,No Work Life Balance,"A lot of things to learn
Leaders give great support.
","No work life balance.
High workload
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-09, Manager,"Monument, CO","Current Employee, more than 5 years","Rotten, immoral, unethical company","Manufacturing Medical Device products is rewarding
","A contract manufacturing company that sees their employees as disposable . Little concern for Quality or their employees in order to meet their unrealistic numbers. Hard to backfill or retain the amount employees that are leaving that it’s resulting in 25-30% of resources doing 100% of the previous expected responsibilities. Not competitive in compensation in the medical device market making it difficult to get competent managers/leaders. Expectations of 60 hours work weeks for EVERYONE. Unfortunately this company feels rotten to the core and this is highly felt by the employees at the lower levels.
Advice to Management
Quit with the good ole boys gang and mentality and get with the times.
1 person found this review helpful
Helpful
Share
Repor","Quit with the good ole boys gang and mentality and get with the times.
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Disagree
2021-01-08, Manufacturing Test Engineer,Kwidzyn,"Current Employee, more than 3 years",Manufacturing Test Engineer,"People, opportunities, technologies used to work, projects,
","Work Life Balance is the biggest problem at Jabil
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-08, NPI Engineer,"Tijuana, Baja California, Baja California",Current Employee,good,"everything is very good in jabil
","nothing is bad in Jabil
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-07, Mechanical Engineer,"San Diego, CA",Current Employee,good company,"good salary and benefits, employee healthcare
","no separation pay and not good to stay for many years (unless you save money on your own)
Advice to Management
keep up the good work
1 person found this review helpful
Helpful
Share
Repor","keep up the good work
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
