date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2019-09-18, Project Management Engineer,Taipei,"Former Employee, more than 3 years",Experience share,"You can learn lots of things from your project such as material management, time control, problem solving, cost control...etc. There are different positions waiting you to challenge it.
","Sometimes, you would work late.
",,4.0,Agree,Neutral,Agree
2019-09-16, Technical Director,Taipei,"Former Employee, more than 5 years",Good company,"good benefits and compensations, open minded, freedom, work home balanced
","organized too much, training not enough,
",,5.0,Agree,Agree,Agree
2019-08-27, Senior Mechanical Engineer,Taipei,"Current Employee, more than 3 years",Nice work environment and efficient internal administration system for applying anything.,"Nice work environment and efficient internal administration system for applying anything.
","unstable source of projects means you sometimes feel panic about the chance of being laid.
",,4.0,Disagree,Disagree,Disagree
2019-08-13, SQE,Taipei,"Current Employee, more than 10 years",Quality Assurence,"Supplier chain quality control well
","Quality system not control well when design phase
",,4.0,Agree,Agree,Agree
2019-07-24, Process Engineer,"Elk Grove, CA","Former Employee, less than 1 year",Worst Management,"It is a good place for freshman
","Worst Management, no rules, always over-time
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2019-07-08, Program Manager,"Shanghai, Shanghai, Shanghai","Current Employee, more than 1 year",NPI Program Manager,"Can work with tier1 brand company to develop global launch product
","Salary level a little bit lower than competitors
",,4.0,Agree,Neutral,Neutral
2019-06-19, Senior Program Manager,"Kunshan, Jiangsu, Jiangsu","Current Employee, more than 8 years",Excellect company,"People are very nice and company culture is too good to recomment
","Stable lesschange old school
",,5.0,Agree,Neutral,Agree
2019-05-26, Operations Manager,Hong Kong,"Current Employee, more than 1 year",Good,"Flexi working hour and friendly environment
","High workload and stressful when project come to dead line
",,5.0,Agree,Agree,Agree
2019-05-18, Mechanical Engineer,Taipei,"Former Employee, more than 5 years",A nice place to save money if you are willing to give away all your time and energy.,"- A place with lots of opportunities to learn and try new things. - Can earn and save a lot of money.
","- Way too long working hours. - Lots and lots of business travels. - Almost impossible to get off work on time. - Need to stay 24-7 alert for work calls. - Need to wait for colleagues to finish their job in order to get off work.
",,3.0,N/A,N/A,N/A
2019-05-14, Senior Account Manager,,"Current Employee, more than 5 years",Good potential to be a leading company in ODM/EMS field,"Decent salary, if comparing with other ODM company.
","Lake of HR development plan, less attention on building up management system and job definition.
",,3.0,N/A,N/A,N/A
2019-04-27, Engineer,"Elk Grove, CA","Former Employee, more than 1 year",Below average,"diversified culture with good knowledge within engineering team
","Management messed up and supports only supervisor.
",,1.0,Disagree,Disagree,Disagree
2019-04-16," Software Engineer, Senior",Taipei,"Former Employee, more than 1 year",beyond average,"* popular name in the industry * good welfare * the salary beyond the average
","* long working hours * not that good for young people know who have ambition in the career.
",,3.0,Agree,Neutral,Neutral
2019-04-12, Senior Mechanical Engineer,Taipei,"Former Employee, more than 3 years","Good equipment, holiday benefits","Have good equipment in company. Ex, Gym, SPA, Swimming pool ...
","Have long work hours
",,3.0,Agree,Agree,Neutral
