date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-07-21, Software Developer,"Łódź, Lódz, Lódz","Current Employee, more than 3 years",One of the good places in Lodz,"Environment, people, culture.
Some of the projects are really interesting.
Opportunity to grow.
","Some of the projects are really really legacy.
Advice to Management
Keep up the good work, maybe bump the salaries a bit.
Be the first to find this review helpful
Helpful
Share
Repor","Keep up the good work, maybe bump the salaries a bit.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2020-07-18, Engineering Manager,Hong Kong,"Former Employee, more than 3 years",Good salary,"Free to work and always go business trip
","No easy to be promoted
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-18, SWE Intern,"Sunnyvale, CA","Current Employee, less than 1 year",Superb Experience,"Excellent Management, work experience and learning
","None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-07-17, Second Line Support Engineer,"Łódź, Lódz, Lódz",Current Employee,Ok,"Good teams and manages , flexible time
","Few payments long support many projects
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2020-07-16, IT Service Delivery Manager,"Las Vegas, NV",Former Employee,Fujitsu (Sunnyvale),"Good benefits, allow remote jobs
","Could do better salary wise
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-16, Junior Project Manager,"Wellington, Wellington",Current Employee,Great Career Progression,"Working at Fujitsu had offered me more career Progression opportunities than most. There are some great people within the organisation who genuinely want to help see you succeed.
","Culture exists in pockets and staff are overloaded with work.
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2020-07-15, Senior Applications Developer,Noida,"Former Employee, more than 1 year",Fun place to workers,"Job security, cab facility,fun activity
","Not much great project are there
Advice to Management
Get better projects and work
Be the first to find this review helpful
Helpful
Share
Repor","Get better projects and work
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2020-07-15, Team Leader,Pune,"Former Employee, more than 1 year",Employee friendly,"Good work culture, compensation and management.
","Lack of new technology projects
Advice to Management
Focus on new technologies
Be the first to find this review helpful
Helpful
Share
Repor","Focus on new technologies
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-07-15, Experienced Senior Sales Administrator,"Atlanta, GA","Former Employee, more than 10 years",Great Company,"I had a great experience working at Fujitsu.
","I have no cons to mention.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-15, CRM Domain Expert,Pune,"Former Employee, less than 1 year",Good work life balance but less projects for SAP CRM/ISU.,"Work hours is 7.5hrs.
Flexible working hours.
","Not too many projects for SAP CRM/ISU.
Most of the LMS initiative is beneficial for employees with longer tenure for ex- Japanese language sessions.
Advice to Management
Please acquire more project. 
If projects are not available, provide upskill options.
Be the first to find this review helpful
Helpful
Share
Repor","Please acquire more project. 
If projects are not available, provide upskill options.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2020-07-13, Technical Services Engineer,Bangalore,"Former Employee, more than 3 years",Headline,"Good to work, weekends off
","Pathetic timesheet management and other extra
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-07-13, Single Point of Contact (SPOC Agent),"Bracknell, England, England","Former Employee, less than 1 year",Quantity not quality,"Great people
Office is modern
Fairly easy role..
","No progression
Just a number 
Mass recruitment
Minimum wage
Advice to Management
Look at progression into other parts of the business?
2 people found this review helpful
Helpful
Share
Repor","Look at progression into other parts of the business?
2 people found this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Neutral
2020-07-12, Senior Service Delivery Manager,"San Jose, San Jose, San Jose","Current Employee, more than 10 years",Fujitsu is a digital transformation company,"They give support, innovation, CEO, digital transformation and trust
","They also give small pay, small benefits, leadership, not caring and too many rules
Advice to Management
change the mindset of how we do business
Be the first to find this review helpful
Helpful
Share
Repor","change the mindset of how we do business
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2020-07-10, Senior SAP SD Consultant,"Antioch, TN","Current Employee, more than 5 years",Salary,,"ltant in Antioch, TN
Recommend
CEO Approval
Business Outlook
Pros
Big Company with clients all around world
Cons
Less Projects in United states of America
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2020-07-08, Software Developer,"Derry, Northern Ireland, Northern Ireland",Current Employee,Work-Life Balance,"Very good work-life balance at Fujitsu
","Salary could be better in my opinion
2 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-07, Team Leader,Pune,Current Employee,Good work life balance,"Good work life balance. Less focus on growth.
","Less focus on growth and development
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-07, Principal Consultant,,Former Employee,Embarrassing experience,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Mostly nice people and good worklife balance
Cons
Leadership in consulting and sales immature and lacking skills, creating risks, gaps and negative impacts on delivery and engagement quality. Draconian approach and limited insight to managing consulting practice was embarrassing.
Advice to Management
Develop skills and accountability in leadership and consulting.
Be the first to find this review helpful
Helpful
Share
Repor","Develop skills and accountability in leadership and consulting.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Agree
2020-07-02, Devops Engineer,Bangalore,"Current Employee, more than 3 years",Devops Engineer,"Work Life Balance. People around help I got a paycheck regularly
","The pace at which bonuses and promotions comes in given that there are no stocks
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-02, Project Manager,,"Former Employee, more than 5 years",Great for development,"Great for development and career progression. Some amazing and inspirational people to work with
","Progression and pay rises can slow and systematic as opposed to directly relating to the work and level you are performing at
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-02, Product Manager,"Bracknell, England, England","Former Employee, more than 1 year",pay is okay...thats it.,"base salary was okay. That's it.
","the less you know the safer you are in your job. Product management who know what the products are are ostracised for showing up the others
Advice to Management
learn your products! Being last to market with a non description mee too product will not create any revolutionary responses.
3 people found this review helpful
Helpful
Share
Repor","learn your products! Being last to market with a non description mee too product will not create any revolutionary responses.
3 people found this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Disagree
2020-07-02, Senior Software Development Engineer,"Santa Clara, CA","Former Employee, more than 8 years",comfortable place to work,"It was a comfortable place to work, good people and good management
","Company has a tendency to move slowly technically, could be frustrating.
Advice to Management
Be more nimble
Be the first to find this review helpful
Helpful
Share
Repor","Be more nimble
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2020-06-29, Technical Consultant,,Current Employee,Cons,,"29 June 2020 - Technical Consultant 
Recommend
CEO Approval
Business Outlook
Pros
Multinational company
Nice people
Good vacation days
Cons
Low salary
No bonuses 
No salary increase
2 people found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,Neutral
2020-06-29, IT Service Desk Agent,Lisbon,"Current Employee, more than 1 year",Good Company - Poor Management,"• Good Benefits
• Nice People
• Building Location
• Gather Knowledge
• Nice Atmosphere
","• Extremely Poor Management
• Extremely Difficult Career Development
• Low Salary (700 EUR) for Service Desk Agent attending 30-80 Calls per Day
• Human Resources
• So-So Leadership
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2020-06-28, Programmer Director,"London, England, England","Former Employee, more than 10 years",before it goes,"great people with the right attitude
","Poor executive management who promote friends not the right person
2 people found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-06-26, IT Consultant,"Dublin, Dublin","Former Employee, less than 1 year",When you think you know an company,,"ltant in Dublin, Dublin
Recommend
CEO Approval
Business Outlook
Pros
I had worked in my past as an PM with this company and they Supported this contract where I was PM amazingly
Cons
Other countries office of this company are not a like
Advice to Management
To have one certain Support Structure and Process in place, for all countries. I was expecting the same High Rate of Professionality, what I hired in the Netherlands and this was not the case.
Be the first to find this review helpful
Helpful
Share
Repor","To have one certain Support Structure and Process in place, for all countries. I was expecting the same High Rate of Professionality, what I hired in the Netherlands and this was not the case.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2020-06-24, Project Manager,Seoul,"Former Employee, more than 10 years",Conservative,,"rvative
24 June 2020 - Project Manager in Seoul
Recommend
CEO Approval
Business Outlook
Pros
4.5 days working per week.
Cons
Low market share and it seems difficult to reverse the situation.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Disagree
2020-06-23, Bilingual Applications Developer,Pune,"Current Employee, more than 3 years",Good for Bilingual developers,"Good working culture at Fujitsu.
","Bad and slow management at Fujitsu
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-23, ALT,,Former Employee,Good for personal growth and experiences. Changes in the system need to be made,"Multi-cultural experiences and once-in-a-lifetime experience.
","Inefficiency in the system. Microagressions are still present. Very homogeneous country.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Neutral
2020-06-22, Software Development Engineer,,Current Employee,Decent Company,"Stable company .. Not many layoffs
","No Stocks , less Bonus and Very limited Yearlly Salary Hike
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-06-22, Systems Administrator,Brisbane,"Current Employee, more than 5 years",Systems admi,"People are great to work with
","Did not pay additional allowances for 24/7 shift wirk
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-21, Service Delivery Manager,"Perth, Western Australia, Western Australia","Current Employee, more than 1 year",Great place to work and learn. Highly regarded by their customers,"Knowledgeable technical staff that are highly regarded by the customers state wide. 
Very good place to learn and gain experience on various aspects of the business. Management encourages people to grow and learn. WA team is just incredible team to work with.
","Really nothing to mention. One of the best companies that I worked for.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-06-21, Cloud Solution Architect,Melbourne,"Current Employee, more than 5 years",good,"good company to work for
","not a lot of growth opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-21, Technical Project Manager,"Edinburgh, Scotland, Scotland",Current Employee,Employees centric company,"They place a lot of trust and look after their employees
","Can often have issues with work life balance
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-06-20, Systems Manager,,"Current Employee, more than 10 years",Good employer,"a lot of opportunities to advance inside the company. Working remotely is mostly ok and the culture for remote working is very mature
","Hard to get pay raise when you advance inside the company
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Agree,Agree
2020-06-19, Senior Coordinator,"Manchester, England, England","Current Employee, more than 5 years",Generally good company,"Work life balance and great company values
","Limited opportunity for progression at times
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-16, Director,,Current Employee,Culturally no understanding of Sales/Marketing as an organization,"Job for life if you work for HQ
","Size of the company and culture does not allow for anything beyond spreadsheet decision making.
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-06-15, Call Center Representative,Lisbon,"Current Employee, less than 1 year",Good,"Good working environment with friendly co workers
","Nothing bad to saay. It is a good company overall
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-14, Applications Developer,Chennai,"Former Employee, more than 1 year",Average company,"Good japanese training 
Good people
","Low salary 
No projects
No human respect
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2020-06-11, Sales Representative,"Toyota, Aichi, Aichi","Former Employee, more than 3 years",brief comment,"There are wide range of products portofolio. Through which you can get experience for foreigh capital ERP, AI related solutions and etc.
","There is not much transparency with personnel assesment.
Advice to Management
There are many managers who are more like a commentator.
Be the first to find this review helpful
Helpful
Share
Repor","There are many managers who are more like a commentator.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2020-06-10, Human Resources Business Partner EMEA,"Newbury, England, England",Current Employee,Family friendly,"Family friendly benefits and flexibility
","None I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-06-10, Security Architect,Sydney,"Former Employee, more than 1 year",Big company,"Large client base and lots of Technical people
","Minimal training and 
Low bonuses for hardwork
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-06-10, Software Engineer,,Current Employee,My Review,"Work Life Balance. People around help
","The pace at which bonuses and promotions comes in given that there are no stocks
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-08, Database Administrator,Singapore,Current Employee,Ok,"Not much but you cant get much
","Working related good but can't expect more than that
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-06-07, Technical Consultant,Melbourne,Current Employee,Good company for long term,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Great brand and value,
Good for learning curve if you gets good team
Cons
More collaboration required within different region and teams
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-06-07, Associate Systems Engineer,"Wellington, Wellington","Current Employee, more than 3 years",This company wont pay,"None to be completely honest.
","They refuse to compensate appropriately.
Advice to Management
Weak management with no spine to stand up for employees and the NZ branch is technically been given over to Fujitsu Australia, Fuj NZ makes a profit, but Fuj Aus does not, but they siphon the funds from Fuj NZ and pay Fuj Aus staff handsomely but do not do any better, this company disregards those who are actually making money for them.

There are some good mid level staff members and it is interesting work that exposes you to different environments of the clients and alternate approaches to a single problem. But this is not due to some inherent virtue of the company.

The $61,000 compensation for a System Engineer is nonsense for a full time employee, only contractors who do half the work and have a quarter of the knowledge get that. There has been no pay rise for the past 2 years, though Fujitsu made a profit for the 2019 FY they still are not giving out any pay rises, so this is a on going issue.

There is also rampant cronyism and gate-keeping of knowledge by many of the staff as they seem to value their own jobs over any semblance of team work.

One of the worst places for getting a good paying job.
Be the first to find this review helpful
Helpful
Share
Repor","Weak management with no spine to stand up for employees and the NZ branch is technically been given over to Fujitsu Australia, Fuj NZ makes a profit, but Fuj Aus does not, but they siphon the funds from Fuj NZ and pay Fuj Aus staff handsomely but do not do any better, this company disregards those who are actually making money for them.

There are some good mid level staff members and it is interesting work that exposes you to different environments of the clients and alternate approaches to a single problem. But this is not due to some inherent virtue of the company.

The $61,000 compensation for a System Engineer is nonsense for a full time employee, only contractors who do half the work and have a quarter of the knowledge get that. There has been no pay rise for the past 2 years, though Fujitsu made a profit for the 2019 FY they still are not giving out any pay rises, so this is a on going issue.

There is also rampant cronyism and gate-keeping of knowledge by many of the staff as they seem to value their own jobs over any semblance of team work.

One of the worst places for getting a good paying job.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-06-05, SDE3,"Sunnyvale, CA",Current Employee,Culture is good,"Word Culture is good and healthy environment.
","payscale is bad and not many growth opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-06-03,Anonymous,,"Former Employee, less than 1 year",Sales,"HR, position, team, international company
","Salary, management, not much flexibility about work huors
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-01, Service Delivery Manager,"London, England, England","Current Employee, more than 8 years",Limited progression,"Flex Working, internal support for problems,
","Career progression, Senior Management change to often.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-05-30, IT Project Manager,"Wellington, Wellington","Current Employee, more than 3 years","Good place to work - good projects, good people","Interesting work, good opportunities for growth, smart peers, leverage global Fujitsu relationships
","Culture is lacking, average social scene, not the best benefits
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-05-29, Manager,"Warrington, North West England, England, England",Current Employee,Diverse,"Diversity is improving as is equality
","Salary could be more competitive.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Neutral
2020-05-28, Software Engineer,"Sunnyvale, CA","Former Employee, more than 8 years",Fujitsu is a great place to work and stress level is low.,"Managers have open door policy, career advancement is encouraged..
","It is a big company where projects moves at slow pace.
Advice to Management
.
Be the first to find this review helpful
Helpful
Share
Repor",".
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-05-27, Service Desk Agent,"Bracknell, England, England","Former Employee, more than 1 year",Great place to work if you are hardworking,"Amazing opportunity to get into IT support
","No progression at all if you don't stand out
Advice to Management
Nothing Really
Be the first to find this review helpful
Helpful
Share
Repor","Nothing Really
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-05-27,Anonymous,,"Former Employee, more than 5 years",IT Security team is a disaster in Bracknell,"Previous teams were brilliant- had a great experience.
","Bad management- if you are thinking to work for IT Security then please refrain! The IT Security Management team is atrocious! Lack of communication- they don't even say hello to their employee nor talk to them about their performances. I hardly had any 1-2-1s and the HR is absolutely messed up- they do things for the sake of formality, they are not 'people' person. Don't waste your time working in a prison looking office!
2 people found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-05-26, Senior Consultant,"Brighton, England, England",Current Employee,Trying to modernise,,"ltant in Brighton, England, England
Recommend
CEO Approval
Business Outlook
Pros
Friendly, supportive, trying to adapt to services and modern workforce
Cons
Top down changes implemented too quickly, affecting too many good people
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2020-05-25, Project Manager,Adelaide,"Current Employee, more than 5 years",No opportunity in Adelaide to grow,"Great mentors and good learning opportunities
","No promotion even if you exceed your work expectations
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2020-05-24,Anonymous,"Helsinki, Southern Finland, Southern Finland","Current Employee, more than 10 years",Good company,"Good atmosphere
Great colleagues
Flexible personal and work life balance
","Service development
Career development opportunities
Some managers
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-05-24, Managing Solution Architect,"Toronto, ON","Former Employee, less than 1 year",Data Conversion Lead,"Lots of work to do on the project I was working on
","No work life balance and management does not care about it
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,Disagree
2020-05-24, Systems Engineer,North Sydney,"Former Employee, more than 3 years",no good,"learning new skills for new technologies
","underpaid, no career development plan. weak management
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-05-21, Customer Service Desk,,Current Employee,Good opportunity,"Best opportunity for others language speakers
","We develop our communication skill with regards of the working environment in there.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-21, Senior Developer,Pune,"Former Employee, more than 3 years",Good work culture but gowth is less,"Good work culture,work life balance is good,word from home facility,good pay,benefits
","Less projects on analytics,less opportunity to work on latest technologies
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2020-05-20, Senior Software Engineer,Taipei,"Former Employee, more than 1 year",Maintain Family POS system,"Challenge yourself everyday in the future
","Use limited resources to achieve maximum efficiency
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-05-18, Service Delivery Manager,"Brussels, Brussels",Current Employee,Great company,"career,salary,benefits,holidays & learning opportunities are very good within Fujitsu
","small in Belgium and so little contribution in the group
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-05-15, Applications Developer,Noida,"Former Employee, more than 3 years",Worst SFDC Company,"No politics in floor
Managers are good 
Onsite team members are from india itself which is good
","No salary Hike 
Work Pressure, even if need to work on weekends 
Less number of developers .. Seniors are also very less
HR is not good 
No gym, No gaming zone
Worst Cafetaria 
Even if the building is very old from inside .... 
Max 20 members are there in SFDC and they are mostly cross trained 
Salesforce developers are not joining this company 
Third grade standard in company... It's better to join small companies
Advice to Management
No one is there to listen
2 people found this review helpful
Helpful
Share
Repor","No one is there to listen
2 people found this review helpful
Helpful
Share
Repor",2.0,Disagree,Agree,Agree
2020-05-14, Software Test Engineer,,Current Employee,Easy,"Caring people and good work environment
","There is no room to grow.
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-05-14, Administrative,,Current Employee,All Show & No Substance,"Opportunity in some cases to work from home at least one day a week
On site facilities
","Company connects through skype and staff/managers love to spend 45 minutes on a conference call instead of putting a few sentences on an email. Sometimes they are necessary for clarification but in most cases a waste of time.

Managers regularly talk about progression but don’t actually develop a plan with you.

Current trend seems to be downsizing/off shoring a lot of UK based roles to countries were labour is cheaper resulting in a lot of redundancies.
2 people found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2020-05-11,Anonymous,Makati City,"Former Employee, more than 1 year",Great Company Overall,"Great People, Like a family
","The process is too strict and rigid and it is hard to compete with the other companies because of it.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-05-10, Senior Network Engineer,Melbourne,Current Employee,Great Company,"Flexible work enviornment, great team and Managers who listen
","not that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2020-05-10, Helpdesk,Heredia,"Former Employee, less than 1 year",Helpdesk for McDonald's account,"You learn the processes and all how McDonald's restaurants works.
","Very few opportunities to grow up. Most new positions are created to fit someone else profile
Advice to Management
Internal Job processes should be more transparent and less friendly with the inner circle of friends
Be the first to find this review helpful
Helpful
Share
Repor","Internal Job processes should be more transparent and less friendly with the inner circle of friends
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,N/A,N/A
2020-05-07, IT Project Manager,,"Former Employee, more than 5 years",Work here!!,"Loved it!
In charge of your own career path
High functioning teams
Benefits
Bonuses
","Negotiate hard on the front end of your engagement. Raises are hard to come by.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-05-05, Software Developer,"Wellington, Wellington","Former Employee, more than 3 years",Awful senior management and dying company,"The software business in NZ was doing great relatively. Great group of people that was pleasure to work with, awesome experience.
","Eventually I got promoted and learned what the senior management was like, there is a very obvious problem in Australia-NZ and that is the CEO, everyone who works at the company knows about it.
Advice to Management
Get rid of the Australian CEO and get someone fresh. Japan should stay out of overseas business because their culture doesn't work outside of Japan.

Also the stories I heard about Japanese Fujitsu are ridiculous, people with mountains of paper on their desk = hard worker.. it's the 21st century, please!
Be the first to find this review helpful
Helpful
Share
Repor","Get rid of the Australian CEO and get someone fresh. Japan should stay out of overseas business because their culture doesn't work outside of Japan.

Also the stories I heard about Japanese Fujitsu are ridiculous, people with mountains of paper on their desk = hard worker.. it's the 21st century, please!
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Disagree
2020-05-05, Service Desk Agent,,"Former Employee, more than 1 year",Overall very good company,"good environment; good payment with meal allowance; health ensurance extendable to the family; good progression opportunities
","not always as transparent as they say
Advice to Management
invest in management training and value your emplyees
Be the first to find this review helpful
Helpful
Share
Repor","invest in management training and value your emplyees
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-05-04, Japanese Applications Developer,Chennai,Current Employee,Japanese application Developer,"I dont find any pros
","There is no career growth.They will train u in all technical things. But they will never put u in technical projects.
2 people found this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Neutral
2020-05-03, Assistant Applications Developer,Pune,"Former Employee, more than 1 year",No quality projects. Worst managers.,"Leaves. 21 Earned leaves
8 Casual leaves and 4 sick leaves all throughout the year for Pune region.
","They don't have enough projects. Let alone development projects. Only support and maintenance projects.
Always at risk of going to bench.
Advice to Management
Treat people with sincerity. HR and higher management doesn't care about employees. They just want head count.
Don't hire if you can't give projects.
2 people found this review helpful
Helpful
Share
Repor","Treat people with sincerity. HR and higher management doesn't care about employees. They just want head count.
Don't hire if you can't give projects.
2 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-05-03, Technical Consultant,Noida,"Former Employee, more than 1 year","Good company to work and learn, internal trainings and certifications.",,"ltant in Noida
Recommend
CEO Approval
Business Outlook
Pros
good salary hike, internal training, and certifications.
Cons
I don't have any Cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-04-30, Project Associate,"Basingstoke, England, England",Current Employee,Good Compnay,"Family orientated, adaptable to your needs
","Can get stuck on certain projects and not experience other parts of the company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-04-28, Client Executive,,"Former Employee, more than 8 years",Data Center Products aka PPG,"Not high pressure work environment
","Poor branding, lack of long term vision, bad leadership and missing C level touch. Poor business acumen with assignees leading departments without management experience and US based business experience.
Advice to Management
Hardware division shut down from too many chefs and not enough cooks.
4 people found this review helpful
Helpful
Share
Repor","Hardware division shut down from too many chefs and not enough cooks.
4 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-04-28, Senior Engagement Manager,"London, England, England",Current Employee,Great company,"Great work life balance. Really put the employee first. Good overall vision and good management.
","Don't really have anything bad to say.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-04-27,Anonymous,,Current Employee,Stay away from these liars.,"Stay away from these liars.
","This review is for Fujitsu Network Communications, NY.

Their hardware and FPGA are lousy. In order to compete with other companys, they fake things in software. They even fake alarms. Stay away from these liars.

A former principle engineer.
1 person found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-04-26, Software Engineer,"Washington, DC","Current Employee, more than 1 year",okay,"very convenient and very friendly
","kind of low paid you know
Advice to Management
high paid me
1 person found this review helpful
Helpful
Share
Repor","high paid me
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-04-26, Team Manager,,"Former Employee, more than 3 years",Good company for start,"- Good for start,
- No IT background required
","- Have to know more than one language
- Typical corporation to make career not based on your skills
Advice to Management
More oportunities for people with talents than promoting of your colleagues.
Be the first to find this review helpful
Helpful
Share
Repor","More oportunities for people with talents than promoting of your colleagues.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Neutral
2020-04-25, Network Engineer,,Former Employee,Juniper Engineer,"Great place to learn, and grow
","Roles of certain individuals are not clearly defined
Advice to Management
Keep qualified persons.
Be the first to find this review helpful
Helpful
Share
Repor","Keep qualified persons.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2020-04-25, Assistant Applications Developer,Pune,Current Employee,No Onsite Opportunity but Good Work Life Balance company,"Good work-life balance, Nice package for experienced, Good company to settle into for the rest of your career for long term employment.
","Not a good management, many people are on bench. And mainly very less onsite opportunities (near to ZERO)
2 people found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2020-04-24, Program Manager,"Columbus, OH","Current Employee, more than 5 years",Benefits,"Flexible hours, good life work balance, overall good benefits. Fair salary
","Change in business approach needs flexibility on all levels
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-04-23,Anonymous,,"Current Employee, more than 3 years",Not so good not so bad,"Good life-work balance. Friendly environment
","Salaries considerably below the market.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-04-21, Senior Finance Analyst,"Columbus, OH","Current Employee, more than 3 years",NA,"Company policies are very good
","Pathetic transport & canteen facility, internal politics
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-04-20, Senior SAP Basis Consultant,"Columbus, OH","Current Employee, more than 10 years",Relatively good,,"ltant in Columbus, OH
Recommend
CEO Approval
Business Outlook
Pros
the most popular IT company in Japan
Cons
Salary is not very high
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
