date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2019-05-08, Software Engineer,,"Current Employee, more than 1 year","Good environment, Nice leader","a tech-lead company with fast-paced project
","too strict schedule and regulations
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2019-05-05, Software Engineer,Bangalore,"Current Employee, more than 1 year",Good,"Good work culture and lyf style
","Nothing everything is awesome
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2019-04-23,Anonymous,,"Current Employee, more than 1 year",low,"very low company, dont go there
","very low end company, sucks culture
1 person found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2019-04-16, Customer Support Executive,Bangalore,"Current Employee, less than 1 year",Customer support,"Nothing found sort of pros here..jus the shift time management
","Healthy environment and great team work with lots of support
",,5.0,Agree,N/A,Neutral
2019-04-11, Senior Software Engineer,"Beijing, Beijing, Beijing","Current Employee, more than 5 years",You can grow with company but not paid well.,"A lot work to do, your ability will grow.
","Salary / stock is lower than average.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Disagree,N/A,Neutral
2019-04-08, Software/Hardware Test Engineer,Sanā',"Former Employee, more than 3 years",Hardware and software engineer,"I really love xiaomi and working in mobile phones. I'm a hard-working and have passion hardware and software engineer
","A little money and no appreciate the employer especially with hard worker employer
",,5.0,Agree,N/A,Disagree
2019-04-02, Retail Manager,"Beijing, Beijing, Beijing","Current Employee, less than 1 year",solid experience in retail management,"rapid grow and diverse opportunities
","lack of process management and high turnover rate
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2019-03-16, Senior Data Analyst,Bangalore,"Current Employee, less than 1 year",Sr. Data Analyst,"Everything Free food Free cab Benefits Gifts Great place and good environment. Superb infrastructure. Can play games anytime. Work life balance. Everything
","Nothing No Work from home option . But still can managable No cons Travelling Onsite opportunities Nothing can be considered as con here
",,5.0,Agree,N/A,Agree
2019-03-12,Anonymous,,Former Employee,Senior Finance Executive,"Good company to work and career growth
","Nothing to describe everything is good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2019-03-11, Mobile Repair Technician,Puducherry Taluk,"Former Employee, more than 1 year",Mobile repair technician,"Do my best, improve growing to company
","I don't know, because growing companies
",,5.0,Agree,N/A,Neutral
2019-02-06, Quality Analyst,Bangalore,"Former Employee, less than 1 year",Great comfort zone but no self growth in technical domain,"1. Currently at very good stage with no job security issues 2. 3 times food provided along with free cab facilities. 3. Large number of different products
","1. Everything is controlled through China people 2. The core work is done totally by China 3. No R&D in India office and no product development in India. 4. Salary difference is huge between employee at same level. 5. Just management and low level work is passed on to Indians.
",,3.0,Agree,Agree,Agree
2019-01-29, Senior Customer Service Executive,Bangalore,"Current Employee, more than 3 years",My opinion about Xiaomi may help you,"Domestic process with food and weekly 2 offs. Recreation room..
","No career growth even if you work there for 3 years. Even all higher authorities have same process knowledge as executive. No extra information you can expect from them. Working with the 3rd party payroll is the pain. HR will not be on floor. Once in a month (may be) he'll visit to the office and say HELLO to his friends n leave. SME acts like a TL, TL acts like manager and manager is the CEO. Only North Indian employees get benefit (friendly with higher authorities).
",,3.0,Agree,N/A,Neutral
2019-01-23,Anonymous,,"Former Employee, more than 1 year","A giant ""start-up"" with great potential","Great products, especially the IoT ecosystem
","Very bad work life balance
2 people found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-01-21,,,Former Employee,business analyst,"career path growth internal transfer opportunity
","overtime work and lack of multi-culture environment
",,5.0,Agree,N/A,Agree
2019-01-21,Anonymous,Habiganj,"Current Employee, less than 1 year",Territory Manager,"Giant and growing company in Bangladesh, Company has strong customer community and value in here. Company is running by young and energetic team.
","Xiaomi still could not setup tracking server Official and non official products moving in market at a time Front margin decreased where others brand offer more
",,4.0,Agree,N/A,Agree
2019-01-08, Customer Service Associate,Bangalore,Current Employee,Customer Support,"Good training, day shift, Free food
","No transportation, no growth, no incentives
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-01-07,Anonymous,,Current Employee,Very Well Managed Organization,"1) Highly experienced Mentors 2) Enthusiastic culture 3) Work Friendly environment
","Work-life balance becomes difficult sometimes because of workload.
",,5.0,Agree,N/A,Agree
2018-12-30, Software Engineer,"Beijing, Beijing, Beijing","Current Employee, more than 1 year",soso,"great team and colleagues
","average salary and low-speed improvement
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Neutral
2018-12-17, Senior Sales Executive,Chennai,"Current Employee, more than 1 year",learn lot of knowledge,"increasing sales and learn about company strategy
","no freedom of employees and not telling for company roles and responsibility
",,4.0,Agree,N/A,Agree
2018-12-09,,,Former Employee,Great Opportunity for Growth,"1. Big company with lots of opportunities 2. Flat organization architecture
","1. Not high wage 2. Always overtime
",,4.0,Agree,N/A,N/A
2018-11-29,Anonymous,,Current Employee,Good Place to work,"Good work Culture, and brand value
","No Hierarchy defined in mid level
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2018-11-17,,,Current Employee,It's ok,"Colleagues are friendly at xiaomi
","salary grows very slow in xiaomi
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-11-09,,,Current Employee,Sales,"Interesting brand, cool affordable products
","Very little support from management, Beijing makes all major decisions
",,1.0,Disagree,N/A,Agree
2018-10-11,Anonymous,,Current Employee,business development manager,"able to reach global partners and take care of global business
","salary is not satisfying and there is no clear career path.
",,3.0,N/A,N/A,N/A
2018-10-11,Anonymous,,Current Employee,Poor Work Allocation.,"Good work life balance.
","Roles and responsibilities are extremely unclear.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2018-09-30,Anonymous,"Beijing, Beijing, Beijing","Current Employee, more than 3 years","Awesome culture, growing fast","Open-door policy on most matters Flexible hours, goal oriented
","Management and structure could use some refinement
",,5.0,Agree,N/A,Agree
2018-09-10,Anonymous,,Current Employee,One of the awesome place to work in MOBILE INTERNET Industry. NO1 SMARTPHONE BRAND #1,"1. Always open for the feedbacks and trying to deliver what every is best for their employees and there MI fans. 2. Work culture is too good. 3. Work Place, architure and Office is too happening and colorful that you will enjoy your work. 4. Complementary breakfast, lunch and evening snacks facilities for all the employees. 5. HR are always trying to improve and delivering new idea and things to the policies. 6. They always believe in giving back.. So they always celebrate there success with all the employees. They keep all the employee connected with the Organization. 7. Management is good and open for new ideas. They always appreciate new things. 8. Work life and personal life is balanced. 9. Employees are friendly and you can reach out anyone for help.
","They should give some discount for there employees on MI product and Redmi phones.
",,5.0,Agree,N/A,Agree
2018-08-30, Senior Financial Analyst,Bangalore,"Current Employee, less than 1 year",Great Work Environment,"-good work environment -enough benefits to keep employees happy -came across some understanding recruiters and HR people -you can be upfront about issues, if any
","-need work from home, atleast twice a month.
",,4.0,Agree,N/A,Agree
2018-08-27, Product Manager,Bangalore,Current Employee,India's no. 1 Smartphone Brand,"1,It is an ever growing organization that provides opportunities to unleash potential and proliferate ideas,creativity and knowledge, 2, Friendly environment, 3, excellent work culture, 4, good carrier opportunities.
","Since its a pretty new company, it operates more like a startup and most of the process and setups are unstructured.
",,5.0,Agree,N/A,Agree
2018-07-04, Software Engineer,"Beijing, Beijing, Beijing","Current Employee, more than 8 years",senior,"flexible work time, complete corporate welfare,
","too less snack, no coffee machine, no free lunch
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2018-06-25,Anonymous,,Current Employee,research assicate,"new company in fast growing
","Too many work to do
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2018-06-03, Planner,Bangalore,"Former Employee, more than 1 year",Work Culture,"Awesome work culture and brand value. Only company focusing 200% on their costumer benefits and their feedback's for improvements.
","Politics is there, if you have experience in managing politics this is a best place to work long time.
",,4.0,Agree,N/A,Agree
2018-06-01, Senior Software Development Engineer,Bangalore,"Former Employee, less than 1 year",Software Engineer,"Good work place and Healthy Environment.
","Needs some improvement else everything is good.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2018-04-25, Tertiary Sales Manager,Lucknow,"Current Employee, less than 1 year",There are many things to learn,"Want to work with India's number one brand
","To grow our sale every quarters
",,3.0,Agree,Agree,Neutral
2018-04-21,Anonymous,,Current Employee,A company with good opportunities,"- Cool office culture - Friendly employees - Gifts/ Rewards from time to time - No strict rules regarding office timings
","- Switching teams is difficult - inflated Ego can be a road block for career development - Cross functional collaborations are difficult as manager is watching you - No defined corporate ladder - Salaries suck at mid senior level
",,4.0,Agree,N/A,Agree
2018-04-18, Senior Software Engineer,"Beijing, Beijing, Beijing","Former Employee, more than 1 year",it is a good company,"If you come in and work hard and try to take tasks on beyond the scope of your role, you're going to have lot of opportunities for executive exposure and access to leadership and resume building programs that the mainstream sales team doesn't.
","Paid way less than the rest of the industry and asked to do double the work. Too much time spent on non-sales activities due to lack of sales support.
",,5.0,Agree,N/A,Agree
2018-04-13, Product Manager,Bangalore,"Current Employee, less than 1 year",Very different than other companies,"Get global exposure, coordinate with cross culture folks, ability to work on a product which impacts millions (e.g. MIUI, TV etc). I joined a new team - MIUI which we are starting from scratch in India. MIUI is the Android-based OS which is installed on all xiaomi phones. So if one is hungry for knowledge there is a lot of learning wrt Android, platform, kernel till hardware layer. After joining I realized there is soo much scope of interesting things to do in India and we have not yet started. This is on the comparison of tech infra which we already built in China. You can learn a lot when working with Chinese as they are very similar to Indians and are intelligent. So it is a fun+learning experience.
","Nothing xiaomi-specific. The kind of user problems which we try to solve are very difficult, one bug can impact thousands/millions of users so we have to be extra careful. But I believe if you want to solve easy problems, join TCS, Infy, IBM, Accenture not Xiaomi.
",,5.0,Agree,N/A,Agree
2018-04-05,Anonymous,"Beijing, Beijing, Beijing","Current Employee, less than 1 year",Needs structure and organization,"Great opportunity to learn new things if you are new in the job market, coworkers make the environment really nice, casual dress code and cozy open plan office.
","Salary is low with sometimes excessive amount of non-paid extra hours, mostly caused by the lack of structure, organization and training. Also needs more leadership and management skilled bosses.
",,3.0,Disagree,N/A,Neutral
2018-03-17, Social Media Manager,Lahore,"Current Employee, less than 1 year",Very good!,"Workplace is amazing and so is the company. Employee benefits are worth working for.
","Salary scale should be increased. Employees should be paid for overtime.
",,5.0,Agree,Agree,Agree
2018-03-12, Senior Android Developer,Bangalore,"Current Employee, less than 1 year","Don't join,unless you can't make it anywhere else","China visit for 15-30 days. Rapidly growing company. Fancy looking office.
","Poor HR management Lowest salary hikes in the market HR team treats you like they own you. Scripted interview process Below average resources. Most of the development work is done from china. Integration and support work from India.
",,1.0,Disagree,N/A,Disagree
2018-02-20, Devops Engineer,"Beijing, Beijing, Beijing","Former Employee, less than 1 year",Heavy workload and big bonus,"Big bonus and returns for your hard working.
","Heavy workload made me have no time to think about improvements. One needs excellent energy management to keep excited.
",,4.0,Agree,N/A,Agree
2018-02-07, Network Engineer,Bangalore,Former Employee,NEVER EVER GO FOR THIS IRRESPONSIBLE ORGANIZATION!!,"You get to work for an organization that makes dirt cheap phones.
","HR team is very irresponsible, and they don't care for the employees and new hires. The interview process sucks big time! when someone comes for a f-f interview, the least thing you can do is to connect to the Technical team, if you fail to do that on time, you are of no use.
",,1.0,Disagree,N/A,Disagree
2018-02-02,Anonymous,,Current Employee,xiaomi,"no pro only con is there
","payroll is different for customer support
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-01-06, Can't Reveal Due to Politicized Environment,Bangalore,"Current Employee, less than 1 year",Poor work culture,"Fast growing company Good brand image
","Poor organization structure Highly politicized environment Opaque yearly review and appraisal system Poor salary hikes (as compared to the work done) Unclear job roles, leading to a lot of inefficiencies in a team. These unclear job roles are generally justified by claiming Xiaomi India to be in a startup stage which is definitely false
",,1.0,Disagree,N/A,Neutral
2017-11-28, Product Manager,"Beijing, Beijing, Beijing","Current Employee, more than 1 year",product manager,"typical internet company culture, sometime good colleagues
","sometimes very bad colleagues, I don't even know how they got in
",,5.0,Agree,N/A,Agree
2017-11-26,Anonymous,,Current Employee,android dev,"open happy improvement everyday so on
","still not found so far
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2017-11-23, Graphic Designer,Bangalore,"Current Employee, less than 1 year",amazing company,"Everything's great here at xiaomi
","Nothing as such to change about this place.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2017-07-13, Social Media Specialist,"Beijing, Beijing, Beijing",Former Employee,Busy,"Good payment for graduates, big companies do have their standard no matter how little you ask for. Working with global marketing team
","Repeated work, extra working hours, too far away from the city centre. Nothing around that huge building in the middle of nowhere
",,4.0,N/A,N/A,N/A
2017-07-11,Anonymous,,Former Employee,Good company,"Like the work culture, output driven company
","Chinese team interference , no proper declaration who is your manager.
",,3.0,Agree,N/A,Agree
2017-06-05,Anonymous,,Former Employee,PR Manager,"Self-initiated position and dynamic working environment. Often cope with different parties, such as marketing, b2b, social media etc
","In lack of vibrant colleagues. Sluggish for decision making. co-founders are very passionate while mid level management is not
",,3.0,Disagree,N/A,Agree
2016-12-27,,,Current Employee,Epitome of learning,"Awesome place to work Good scope for growth and improvement
","Not structured at times Needs more policies and process
",,5.0,Agree,N/A,Agree
2016-10-18, Manager,Bangalore,Former Employee,High-browed HQ employees interfere in Indian operations,"Young company. Which is not much of a ""pro""
","- Extremely flimsy org structure. Managers on paper are totally different than your practical managers. My actual manager didn't have any clue, neither did she have an interest in my progress or my contributions. Other ""senior"" team members claim to be your managers and expect respect for their self-proclaimed authority. As such - across the organization - there is no accountability, and this creates a perfect atmosphere for favoritism and anarchy. - Hierarchical. In the age of flat structures and open work environments, this company has people that say ""Chinese have a very hierarchical culture, and you cannot annoy your boss, and you cannot annoy, criticize, or give opinions of your Chinese counterparts."" So, effectively, Indian employees end up only boot-licking their Chinese counterparts, even if they are of lower designation. - HQ interference and condescending behaviour. In FMCG and Consumer Electronics industries, all companies give a high degree of freedom to each geographical office to cater to specific cultural and socio-economic dynamics. NOT AT XIOAMI! No, Sir! Folks from China and Singapore hold the reigns to just about everything. Indian work has to go through 100 levels of screening and scrutiny, but China and Singapore hardly ever inform Indian teammates about progress and projects. This is not just frustrating, but also condescending and disrespectful.
",,1.0,Disagree,N/A,N/A
2016-10-11,,,Current Employee,Intern,"given lots of responsibilities, challenging
","leans more towards traditional chinese company rather than tech company
",,4.0,Agree,N/A,Neutral
2016-10-06,,,Current Employee,xiaomi,"Nice colleage and good enviroment.
",".. .. .. .. .. ..
5 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2016-09-26, Digital Marketing Manager,"Shanghai, Shanghai, Shanghai","Former Employee, less than 1 year",Don't Work Here,"Big company with a known brand
","Horrible company culture where you are treated like a slave
",,3.0,Disagree,N/A,Disagree
2016-08-05, Ops Manager,"Beijing, Beijing, Beijing","Current Employee, more than 1 year",Ops manager,"Fast growing business, eps in overseas market
","no work life balance; no systematic internal management
2 people found this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,N/A
2016-07-13, Product Manager,Bangalore,"Current Employee, less than 1 year",Amazing company and HR practices,"* Very good people practices and friendly HR people * freedom for young people to play large roles * Lot of travel opportunities * Very employee friendly management
","* cross cultural barriers is a challenge * HQ involvement
",,5.0,Agree,N/A,Agree
2016-06-15,Anonymous,,"Current Employee, less than 1 year",One of the unicorns in China,"Team is above the average. Many chances to create new things.
","Sometimes the weather and air is not so good. Sometimes long work time.
",,3.0,N/A,N/A,N/A
