date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-29, Financial Analyst,"New York, NY",Current Employee,Yes,"Great work environment and atmosphere.
","Long working hours and unpredictable hours.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28,Anonymous,,"Former Employee, more than 3 years",Amazing,"Salary, bonuses, internal sales, etc
","None, it was an amazing experience
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Devops Engineer,Bangalore,"Current Employee, more than 3 years",Best work life balance,"I'm working here for 3 years and its the best in work life balance.
","Nothing as such. Loving it
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-09-27, Receptionist/Front Office Executive,,Former Employee,Good com,"Nice place to work for
","Nothing to think of for now
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-09-26, Accountant,Dhaka,Current Employee,*,"The working environment is good.
","There is no downsides that I can mention.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-09-26, User Experience Designer,"New York, NY","Former Employee, more than 1 year",Jj,"Very interesting productive and slayy
","Actually it's kinda bored pleade just
Advice to Management
Gg
Be the first to find this review helpful
Helpful
Share
Repor","Gg
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Disagree,N/A,Disagree
2021-09-26, Senior Java Developer,,"Former Employee, more than 1 year",Not at all good company to work.. Read carefully ..,"Good discounts on Sony products , Samagama annual day...
","Incompetent management in Sony India with focus on cost cutting and layoffs resulting in loss of all projects to consulting vendors. Too much focus on cost cutting and thereby making it as a operational mess in india center. Sony subsidiary entities are not trusting Sony India capabilities n giving all new projects to vendors (consulting firms). No learning curve for technology based employees. Layoffs are also done during pandemic period.

Plan is to move existing projects to a vendor company. This is planned across all service lines .. Don't see any future for employees in SISCPL.Also, no career growth for technical people...
Advice to Management
don't focus only on cost measures and show slides on cost savings.Need to really focus on innovation and avoid moving projects to vendors. Keep good technology focused or results driven people in key positions..
Be the first to find this review helpful
Helpful
Share
Repor","don't focus only on cost measures and show slides on cost savings.Need to really focus on innovation and avoid moving projects to vendors. Keep good technology focused or results driven people in key positions..
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Disagree
2021-09-24, Manager,Fushë-Pjeshkë,"Former Employee, more than 3 years",Good company,"Flexible， and lots to learn
","Salary so so, promotion also alow
Advice to Management
Stay as a good company
Be the first to find this review helpful
Helpful
Share
Repor","Stay as a good company
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,N/A
2021-09-24, Executive Assistant,,Current Employee,Good,"Good work good job good culture
","Nothing nothing nothing nothing noyhing
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-23, Territory Sales Representative,Sydney,"Current Employee, more than 5 years",Great company to work for,"Great people, excellent products and very good management team.
","Limited progression in many roles, people tend to sit in their roles so job openings are few and far between.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-23, Manager,"Richmond, VA","Former Employee, more than 8 years",great workplace,"they have a good process
","short lunch breaks are no fun
Advice to Management
none
Be the first to find this review helpful
Helpful
Share
Repor","none
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-09-21,Anonymous,,Current Employee,Great,"It's a great place to work
","It has very few cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-19, Industrial Designer,,"Current Employee, more than 1 year",Great Workplace,"incredibly diverse project, closely tied team, very friendly atmosphere
","Quite remote location so can needed
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-09-16, Sales Represnative,,Current Employee,Good,"Great reception from management. Management are very helpful with meeting targets and helping you develop sales skills. 
very flexible breaks
","not enough hours even for the part time role.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-16, Vfx Technician I,"Toronto, ON",Former Employee,Great vfx tech great enviroment,"Great its really great wow very great
","None at all its not bad
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-15, Senior Project Manager,"Jurong West New Town,","Current Employee, more than 1 year",IS Dept,"Lots of learning opportunities you can utilize.
","Very Heirarchical. Senior management 25 years behind in their thinking.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-13, Senior Quality Assurance Engineer,"Cupertino, CA","Current Employee, more than 5 years",good,"good company to work with
","management is not that great.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Disagree,N/A
2021-09-12, Associate,"Los Angeles, CA",Current Employee,Safe for covid,"Safety protocols during covid have kept us safe in the studio
","Freelancers with many years experience with the company dont get benefits like many weeks vacation pay as staffers do
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2021-09-08, Project Manager,,Current Employee,Good salary,"I can't find anything specific.
","Good colleagues, helpful job atmosphere.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-08, Public Relations,"Miami, FL",Former Employee,camera sales,"good quality product at competitive prices
","limited inventory through out all the nation at this time makes it hard to sell the product
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-08, Cs Representative,Hong Kong,Current Employee,Nice team,"great support from team members
","Lots of things to learn and remember
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-08, Software Engineer,Tokyo,Current Employee,Not good for learning new skills,"Good work life balance
Free games
","Tedious work
Not many opportunities to gain new skills
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-07, Data Analyst,"London, England, England",Current Employee,Great,"Flexible, Learning Opportunities and Interesting
","Lots of Work and Management
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Agree,Agree
2021-09-07, Software Developer,Bangalore,Current Employee,good,"1- you have learn a lot in the company.
","there is no cons in this company.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-06, Senior Specialist,Taipei,Former Employee,Follow GL never get wrong,"1. stable SOP. 
2. guideline is clear. 
3. u can know do and don't easily. 
4. Detail-oriented.
","1. Guidelines will tie you to do sth new. 
2. Always under management level's command, less space to do innovation.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2021-09-04, Project Manager,Bangalore,"Current Employee, more than 1 year","Good work life balance , fat mid layer of Project Managers","Good work Life balance 
Perks and Give Aways
Work culture and Quality of Work 
Senior Management is open for changes.
","Salary is okay not bad not great 
Mid layer of management is fat .
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-04, Art %26 Design,"San Diego, TX","Current Employee, less than 1 year",Low wages and long hours,"Humane can eat, lunch break and tea drink
","Working hours are too long! I basically don't have time to socialize
Advice to Management
Can you optimize working hours?
Be the first to find this review helpful
Helpful
Share
Repor","Can you optimize working hours?
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Neutral,Disagree
2021-09-03, Trainee Software Engineer,Bangalore,Current Employee,Sony India Software Pvt Ltd Bangalore,"Good work life balance, Freshers friendly
","I didn't find any such cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-02, Assistant Store Manager,"West Vancouver, BC","Former Employee, more than 3 years",Fun place to work for,"Great product, good training, reliable management;
","Compensation is a little on the low side
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-09-02, Sales Associate,,Former Employee,Nice company,"Great environment and corporate culture.
","Sometimes difficult to achieve sales target
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-02, Human Resources Generalist,"New York, NY","Current Employee, more than 3 years",Working at SCA,"extensive benefits, great headquarters building with amenities.
","smaller corporation as this is the US parent company. Not as many growth opportunities. some teams are not as great as others.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2021-09-01, Financial Accountant,Dubai,"Former Employee, more than 5 years",Financial Accountant,"Good culture and learning experience
","Lack of progression due to limited nature
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-01, Logistics Specialist,Budapest,"Former Employee, more than 1 year",ok for a start,"You have a job. Your collegaues will be about your age, they are usually nice.
","My first direct colleague, with whome i had to work with, and who changed after a month, was horrible, practically no one liked her in our team, I was very close because of her, to resign within the first 3 months.
There is practically no people management.
Management is mediocre, to say the least.
Knowledge-transfer is practically non-existent.
Your extra hours won't be paid.
Advice to Management
Please do care for people, and change your job yourself if you burn out.
Be the first to find this review helpful
Helpful
Share
Repor","Please do care for people, and change your job yourself if you burn out.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Disagree
2021-08-31, Systems Engineer,"Seattle, WA",Current Employee,employment = slavery,"Nice people. its the best part of the job
","tickets, policys, incremental downtime, corporate.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-08-30, Technology Analyst,,"Current Employee, more than 1 year",Fantastic place to work,"Teammates and everyone is very supportive
","Huge workload. Japanese culture expects people to work a lot more.
Advice to Management
improve on expectations management, better relationships with HQ
Be the first to find this review helpful
Helpful
Share
Repor","improve on expectations management, better relationships with HQ
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-08-25, Intern,,"Former Employee, less than 1 year",N/a,"Great bosses that mentor you
","Hard to meet many departments
Advice to Management
Not much it’s great
Be the first to find this review helpful
Helpful
Share
Repor","Not much it’s great
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-08-25, Senior Specialist,Tokyo,Current Employee,It’s a sony,"Open mind 
Creative
Challenger for new business
","Not capable remote work
Transfer to other local area
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-08-24, Associate,,"Former Employee, less than 1 year",Great people and workplace culture,"Managers actually care about their work
","Different operating subs can have coordination issues
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-23, Release Manager,,Current Employee,It''s just finr,"Sure its fine ok leave me alone
","Why are tyo like this gosh
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-20, Researcher,,"Current Employee, more than 5 years",Alone on the road to success,"Although depending on what you are doing there can be a lot of freedom regarding how you can define your daily schedule. The salary increased over the years and I believe it is better than elsewhere. I would say it is a workplace which values individualism rather very high. There are chances for everybody in principal.
","It seems really to take quite a long time to convince leaders and long-term colleagues about new ideas. The work load is rather high, one employee seems to be expected to achieve alone what at other companies several employees would achieve by cooperative work. If you are directly involved within an ongoing development project, deadlines are often hard to meet.
Advice to Management
Quite a few products development cycles also seem to end in failure which could be avoided if the company would concentrate on less products rather than too many. The company seems to change positively recently and open itself up to a more international environment.
Be the first to find this review helpful
Helpful
Share
Repor","Quite a few products development cycles also seem to end in failure which could be avoided if the company would concentrate on less products rather than too many. The company seems to change positively recently and open itself up to a more international environment.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,Neutral,Agree
2021-08-19, AREA SALES MANAGER,"Manchester, England, England","Current Employee, more than 8 years",Great role for people driven by performances,"Good support and training, good benefits,company car
","Business Reviews meetings each month, some long travel distances
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-08-18, Senior Staff Engineer,Kuala Lumpur,"Current Employee, more than 10 years","Friendly colleague, great working environment","-Great working environment
- good team work between each parties
- less politics happens compare to others MNC company
- good benefit
","- Depends on department itself, some have communication gap issue but not happen in all departments
- Less challenging.
- no more
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-08-18, Sales Associate,,Former Employee,Good commsion,"High commission for sales person. Target incentives too.
","Some supervisors are very strict
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-16, Director Trade Compliance,"San Diego, CA",Current Employee,Excellent,"Cares about its people. World Class Organization
","Very large organization with complex structures
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-08-15, Sales Specialist,,Former Employee,not up to standard,"fun enviroment to work in but this depends on the store you are located
flexible hours
helpful and friendly teams
","the companys products and the way its ran are just not up to standard compared to the likes of LG
Advice to Management
Get orginised
Be the first to find this review helpful
Helpful
Share
Repor","Get orginised
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2021-08-12, Marketing Officer,"Swansea, Wales, Wales",Former Employee,Good,"Nice place and good people to work with. Good career opportunities.
","Sometimes very demanding and managers don't help out as much.
Advice to Management
Lower workload for certain staff members.
Be the first to find this review helpful
Helpful
Share
Repor","Lower workload for certain staff members.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2021-08-09, Lead Automated Maintenance Tech,"Terre Haute, IN","Former Employee, more than 3 years",Typical manufacturing job,"Good pay & benefits. Good coworkers. Supervisors are undrestanding and easy to get along with.
","Typical large corporation and policy changes when it fits the corporate narrative. HR is a joke.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-08-07, Sales Associate,Taipei,"Former Employee, more than 5 years",Worked there a few years ago. Nice team and working environment!,"strong brand, some of the products are very competitive with strong support team, good chance to work with people from different places/countries
","Salary is not competitive, promotion is slow.
Too many layer of corporate hierarchy.
Advice to Management
N/A
Be the first to find this review helpful
Helpful
Share
Repor","N/A
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2021-08-05, Retail Designer,Dubai,"Current Employee, more than 3 years",Good place,"Diverse environmenta a a a
","No improvement is facility a
Advice to Management
Give opportunities to other races
Be the first to find this review helpful
Helpful
Share
Repor","Give opportunities to other races
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-08-05, Maintenance Engineer,,Current Employee,-,"They have a good tradition and strategy for work together as a team.
They have any products so different machine to play and educate yourself while you're working for them.
","They don't have training or other courses to educate you for develop your skill.
You would be self learning all the time.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Disagree
2021-08-04, Assistant Manager,,Former Employee,Average company,"Good system and comprehensive policies
","Lack of innovation, branding issue
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-08-04, Marketing Manager,"Richmond Hill, ON",Former Employee,great company low pay,"great enivronment and people to work with
","the management is horrible and no way to move up in the company
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-08-01,Anonymous,Dubai,"Former Employee, more than 5 years",Sony PSMEA,"- Excellent work culture 
- Very helpful colleagues 
- Good Pay Structure 
- Work / Life balance
- no restrictions as long as work is done
","There is nothing to be thought of as cons while working in Sony Professional Solutions MEA. Good learning experience overall.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Disagree
2021-07-30, Sales Manager,"Lima, Lima Region, Lima Region","Former Employee, more than 5 years",Good Experience,"Sony is a Strong Brand, with good process, focus in innovation and customer.
Sony is a good company to learn
","Sony does not have a big structure in some countries, and sometimes ités difficult to grow to a new positions.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2021-07-30, Marketing,South,"Current Employee, more than 5 years",Good workplace but poor pay,"Good company 
good learning
Work life balance
Good culture
Good leaves
Good discounts on sony products
","Bad salary 
poor appraisal
No growth
Promotion happen every 4 years
Advice to Management
Judge people as per their performance not by years of experience
Be the first to find this review helpful
Helpful
Share
Repor","Judge people as per their performance not by years of experience
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,N/A
2021-07-29,Anonymous,,"Current Employee, more than 8 years",Very good organisation,"Employees are treated very well.
","Cannot think of anything as of now
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-07-29, Software Architect,Bangalore,"Current Employee, more than 10 years",Good work culture,"Very good work culture
Clear Visibility of future plans
Good work environment.
Well defined growth plan.
Opportunity to work on latest technology.
","Need to revise the salary structure based on the niche skill and technology rather than just based on role and years of experience.
Being a technology driven company, priority should be given in hiring the right engineers with right skill and retaining the existing skilled engineers.
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-07-28, Production Assistant,"London, England, England",Current Employee,such a. Good business,"Good people to work with
","Proud to work for them
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-28, Senior Executive Assistant,"Atlanta, GA","Former Employee, more than 5 years",Excellent company with cons,"Great environment to learn from talented individuals and work on amazing projects.
","The promotions are few and far between. Usually not based on merit.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Agree,Agree
2021-07-27,Anonymous,,Former Employee,Senior consultant,"good project Client interaction new technology
","work timings delay in response salary
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-26, Sales Representative,,Former Employee,Okay for part time work,"Part time 
Discounts on products
Bonuses
Weekly pay
Training guides
","Too much training days 
Long days
Staff turnover
Weekends mainly
Progression can be difficult
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-26, Procurement,Cyprus,Current Employee,good company,"learning curve high can learn alot and boost your experience in short time. time is flexi and as long you comeplete work then its good
","not balance working hour as we work alot. management are the one with final say, just follow their order and dont give issue to them
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-23, Executive,"New York, NY","Former Employee, more than 1 year",Great Company,"Great benefits, fun environment, creative and passionate people.
","Need more space in the NY office. Far more diversity is needed at all levels
Advice to Management
Give complimentary concert and event tix to employees.
Be the first to find this review helpful
Helpful
Share
Repor","Give complimentary concert and event tix to employees.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2021-07-22, Sales & Marketing,,"Former Employee, more than 3 years",Training ground was very good,"In terms of Pros:
Career Growth, Training Ground is very good
Well known company so you have the edge if you will travel and look for another job especially in abroad
","For Cons: Weak People Management, Politics, Low compensation
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-20, Department Manager,Klang,"Current Employee, more than 5 years",nil,"* Big company
* many resource
","* Silo
* too many meeting
* politic among difference department
Advice to Management
nil
Be the first to find this review helpful
Helpful
Share
Repor","nil
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-07-16, Director,Sai Kung,Current Employee,Great Place,"Flexibility
Amazing staff to work alongside
","Long hours were very tiring
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-16, Business Development,Tokyo,"Current Employee, more than 3 years",Working for Sony in Japan,"- Global company
- Cutting edge technology
","-a lot of administrative work to follow compliance
Advice to Management
need to be more agile
Be the first to find this review helpful
Helpful
Share
Repor","need to be more agile
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-07-16,Anonymous,Sydney,"Former Employee, more than 3 years",Not a favorite place to work,"Strong international brand for your resume, nice people
","Poorly paid and over worked staff, poor management, no growth opportunity and a lack of formal processes.
Advice to Management
Give people a voice, listen and take action
Be the first to find this review helpful
Helpful
Share
Repor","Give people a voice, listen and take action
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Neutral
2021-07-16, Software Engineer,Bangalore,Former Employee,Great place,"Work culture and ethic is top
","Growth is quite slow for entry level
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-15, Supply Chain Manager Parts,New Delhi,"Current Employee, more than 10 years",Worth to work with Company,"Employee friendly culture , high on ethics , good salary payer
","I dont find any specific cons
Advice to Management
No
Be the first to find this review helpful
Helpful
Share
Repor","No
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-07-15, Senior Software Engineer,Bangalore,Current Employee,Good company to settle in:),"Large range of technologies to work
More focused towards technical computancy than just managing project
Good onsite opportunities to Japan
","Salary is little low compared to others
No extra perks/bonuses
Quality of work is little low in some projects
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-07-14,Anonymous,,Current Employee,great company,"Good management, learning opportunity, compensation ,
","benefits, work life balance, growth
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-10, Software Engineer,"Los Angeles, CA","Former Employee, more than 3 years",Great place with some small issues.,"Good pay
Great benefits for everyone.
","Hard to advance 
Older company culture.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-09, Technical Support Engineer,,Current Employee,Nice company,"Nice company,good environment, nice culture
","Poor management in day to day work life
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-09,Anonymous,,Former Employee,Nice,"Friendly environment , Good Salary
","Other than Uncertain company culture my experience was fine.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-09, Software Engineer,Tokyo,"Current Employee, more than 1 year",good company,"Japanese company but English friendly.
no need to worry if you can't speak Japanese.
much more global than other Japanese company.
","working time is still long.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-09, Manager,Mumbai,Current Employee,good,"work culture and environment is good
","career enhancement is bit slow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-08, Assistant Manager,Tokyo,"Current Employee, more than 8 years",Great company,"Excellent company with an opportunity to growth. This company is top tier in Japan.
","Nothing special. The salary is less compared to the profit of the company.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-07, QA Functional Tester,"Liverpool, England, England",Former Employee,Really good,"It was a very good job
","I c any think of any
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-07, Software Engineer,"Los Angeles, CA",Current Employee,software engineer,"good for starting career in software
","no stocks at all but nice 401K
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-06, Writer,"Los Angeles, CA",Former Employee,"Good Place, but Depends on Production","Great lot, generally nice people.
","Not a lot of control over your schedule.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-07-06, Engineer,Dubai,"Former Employee, less than 1 year",Engineer,"Nice place to grow the carrier opportunities
","Nice place to grow the wealth
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-06, Project Manager,Chennai,"Current Employee, more than 1 year",Good company,"Nice to work at the company
","None as I know of
Advice to Management
Keep up the work
Be the first to find this review helpful
Helpful
Share
Repor","Keep up the work
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Disagree,Neutral
2021-07-04,Anonymous,,"Former Employee, more than 5 years",Company with multiple career paths,"Sony has many different businesses making it exciting and cross-cultural.
","Products haven't been innovative lately.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-04, Strategy Manager,"London, England, England",Former Employee,Fun place to work,"Interesting project and fun place to work
","Large organisation that suffers from red tape and slow processes
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-02, Associate Staff Engineer,"San Jose, CA",Current Employee,Research style,"The working environment is friendly.
","The compensation is not good.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-02, Marketing Executive,Singapore,"Current Employee, more than 8 years",Ok but not so ok too,"Work life balance and for people who like technology products
","Top down approach due to japanese culture ! Promotion wise is very slow as compared to most companies out there.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2021-07-02, Senior Software Engineer,Bangalore,"Current Employee, more than 8 years",Low salary,"Flexible working Hours, work life balance
","Low salary, less learning, no career growth
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-01, Cook,Tokyo,Current Employee,Headline,"Free food, VR, and the ability to play games
","Playstation 5 isn't avaialble anywhere
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-06-26, Marketing Executive,Kuala Lumpur,"Current Employee, more than 1 year",asd,"Friendly, gets good work life balance, fun if you like electronics
","hit hard by the pandemic, electronic industry is struggling, many people got laid off and salary isnt competitive to what is being paid in the market
Advice to Management
Appreciate talented employees and not let them go rather than keep the employees that are not well skilled for the task
Be the first to find this review helpful
Helpful
Share
Repor","Appreciate talented employees and not let them go rather than keep the employees that are not well skilled for the task
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,N/A,Disagree
2021-06-25, Senior Writer/Editor,,"Former Employee, less than 1 year",The cream of the crop,"Great industry leader. Always exciting challenges.
","Crowded midtown location was a daily problem.
Advice to Management
Move to New Jersey.
Be the first to find this review helpful
Helpful
Share
Repor","Move to New Jersey.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-06-25, Technical Project Manager,Bangalore,"Current Employee, more than 8 years",Good,"good place to work now
","Not really at the moment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-06-25, Engineer,Stuttgart,"Current Employee, more than 3 years",Great place to work!,"- A lot of freedom.
- Interesting work.
- A lot of learning opportunities.
","- Slow career progress.
- Compensation is slightly below competitors
Advice to Management
Great place, keep it up
Be the first to find this review helpful
Helpful
Share
Repor","Great place, keep it up
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-06-25, Regioal Support Manager,Athens,Current Employee,Best in class manufacturing company - including ethics,"Manufacturing company on high tech , providing best in class experiance in all aspects
","Big company with low speed on changes
Advice to Management
to be more open mind for chnages
Be the first to find this review helpful
Helpful
Share
Repor","to be more open mind for chnages
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Neutral
2021-06-24, Marketing,"Mississauga, ON",Former Employee,Product Marketing,"Good and reliable brand to have your career with.
","Be ready to commit yourself.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-06-24, Data Scientist Intern,Budapest,"Current Employee, less than 1 year",Nice colleagues,"Nice colleagues and management
flexible working hour
","- low salary
- lack of team activities
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-06-23, Software Engineer,Bangalore,"Current Employee, more than 1 year",Software Engineer at Sony India Software Center,"Good company policies with good work life balance
","No on sites, could be better at hikes
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-06-22, Customer Service,"Bedok New Town,","Former Employee, more than 1 year",Good,"Good to stay and learn
","Japanese culture might be favourable to some only
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-06-21, Senior Procurement Specialist,,Former Employee,Good teams work,"Good benefit and flexibility. Good boss aswell
","pay below market average however bonus given
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-06-21, Sales Associate,"Boca Raton, FL",Former Employee,Fun place to work,"Fun place to work with nice coworkers
","Company that does not take accountability for their own short comings
Advice to Management
Don't stress the employees out with your own problems
Be the first to find this review helpful
Helpful
Share
Repor","Don't stress the employees out with your own problems
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
