date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-06-14, IT Engineer,,"Current Employee, more than 1 year",Good environment but you have to work very hard,"TSMC is the best work environment in Taiwan
","work and life not balance :(
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-06-14, Process Engineer,,"Current Employee, more than 5 years",Work environment,"Competitive salary in Taiwan with other companies.
","High pressure and not friendly to co-work with other modules.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-06-13, Technician,,Current Employee,CV,"have more place to share
","have no enough human resource
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-06-13, EHS Engineer,Hsinchu,Current Employee,Great,"The best semiconductor manufacturer and with really high tech
","Like military management to control employees
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-06-12,Anonymous,,Current Employee,That's why TSMC beat Intel,"good opportunity to learn the latest CMOS manufacturing technology
","No work-life balance. You have to work at least 12 hours a day. The job is demanding and you will worry about the task schedule even during the weekend.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-06-12, Senior Engineer,Hsinchu,Current Employee,information sharing,"stable income / famous cooperation
","high working hour, less flexible
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Neutral
2021-06-11, Engineer,Taipei,"Current Employee, more than 5 years",A strong semiconductor manufacturing company,"Etch process maintenance and quality improvement.
","High pressure and fast tempo, too much project, and long working hours. (more than 65 hrs per week)
The rough attitude of management, lack of manners.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-06-07, Senior Product Device Engineer,Hsinchu,"Former Employee, more than 10 years",TSMC experiences sharing,"Provide relatively high salary levels
","Military management and a workplace atmosphere full of political calculations
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Agree
2021-06-04, Equipment Engineer,Tainan,"Current Employee, more than 10 years",33 grade,"better salary than others fab
","too busy and lousy kpi
Advice to Management
Solve the problems at the grassroots level
Be the first to find this review helpful
Helpful
Share
Repor","Solve the problems at the grassroots level
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Agree,Agree,Agree
2021-06-03, Teacher,Taipei,Current Employee,May be not that bad,"good experience,but i dunt want to stay in taiwan anymore
","maybe a good but not that bad
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-28, Process Engineer,Hsinchu,Current Employee,Foundry,"The world 1st foundry company. Rich resource
","Long work time, high work density
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-27, Engineer,Hsinchu,"Current Employee, more than 3 years",manager,"In average, higher income in Taiwan
","No personal life, long work time.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2021-05-24, Process Engineer,"Phenix, VA",Current Employee,TSMC offer,"The salary and benefit are nice
","Working load is pretty heavy.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-23, Engineer,,Current Employee,TSMC,"The salary is very in the company.
","Everyone in the company have big stress.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-22, Section Manager,Hsinchu,"Current Employee, more than 8 years",as a world's leading dedicated semiconductor foundry,"good salary and employee benefits
","high pressure and long work hours
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-05-21, Principal Engineer,Hsinchu,Current Employee,Good pay but...,"Good pay in terms of high annual benefit
","Military management (top down with lack of bottom up)
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-20, Senior Engineer,Hsinchu,"Current Employee, more than 1 year",Worst Company Culture,"Advanced Process Technology Exposure Opportunities
","Bad people management by all means
Advice to Management
Stop giving out performance review by taking turns
Be the first to find this review helpful
Helpful
Share
Repor","Stop giving out performance review by taking turns
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-05-12, Principal Engineer,Hsinchu,Current Employee,good company,"High local pay. Strong R&D team and sufficient resources for doing research. Leading company in the world.
","lots of PIP restrictions. Traffic to the company is quite terrible, though this should be solved by the local government.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-11, Engineer,Tainan,"Current Employee, less than 1 year",think twice before join this company,"relative high salary, fame, stable income
","long working time, noisy fab
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-05-08, Customer Service Manager,Hsinchu,"Current Employee, more than 10 years",best foundry service,"growing business, top in this business, customer oriented
","not much promotions, high stress from customers,
Advice to Management
promote more employees instead of hiring high level management from outside this company
Be the first to find this review helpful
Helpful
Share
Repor","promote more employees instead of hiring high level management from outside this company
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2021-05-08, Engineer,Taipei,Current Employee,NA,"salary salary salary salary salary
","work life balance work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-05-06, Principal Engineer,"San Jose, CA",Current Employee,A decent company,"Cutting edge technology for projects
","Low pay, no work-life balance
2 people found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-05, Engineer,,Current Employee,Good PIP,"PIP good this is good
","long work time and mid salary
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-04, Process Engineer,"Phoenix, AZ",Current Employee,Process engineer,"Don't need to concern about layoff
","No chance for career development
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-26, Semiconductor Process Integration Engineer,Hsinchu,"Former Employee, more than 1 year",TSMC (Taiwan) PIE,"The top manufacturing company in semiconductor industries, and as a process integration engineer, have more opportunities to contact your potential customers from other areas, including automobile, mobile, customer electronics, and so on.
","In the company, 24 hours fabs make its employees too tired and lose their life balance.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-04-23, RD Engineer,,"Former Employee, less than 1 year",Big company,"a big and international company in Taiwan
","culture is not comfortable for everyone.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,Agree
2021-04-23, Engineer,Hsinchu,Current Employee,Engineer,"Good reputation and image for company
","Can not use cellphone during work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-04-23, Human Resources Manager,,Current Employee,"April, 2021","Work with the best talents
","work life is not balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-22, Principal Engineer,Hsinchu,Current Employee,N/A,"High salary compared to local market
","Poor work-life balance
High work pressure
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-19, Mechanical Engineer,,Current Employee,good company,"Highly competitive and Highly creative
","high pressure in every time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-04-17, Equipment Engineer,Taipei,"Former Employee, less than 1 year",Salary,"Salary is huge for freshman
","Work hours is too long
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2021-04-16, Software Engineer,Taipei,"Current Employee, more than 1 year",bad environment,"Biggest semiconductor foundry title in your career life
","If you're software Engineer, I don't think you should come to TSMC. Because there is a lot of limitations, you can not use a lot of tools.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,Disagree
2021-04-15, Process Integration Engineer,Hsinchu,"Former Employee, more than 5 years",A nice company to start your career,"Good reputation and good salary
","Demanding workload and always work over time
Advice to Management
Give up your personal life
Be the first to find this review helpful
Helpful
Share
Repor","Give up your personal life
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-04-14, Engineer,,Former Employee,talented employee and good benefits,"many talents and with high technology in semiconductor production
","high working pressure and not very diverse environment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-13, Software Engineer,Taichung,Current Employee,I have been working at TSMC full-time for more than 7 years,"The salary here is good in Taiwan.
","Work over time is very common here.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-04-13, Production Planner,Tainan,"Current Employee, more than 5 years",Company culture,"competitive payment in manufacturing industry.
","long working hours and high preasure
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2021-04-09, Deputy Director,,Current Employee,semiconductor,"well organization 
good compensation
technical leading
","heavy loading, work-life balance, feasibility
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-09, Senior Process Engineer,,Former Employee,Good and competitive company,"High pace, most advanced technology, and very competitive. You can work with the best people in this field
","Higher pressure, Longer working hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-09,Anonymous,,"Former Employee, less than 1 year",good,"good company to start a career
","bad company to work long time
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-07, Process Engineer,Tainan,Current Employee,Engineer,"Nice Pay & Company Name Famous
","Heavy loading & long working hour
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-07, Engineer,Hsinchu,"Current Employee, more than 5 years",Great place to work,"Very good for beginners in digital design
","If your body clock aligns with office hours, you will have nice work life balance. You can shut down yourself on Friday evening and restart on Monday morning
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-06, Process Engineer,Tainan,Former Employee,Good company work life balance,"Good salary, good work environment
","Heavy loading of workloads and under pressure
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-05, Senior Product Engineer,Hsinchu,Current Employee,Semiconductor leadership,"Strong Technology and process developing ability.
","New advanced node will be taken long cycle time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-05, Principal Engineer,Taipei,Current Employee,Security,"A competitive company with good salary in Taiwan
","High pressure in the working environment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-05, Semiconductor Engineer,Hsin-chu,Former Employee,working experience in tsmc for 3 years,"The company provides the environment to develop the leading technology and innovative process with first-class talent. The employee has a lot of opportunities to make the theorem into a product.
","The working environment in tsmc is intense and fast-paced.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Agree,Neutral
2021-04-03, Principal Engineer,Hsinchu,"Former Employee, more than 5 years",Best semiconductor manufacturer.,"Excellent engineering capability with high integrity. Issues could always be fixed by many experienced, skilled experts in a high efficiency way.
","Heavy pressure and numerous issue meeting in daily work.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-04-02, Principal Engineer,,"Former Employee, more than 5 years","Principal engineer, in charge process flow","Excellent salary and company reputation, high tech, global key semiconductor foundry
","Very very high working pressure, colleagues relationship
Advice to Management
Tough, demanding, military management, not fair promotion policy
Be the first to find this review helpful
Helpful
Share
Repor","Tough, demanding, military management, not fair promotion policy
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-03-30, Process Engineer,Taichung,Current Employee,Sr.engineer,"Pretty good salary and good location
","very hard working and need to do much things per day
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-30, Deputy Manager,Hsinchu,"Current Employee, more than 5 years",Top one of the world,"Working here can learn how to do things efficiently
","High pressure and high working hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-29, Layout Engineer,Taichung,"Current Employee, more than 1 year",my life in tsmc,"almost all colleagues are helpful and hard-working
","no work life balance, tough life
Advice to Management
let me spend more time on my family
Be the first to find this review helpful
Helpful
Share
Repor","let me spend more time on my family
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-03-20, Semiconductor Process Integration Engineer,Hsinchu,Former Employee,Nice pay in Taiwan,"Nice pay in Taiwan.
Decent work in Taiwan
","Environment is not friendly.
Long working hours.
High working stress.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,Agree
2021-03-18, Enigineering,"Phoenix, AZ",Current Employee,Bonus is not as high as expected,"Most advanced technology in the industry
","Salary not as high as FANNG
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-16, Intern,Ho Chi Minh City,Former Employee,good,"good, nice working environment and nice introduction
","nothing, everything is good and nice
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-16, Software Engineer,Taipei,"Former Employee, more than 1 year",Good pay,"Very challenging and high salary.
","Long working hours and cannot using mobile at work.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-11, Senior Engineer,Hsinchu,Current Employee,???,"Pay is good and benefits are outstanding.
","Hard to balance work and life.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-09, R&D Engineer,Hsinchu,"Former Employee, more than 3 years","Good place to learn, but not for work","A lot of resources you can have for learning new things
","Poor management with lots of toxic mangers
Advice to Management
Don't go unless you don't have another offer
Be the first to find this review helpful
Helpful
Share
Repor","Don't go unless you don't have another offer
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,N/A
2021-03-08, Senior Engineer,Hsinchu,"Former Employee, more than 10 years",good job but not suitable for everyone,"high salary in Taiwan, very stable
","high pressure and no freedom...
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-08,Anonymous,,Former Employee,Worst Management,"Salary is good as compared to India but big part of salary is variable
","Worst management, too many restrictions, no work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-03-06, Process Engineer,Chu-hsin,"Current Employee, more than 10 years",Good semiconductor company,"great company with advance tech
","work tempo is very intensive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-06, Senior Software Engineer,,Former Employee,nice nice nice,"nice company, great pay for bonus
","sometimes need on call for job
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-06, Process Engineer,Tainan,"Former Employee, more than 3 years",Nice job,"The bonus is much bigger than you thought
","The working hours are also longer
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-03-05, Application,,Former Employee,Application Engineer,"Very Good Salary, Great Benefit, Compensations,
","Limited growth, not balanced work-life
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-05, Thermal Engineer,Hsinchu,"Current Employee, more than 3 years",Thermal engineer,"good pay and work-life balance
","can't use personal cell phone
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-05, Process Engineer,Tainan,Former Employee,If you want to earn money,"Well salary which is quite good in Taiwan
Most of the coworkers are smart
Good Training lessons
","Work hours >12hrs
Need to argue with others very often 
Manpower not enough
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-03-01, Research and Development Engineer,Hsinchu,Current Employee,HB,"High salary and pretty famous
","More stressful than the other companies
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-02-28, Equipment Engineer,Taichung,Current Employee,Engineer,"Good Salary and good welfare
","Too Long time. And higher stresses
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-25, Process Engineer,,Current Employee,"Money yes , vacation no","salery is high, people here has great working skills
","No time for vacation, high tense environment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Agree
2021-02-25, R&D Process Engineer,Hsinchu,Current Employee,TSMC,"high income high quality high Socioeconomic status
","high working time high stress
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-21, IT Software Engineer,Hsinchu,"Current Employee, less than 1 year",IT Software Engineer,"higher pay than the other companies
","can not use smart phone in the work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-20, Data Analyst,Taipei,"Former Employee, more than 5 years",I managed data,"Good pay. Good food. Good people.
","Hard hours. Crummy managers. Okay parking
Advice to Management
I would let them eat food.
Be the first to find this review helpful
Helpful
Share
Repor","I would let them eat food.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-02-19, Software Development Engineer,,Former Employee,Company Review,"wage, technology, work atmosphere, company prospective
","life balance, management view, working tempo
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-02-19, Account Executive,,Former Employee,Financial and accounting,"A good place to work with so far
","Nothing to say so far is good
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-02-14, Software Engineer,Hsinchu,"Former Employee, more than 3 years",about software position in tsmc,"good salary compared to other companies in Taiwan
","high pressure and bad culture
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2021-02-10, Senior Engineer,Taipei,Current Employee,No comment,"Strong business prospect and stably increasing salary payment
","Bureaucracy management structure and working burden from bureaucracy’s need
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Agree,Agree
2021-02-10, Design Engineer,"San Jose, CA",Former Employee,Not bad,"good work environment, nice colleague
","bad career growth and management
2 people found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-09, Integration Engineer,Tainan,"Former Employee, more than 3 years",Workload,"high salary in Taiwan, but the base is low, depending on quarterly bonus
","high workload and intense work situation
Advice to Management
ok
Be the first to find this review helpful
Helpful
Share
Repor","ok
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2021-02-07, Semiconductor Device Engineer,Hsinchu,Former Employee,tsmc,"high salary for fresh man
","long working time, smart phones are prohibited
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-06, Software Engineer,Taipei,"Current Employee, more than 3 years",Top 10 international semiconductor company,"It is a high payment and secure job.
","But sometimes the high workload
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-02-06, Senior Engineer,Taichung,"Current Employee, more than 10 years",Overall TSMC is a competitive company,"Good salary and welfare between local companies in Taiwan
","High pressure and need improvement for work/life balance culture
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-05, Principal Engineer,Hsinchu,Current Employee,-,"TSMC generate really high quality product.
","The working time in TSMC generally is too long.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-05, Process Integration Engineer,Hsinchu,Current Employee,Good for the first job,"Well paid bonus, top company in semiconductor manufacturing field
","Too much working hours and routine work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-02-04, Facility Engineer,Hsinchu,"Former Employee, less than 1 year",Facility Engineer,"competitive salary but only compared in taiwan
","Boring job. Have to work in shifts.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2021-02-04, Senior Process Engineer,Hsinchu,"Former Employee, more than 5 years",General experience,"Challenging works, good working environment, salary
","Long working time, lack of opportunity to learn new things
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-04, Engineer,Tainan,"Former Employee, more than 1 year",Atmosphere,"Satisfied Salary and reputation outside is good
","very high pressure and full of lies from managers
Advice to Management
don't make your a employee a tool all day long
Be the first to find this review helpful
Helpful
Share
Repor","don't make your a employee a tool all day long
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-01-29, Equipment Engineer,Tainan,"Current Employee, more than 1 year",Neutral,"Only high salary
Saving money easily
","High pressure
Long working time
stay in clean room all day
No life&work balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2021-01-26, Engineer,Hsinchu,"Former Employee, more than 1 year",Na,"Lots of money 
Lot of money
","Life in TSMC is struggle
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-01-24, Senior Engineer,Hsinchu,"Former Employee, more than 5 years",Salary,"Salary is higher than other foundry
","Management style is micro conttol
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2021-01-24, Senior Engineer,Hsinchu,Current Employee,Not a bad company,"Package is above average in Taiwan
","Strict culture. No smart device in company
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-23,Anonymous,,Current Employee,Software Engineer in TSMC,"Nice Salary and Enviorment 
The Biggest IC company in the world
","A little tough
The time of work is pretty long
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-23, Principal Engineer I,"San Jose, CA",Current Employee,NA,"work is stable and well paid in hardware
","sometimes have to work at night
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-20, Equipment Engineer,Tainan,"Former Employee, more than 1 year",Good package and advanced technology,"Good salary and bonus, outstanding benefit.
","No work life balance if you are working in production fab.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-19, Manufacturing Engineer,Hsinchu,"Current Employee, more than 1 year",Engineer,"supportive, break time, holiday, pay, community
","demmanding, location, commute, work hours, on call
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-19, Process Integration Engineer,Tainan,Former Employee,Work experience,"WAT, FA, OOC, OOS, Yield enhanced
","To improve yield of production
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-01-19, Facility Engineer,Hsinchu,"Former Employee, more than 3 years","A good choice for graduates, but there are other better choices for experienced.","The salary level is better than lots of company.
Famous company.
","Bad work-life balance.
Work in shifts.
Military culture.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-18, Engineer,Hsinchu,Former Employee,Think twice before you accept the offer,"extra bonuses 4 times a year, total salary 1.4 million ntd a year
nice co-workers and supervisor
","hard to change developing environment
too many duties
not suitable for those who want to learn and grow in early years
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-01-16, Senior Data Scientist,Hsinchu,"Former Employee, more than 1 year",Good but Stressfull.,"Good peers and aggressive target.
","No work life balance. Demanding culture.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-01-15, Research Engineer,,Current Employee,1,"good environment, pay fairly OK
","hard to work from home, cell phone with camera is not allowed inside of office
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2021-01-14, Test Manager,Hsinchu,Current Employee,Test,"Test Program development for wafer and package
","Test Program Development and service
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-13, Process Integration Engineer,Taichung,Former Employee,good for making money,"easy to earn money expand the network
","lack of promising career and low quality of life
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-10, Senior Device Engineer,Hsinchu,"Current Employee, more than 8 years",TSMC,"Strong semiconductor process leadership. Healthy financial position
","Work overtime w/o pay. Not all manager are open mind.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-01-10, Senior Process Engineer,Taichung,"Current Employee, more than 3 years",TSMC,"Salary, advanced technology node experience
","Overtime works, very high stress
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-01-08, Test Engineer,Taipei,Current Employee,TSMC,"I think it is good.
","Work time is long and no cell.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-06, Process Engineer,Taipei,Current Employee,highly disciplined company,"It values personal integrity. It is a highly disciplined company.
","free-spirited type of people may not like it
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-02, Principal Engineer,Taichung,Current Employee,personal experience,"good salary with profit sharing
","high pressure and long work time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-26, Senior Engineer,Hsinchu,Former Employee,Great company,"1. good working environment. 
2. talented colleagues.
","not a very friendly environment for innovation.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Engineer,Taichung,"Former Employee, more than 3 years",Working in TSMC,"good salary and benefit for employees
","very stressful and anxious during working.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-19, Director,"San Jose, CA",Former Employee,A World Class Semiconductor Company,"A superior semiconductor company with a wide range of advanced technologies and design service offerings. TSMC is the world's largest independent semiconductor manufacturing company with the most leading technology nodes (5nm, 3nm, etc.) and a variety of semiconductor applications (high voltage, sensors, etc.). It is a well managed company with an excellent management team for a highly lubricated world wide operation. Good performance and innovations are rewarded generously.
","TSMC is a well structured and highly disciplined company. The company demands personal integrity and devotion at all times. It may not be suitable for 9-to-5 or free spirited type of people.
5 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-10, Engineer,Hsinchu,Current Employee,Awesome,"good salary in Taiwan semiconductor industries
","cannot use personal mobile inside
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2020-12-08, Software Engineer,Hsinchu,"Current Employee, more than 3 years",high pressure but ok,"great company growing very fast
","high pressure, high competition between employees
Advice to Management
Please care more about technical expert instead on the mgmt guys/girls.
Be the first to find this review helpful
Helpful
Share
Repor","Please care more about technical expert instead on the mgmt guys/girls.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-12-07, Senior Engineer,Hsinchu,"Current Employee, more than 5 years",Good company but high pressure working environment,"Nice salary compares to similar companies. Can learn quite a lot of knowledge about semiconductor, especially for fresh graduate or first job.
","Working with high pace and pressure. Need work on holidays for rotation. Not a very good place for work-life balance.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-12-06, Manager,Hsinchu,Current Employee,Good Company,"Aggressive and integrity culture. Good salary in Taiwan.
","Always overtime and tight schedule.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-01, Principal Engineer,Hsinchu,"Current Employee, more than 3 years",have been working at TSMC full-time for 3 years,"1. Easy to join
2. Salary beyond average in Taiwan
","1. Base salary is low comparing to bonus and profit sharing.
2. Feudal culture.
Advice to Management
Respect employee!
Be the first to find this review helpful
Helpful
Share
Repor","Respect employee!
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2020-11-28, Data Analyst,Taipei,Current Employee,Fine job,"Relatively high salary in TW.
","Work life is here are like prision
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-11-26, Engineer,Taipei,Former Employee,Environment,"Good payment and company culture
","Long working time at clean room
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-26, Principal Engineer,Taichung,Current Employee,APTS,"RD job; 
good pay; 
work and life balance;
Work with smart team
Good work surroundings
","Work in fab
Repeat tasks
Asian style
PIP rules
No smart device
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-24, Engineer,Hsinchu,Current Employee,High salary,"High salary, stable work, good environment.
","Boring jobs, slow promotion, high pressure
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
