date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-08-17, Java Developer,Buenos Aires,Current Employee,"Not bad, could be better","The working atmosphere is good.
","Argentina has a serious inflation problem, and salary corrections were not as frecuent nor as big as they should, in my case. I had been both external resource and employee and had a better experiance as an external resource.
",,3.0,Agree,Neutral,Neutral
2020-08-17, Program Manager,"Pittsburgh, PA","Current Employee, more than 5 years",Good Company,"Leadership, pay, benefits and work environment
","Large company with little room for growth
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-08-17, Senior RF Design Engineer,,"Former Employee, more than 1 year",Great company to work in,"You will work on upgraded technologies
","Work life balance is not that great
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-08-17, Distinguished Member of Technical Staff,"Murray Hill, NJ","Current Employee, more than 10 years",You are a second class citizen unless you are from Finland,"Great People, Great Work, Nice location
","I am not from Finland.
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,Disagree
2020-08-17, Systems Engineer,Bangalore,"Former Employee, more than 1 year",Flexible employee friendly policies,"Employee friendly policies, flexible working hours
","Frequent reorgs within the company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-17, Radio Manager,"Dallas, TX","Current Employee, more than 10 years",Great Company,"Nokia is an excellent company that welcomes continuous improvement ideas. Very open and friendly working environment. Challenge is one of the core values and practiced during the projects and meetings. Lot of focus these days on unconscious biases and gender diversity.
","Too much Cost focused as struggling with tough telecom market.
",,4.0,Agree,Agree,Agree
2020-08-17, Technical Lead,,"Former Employee, more than 5 years",Good Company,"Results oriented. Good benefits. Friendly workplace. Learned a lot of new things.
","Salary is a bit low. Lay-offs. Turnaround time of issues can be slow sometimes due to different time zones working on different projects.
",,4.0,Agree,Neutral,Neutral
2020-08-17, AREA SALES MANAGER,Muzaffarnagar,Former Employee,Nice Company,"HR system is the best I ever jobs in multiple MNCs.
","High end managers not shown interest to promote them.
",,5.0,Agree,N/A,Agree
2020-08-16, Research and Development Manager,,"Former Employee, more than 8 years",Best company so far for me,"Admirable culture Great benefits Good working conditions (and environment) Excellent employees (professional and personal)
","Struggled with market priorities that resulted to site closures and layoffs.
",,5.0,Agree,Neutral,Agree
2020-08-16, Accounts Payable,Noida,"Former Employee, more than 3 years",Best company to work with,"Work life balance, Working cultured, friendly environment, Well compensated
","No downside in this company, if given opportunity, wish to join again
",,5.0,N/A,N/A,N/A
2020-08-15, Software QA Engineer,"Sunnyvale, CA","Current Employee, more than 5 years",Good work environment,"Good work culture and teams
","Flat organizational structure in some teams
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-08-15, Student Trainee,,Former Employee,Internship,"Friendly environment, best place to learn
","Nothing, I had very good experience
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-15, Research and Development Engineer,Bangalore,Former Employee,Best place to work,"Good work Talented people in team
","No work from home that is the only con
",,5.0,N/A,N/A,N/A
2020-08-14, Senior Software Engineer,"Raleigh, NC","Former Employee, more than 10 years",Culture,"Benefits, 401k, flexibility, bonus, pension
","Many sites working for the same project which makes it difficult to have an ownership
",,2.0,Disagree,Disagree,Neutral
2020-08-14, Software Engineer,"Murray Hill, NJ","Current Employee, more than 10 years","Good people, too many politics","Salary, Competent coworkers, flexible hours
","Too many layoffs lately. Technical growth and promotion is hard nowadays.
",,4.0,Agree,Neutral,Agree
2020-08-14, Program Manager,Noida,"Former Employee, more than 5 years",Great work environment,"Nokia is the best employer
","Time adherence and tight deadlines environment in projects
",,5.0,Agree,Agree,Agree
2020-08-13, Program Manager,,"Former Employee, more than 10 years",Been cutting headcount for 20 years,"Can work remote, but that is so they can contact you 24x7
","Never ending layoffs. Vindictive and petty lower level managers No raises year after year after year Pay is MUCH lower than other companies in universe. 60+ hour work weeks. Low-level managers are not very educated. Low-level managers lie like rugs to keep own job
",,1.0,Disagree,Neutral,Disagree
2020-08-13, Account Manager,"Atlanta, GA","Current Employee, less than 1 year",Great company to work at.,"Great healthcare and PTO benefits.
","Large corporate structure; not too agile
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-13, Vice President Product Development,"San Diego, CA","Former Employee, more than 10 years",Great team work,"Personal growth, great people to work with
","Lacking sense of urgency, bureaucracy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Disagree,Disagree
2020-08-13, Engineer,Bangalore,"Former Employee, more than 1 year",Slow moving company,"Good work life balance throughout
","Mostly maintenance related work and outdated technology
",,3.0,Disagree,Neutral,Disagree
2020-08-13, R&D Engineer,Bangalore,"Former Employee, more than 3 years",Ok,"1. Easy life 2. No pressure 3. Good for old people and Family people
","1. Salary way below industry standard. 2. Hikes are minimal 3. No perks. 4. Only free thing u get is tea and coffee
",,3.0,Disagree,N/A,Disagree
2020-08-13,Anonymous,Espoo,"Current Employee, more than 10 years",Great new CEO,"Company at the forefront of technology with the right values. The new CEO Pekka Lundmark gives a fresh leadership start with great values and focus on people.
","Has become somewhat political, new CEO is set to correct that.
",,5.0,Agree,Agree,Agree
2020-08-12, Senior Engineer,"Arlington Heights, IL","Former Employee, more than 1 year",Ok,"Interesting work on cutting edge subjects
","not many opportunity for growth
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2020-08-12, R&D Engineer,Bangalore,Current Employee,Ample opportunities to work on latest technologies,"Nokia Bangalore has a vibrant mix of projects and technical experts. Working with teams across the globe gives opportunities to learn and experience dealing with customers.
","Nothing much to note here
",,4.0,Agree,Agree,Agree
2020-08-12, Senior Engineer,Chennai,Current Employee,good place to work,"balance between work life and personal life
","nothing much, alteast to say
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-12, Software Development Engineer,Timişoara,"Former Employee, less than 1 year",Writing c++14 software for Nokia,"Friendly staff, good pay and slow introduction into the working environment
","The main cons revolve around the politics of the company. Sometimes it is really hard to reach a certain person or do a specific action because you have to go through N more formalities first.
",,4.0,Agree,Agree,Agree
2020-08-12,Anonymous,,"Former Employee, more than 5 years",Slow moving,"big company so lots of opportunities
","currently a bit lost in competition
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,Disagree
2020-08-12,Anonymous,"New Providence, NJ","Current Employee, more than 5 years",Nice place to work,"Excellent colleagues. Potentially interesting work, depending on assignments.
","Extreme corporate bureaucracy. Siloed business groups.
",,5.0,Agree,Neutral,Agree
2020-08-12, Program Manager,New Delhi,"Former Employee, more than 3 years",Telecom program manager,"Awesome, work culture, unmatched work life balance, ethical policies.
","None that I can tell
",,5.0,Agree,Agree,Agree
2020-08-11, R&D Engineer,,"Former Employee, more than 3 years",Thanks for throwing us away,"Good salary, great health benefits.
","Assured us of stability as a global company in December 2019. Told us a month later that we're out of our jobs. Had a token support for transition that did not help us at all, especially during COVID-19. They were praising us for a smooth turnover to make us all warm and fuzzy but in reality our counterparts are laughing at us and happy to take our jobs. Thanks for leaving us in this pandemic. You changed a lot of lives, Nokia.
",,1.0,Disagree,Disagree,Disagree
2020-08-11, Technical Support Engineer,Dubai,"Former Employee, more than 5 years",Technical Support @ ALU,"Friendly management and HR, good salaries
","No growth or career path
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-08-11, Test Engineer,,"Former Employee, more than 3 years",Cool company,"relaxed environment cool management bonuses
","slow decisions lower payment compared to the market
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-11, R&D Engineer,Bangalore,"Former Employee, more than 5 years",Great work life balance,"-Great legacy -Wonderful work life balance -Flexible timings -Friendly managers -Good learning -Majority of projects are great -Hike is good. Atleast not bad.
","-Pseudo government kind of company. If not much work, then you will become lazy if you don't put effort to learn on your own. Sometimes you get lot of free time. -Few projects doesn't have customers. -Few projects put so much mental pressure - managers give insignificant work just because you are employed -After acquiring Alcatel-Lucent, few projects are treated as step children. Some movement happened internally for employees between projects. Few are happy few are not . -With promotion you don't get extra salary for the new grade along with normal yearly hike.
",,4.0,Agree,Agree,Disagree
2020-08-11,Anonymous,Bangalore,"Former Employee, less than 1 year",Good company,"Good company, employee benefits, premises, office timings
","Bad manager, micro management, unrealistic deadlines and tight schedules
",,4.0,Disagree,N/A,Agree
2020-08-11, Sales Director,"Antwerp, Antwerp",Current Employee,A Traditional Company,"The company has many good engineers
","Things take too long to process due to the big scale of the company
",,3.0,Disagree,Neutral,Neutral
2020-08-10, Director,"Chicago, IL","Former Employee, more than 10 years",5G Technology,"Working with global telecom leaders.
","Management focus on disruptive services disproportionate to the market opportunity
",,4.0,Agree,N/A,Neutral
2020-08-10, Senior NPO Engineer,"Chicago, IL","Current Employee, more than 5 years",Nokia constantly rearranges its teams and does a poor job of helping employees grow.,"Good teammates, some managers are excellent.
","Nokia hires rookie managers without management training. The company takes shortcuts and is always struggling for profitability.
",,3.0,Disagree,Neutral,Neutral
2020-08-10, Senior Engineer,Lagos,"Current Employee, more than 5 years",Working at Nokia,"It is an international company
","There is not a lot of career progression
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-08-10,Anonymous,Bangalore,"Current Employee, less than 1 year",Awesome being working there,"Good Culture, People are helpful, Lots of Technical and Non-Technical Events, Flexible working hours
","Not much North Indian Food
",,5.0,Agree,N/A,Agree
2020-08-09, R&D Engineer,Bangalore,Current Employee,Nokia,"Work Culture is good and we can have good work life balance.
","Package is less for employees who stay in the company and lateral get paid a lot. No normalization is done.
",,5.0,N/A,N/A,N/A
2020-08-09, R&D Test Engineer,"Quezon City, National Capital Region, National Capital Region","Former Employee, more than 1 year",It Has Been A Memorable 2 Years Working At Nokia,"Great working environment with supportive and kind people; Great Benefits
","It closed its R&D Site in Manila affected my position
",,4.0,N/A,Neutral,Neutral
2020-08-09, R&D Engineer,"Quezon City, National Capital Region, National Capital Region","Former Employee, more than 5 years",Great Benefits,"Great benefits, competetive salary, Great office space
","there will be days that they call you even on weekends
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-08-09, Lead Architect,Noida,"Current Employee, more than 3 years",Good culture,"Good work environment and ppl
","Too many teams and divisions
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2020-08-09, Software Engineer,Bangalore,Former Employee,good,"good in learning new techs, enjoyable
","only pros, no cons is there
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-09, R&D Engineer,,Current Employee,Good Company to work for a longer period,"Flexible Timings, Good Management, Friendly nature of Managers
","No Such thing i find
",,5.0,N/A,N/A,N/A
2020-08-09, Vice President,"London, England, England","Current Employee, less than 1 year",Too much change,"Lots of potential to succeed
","Slow decision making and lack of accountability
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-08-09, R&D Engineer,Bangalore,"Current Employee, more than 1 year",Good Company,"Latest technologies, Good recognition, Values,Culture, Stock option
","Work-life balance, Salaries, Continous restructuring, No official team outings,Growth
",,5.0,Agree,Agree,Agree
2020-08-08, Senior RF Engineer,,"Current Employee, more than 3 years",Great place to work,"Very employee focused company and very good benefits
","Its a large company and as such there is more corporate overhead.
",,5.0,N/A,N/A,N/A
2020-08-07," Senior Director, Business Development","München, Bavaria, Bavaria","Current Employee, more than 10 years","Flexibility, Emerging, remains a rollercoaster","* flexible working environment * emerging business segments * working on latest technologies * dynamical company
","* became too hierarchical after acquisition of Alcatel-Lucent (lost the ONE Nokia spirit) * day-to-day survival mode (quarterly ""surprises"" are very common) * partly improper executive leadership (luckily CEO has been replaced 1st Aug 2020)
",,4.0,Disagree,Agree,Neutral
2020-08-07,Anonymous,,"Former Employee, more than 3 years",Nice place to work,"good internal network and facility
","the lack of career opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-07,Anonymous,"Chicago, IL","Former Employee, more than 10 years",Not a place to work in the long term,"Fixable working environment. Smart Engineers to work with .
","Focus on talking instead of doing. Don't know how to design Telecommunication Products to fit customer needs.
",,2.0,Disagree,Disagree,Disagree
2020-08-07, Solutions Specialist,Noida,"Former Employee, more than 3 years",Good company to work with!,"Work life balance Learning Professional growth Exposure Internal movement
","No cons as such. Good company to work for
",,4.0,Agree,Neutral,Agree
2020-08-07, R&D Engineer,,Former Employee,Good career growth with decent work life balance,"Good Work-life balance. Good opportunities to learn for freshers
","Office politics, not so good higher management.
",,4.0,N/A,N/A,N/A
2020-08-06, R and D Engineer,Bangalore,"Current Employee, more than 1 year",Good company to work in,"Good work culture and work life balance
","No cons till now to share
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-06, Technical Lead,Bangalore,"Current Employee, more than 1 year",Work Life Balance- Latest Technologies,"Opportunity to work on latest technologies Work Life Balance Opportunities to make open source contributions Helpful colleagues Assisting Line managers
","Lack of proper planning by Top Leadership
",,4.0,N/A,N/A,N/A
2020-08-06, Data Steward,Budapest,"Current Employee, less than 1 year",Good,"Good work life balance and Oppurtunities
","Less increments and hikes during last 2 years
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-05,Anonymous,,Former Employee,Great company to work at,"People, Values, Pay, Work life balance
","Not open to new ideas
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-05, Technical Specialist,Bangalore,"Current Employee, more than 3 years",Network Engineer,"Employee friendly , No micro-management
","It depend on which team you are working , No much in cons apart from hike n salary
",,4.0,Agree,Agree,Agree
2020-08-05, Managing Director,"München, Bavaria, Bavaria","Former Employee, less than 1 year",NOKIA,"Home Office, Flexible working time
","Inhuman treatment of staff, Poor culture
",,1.0,Disagree,Neutral,Neutral
2020-08-05, Embedded Software Engineer,Wrocław,"Current Employee, more than 3 years",Review Headline,"Good salary, many perks and benefits, interesting projects.
","There is Too many corporational processes
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2020-08-04,Anonymous,,Current Employee,About,"Flexibility timings in the organisation
","No cons It's great company to work
",,4.0,N/A,N/A,N/A
2020-08-04,Anonymous,Bydgoszcz,"Current Employee, more than 10 years","Great company, great people","I've met a lot of great people here and I'm proud to be part of the Nokia family. Working on solutions that impact telecommunication around the world is very satisfying.
","Old site infrastructure. It's a corporation with all pros and cons that usually go with it.
",,5.0,Agree,Neutral,Agree
2020-08-03, Summer Trainee,Bydgoszcz,"Current Employee, less than 1 year",Nokia is the best for start students career,"helpful and experienced mentors, safe home office during COVID-19 pandemic even for summer trainee
","Not really attractive location outside town centre
",,5.0,Agree,Neutral,Agree
2020-08-03, Transmission Engineer,Baghdad,Former Employee,best company I worked with,"best environment for a company to work
","some relationship with employee hiring
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-03, Member Of Technical Staff,"New Providence, NJ","Former Employee, more than 10 years",Mobile Networks,"There were lots of smart people who were great to work with.
","They have decimated the ranks of Mobile Networks employees. There is no future for that group there, only perhaps Optical. The locations days are numbered.
",,3.0,Disagree,Disagree,Disagree
2020-08-03, Integration Engineer,Paris,"Current Employee, more than 1 year",A company that has no strategy and that can't be trusted,"5 G technology development on Paris Saclay( which will no more the case soon)
","Bad management, very bad strategy, way of working at the opposite of efficience, don't care about employees
",,1.0,Disagree,N/A,Disagree
2020-08-03, Software Engineer,Marikina,Current Employee,Good,"Healthy work environment and flexible hours
","Salary is not competitive, on-top roles
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2020-08-02, Senior Project Manager,"Irving, TX","Current Employee, more than 5 years",Will get worse before it gets better,"Good people. Generous paid time off. Generous company contribution to retirement account.
","Constant downsizing in several business groups.
",,3.0,Disagree,Agree,Disagree
2020-07-30, Technical Lead,Chennai,"Former Employee, more than 3 years",One company one can look for work life balance,"Work life balance, friendky working culture
","Hike is less, Learning is limited
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-30, Engineer,,"Current Employee, more than 10 years",A short review,"Multi culture work environment and respect
","limit prospect and working opportunity
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-30, Operator,Chennai,"Current Employee, more than 1 year",Nokia,"Good please to work good
","Good teaching good class taking so good
",,5.0,Agree,Agree,Agree
2020-07-30, Operator,Chennai,"Current Employee, less than 1 year",Nokia Experience !!,"all place are good in my experience
","NOthing observed sofar in my experience
",,5.0,Agree,Agree,Agree
2020-07-30, Operator,Chennai,Current Employee,glassdoor survey,"Completed more quickly Safety Fun Part of the life Saves me time Exercise High quality work
","Client side security Browse support Responsibility Permanent public profile Time consuming More expensive
",,5.0,Agree,Agree,Agree
2020-07-30, Operator,Chennai,Current Employee,Glassdoor surway,"Good environment Good facilities Good process Good transfort
","System is easy Good Canteen facility Good work place High tech
",,5.0,Disagree,Agree,Agree
2020-07-30, Oprator,Chennai,Current Employee,Glassdoor,"good training in my experience
","Good system in my experience
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-29, Software Engineer,,"Former Employee, more than 3 years",Good,"- Company Benefits - Career development
","- No work life balance - low salary increase
",,4.0,N/A,N/A,N/A
2020-07-29, Field Engineer,Khobar,"Current Employee, more than 8 years",No career path,"New technology to be learn.
","Long working time, no time for social life, no path career, no salary increase, no time to learn new skills.
",,1.0,Disagree,Neutral,Neutral
2020-07-29, Software Engineer,Bangalore,Former Employee,Software Engineer,"work life balance is good
","pathetic salary, no documentation of processes
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-28, Associate GNOC Technician,"Plano, TX","Current Employee, more than 1 year",Awesome place to work,"This was an awesome place to work as a student
","time mgmt was hard whilst in school
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-28, Graduate Engineering Trainee GET,,Former Employee,GOOD,"Good Team to work with
","Nothing cons related to employee
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-28, R&D Manager,Bangalore,Current Employee,Good Work Life Balance,"Employee Friendly and good working place
","There growth is slow and can be improved
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-27, Software Quality Assurance Engineer and Testers,Marikina City,Former Employee,Great Company,"benefits and culture are superb
","PH site was already ramped down
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-07-27, Senior NPO Engineer,"Dallas, TX","Former Employee, more than 10 years",Good company to work,"Good work environment, diverse and always on top of new technologies.
","Differences in processes for same work, payment range too large for same function. No overtime payments.
",,4.0,Agree,Neutral,Neutral
2020-07-27, Senior Software Engineer,"Plano, TX","Former Employee, more than 3 years",Good place to work,"Lots of innovation working with other companies
","Not very stable job environment.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-27, R&D Engineer,Bangalore,"Current Employee, more than 3 years",Pay Parity for Engineers from different colleges!,"Balanced Work Environment. Opportunities to learn. Good talented and passionate people. Open to talk culture.
","Even after opening up to Manager about pay parity, only input from them was for that I'm from a Tier-3 college and HR guideline is to pay less when compared when compared to other colleges. Shouldn't pay be based on performance? Why is company, not able to evaluate a employee even after couple years of working? All my reviews and performance has been good but why wasn't normalization an option? Is there a misconception that people impacted, won't raise voice ?
",,1.0,Agree,Agree,Agree
2020-07-27, Summer Trainee,Wrocław,"Current Employee, less than 1 year",Nokia Summer Trainne,"Good place to take yout first IT experience.
","Didn't saw any cons right now.
",,5.0,Agree,Neutral,Neutral
2020-07-27, EPC Engineer ,Timişoara,Current Employee,.,"Biggest telecom company on the west area.
","Workload is to high and is not balanced.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-26, Software Engineer,Timişoara,"Current Employee, more than 1 year",Good,"Salary High Oportunities Group Teamwork Overall experience
","Frequent changes happen No stability Workload Non clear vision
",,5.0,Agree,N/A,N/A
2020-07-25, Applied R&D Engineer,"New Providence, NJ","Former Employee, more than 5 years",Company Bleeding Talent in North America,"Senior engineers had lots of valuable experience from fALU days. Exposure to wide range of network infrastructure.
","Very little respect given to groups outside of Finland. Jobs in North America are on their way out. Top down management style alienates engineers with strange business decisions and unrealistic expectations. Poor compensation and no overtime for weekend work. Sterile work culture.
",,2.0,Disagree,Disagree,Disagree
2020-07-24, Senior Firmware Engineer,"New Providence, Union, NJ, Optional[NJ]","Current Employee, more than 5 years",Very bad high lever management,"Flexible work time, comfortable work relationship
","Very bad high lever management
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Disagree
2020-07-24, Product Specialist,Noida,Current Employee,Great company to work for,"Employee Friendly company and good work culture
","too political and ageing company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-23, R&D Manager,"Quezon City, National Capital Region, National Capital Region","Former Employee, more than 8 years","Great HMO and benefits, work life balance is great. Overall great culture","Culture, work life balance, hmo
","Compensation, office events, location, other bonuses
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Disagree,Agree
2020-07-23, Senior Developer,"Kanata, ON","Current Employee, less than 1 year",Great Company!!,"Only been here a short time, but Excellent knowledge sharing and great talent.
","None that I can see
",,5.0,Agree,Agree,Agree
2020-07-23, Design Engineer,"Markham, ON",Former Employee,Great company,"Good management, excellent work environment
","Benefits are not the best,
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-22, Sales Engineer,"New York, NY","Current Employee, more than 10 years",Very low basic and bonus compared to competitors,"Training and Development opportunities only
","Very low basic and bonus compared to competitors
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-07-22, Program Manager,Noida,Current Employee,Good Company for long term plans,"Good working environment Very clear communication from Top mgmt
","Slow carrier growth Poor people management by Line Managers
",,3.0,Disagree,Neutral,Disagree
2020-07-21, Senior Technical Leader,"Manila, Manila, Manila","Former Employee, more than 1 year",Flat organization,"Flat organization, no micromanaging, individuality is respected
","Flat organization - many people you need to talk to get things going
",,4.0,Agree,Disagree,Neutral
2020-07-21, R&D Manager,"Beijing, Beijing, Beijing","Former Employee, more than 8 years",Was a great place to work,"Great people to work with.
","Salary is not good. Sr Leader team lost of focus.
",,3.0,Agree,Disagree,Agree
2020-07-21, Technical Leader,Cainta,"Current Employee, more than 5 years",Good Company,"Flexible Time and Medicine Reimbursements Good Benefits Best Location
","Few Career Opportunities Too Flat organization
",,4.0,Agree,Neutral,Neutral
2020-07-21, Project Quality Manager,,"Former Employee, more than 3 years",Bad company to work for,"Not many. Big company but culture is not good.
","neutral. Not a good experience overall
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-07-21, Scrum Master,"Hangzhou, Zhejiang, Zhejiang","Current Employee, more than 8 years",good company when you want to build yourself,"nokia give employee chance and right to build themselves a better human being, enjoy work and life.
","so far, not found yet.
",,5.0,Agree,Agree,Agree
2020-07-21, Test Specialist,Bangalore,"Current Employee, more than 5 years",Pay parity inside the company,"Enthusiastic env, Innovation oriented, Work life balance, Team spirit, personal space
","Facilities, Leaves, overtime,no overtime pay, very less bonus
",,5.0,Agree,Agree,Agree
2020-07-21, Test Engineer,"Hangzhou, Zhejiang, Zhejiang","Current Employee, more than 5 years",Glad to work for Nokia,"work and life balance with very flexible working hours, open working environments, here every employee and their respective opinion is well respected, everyone's voice can be easily heard by leadership team, Great place to work for.
","kind of difficult to go to next step/promotion
",,5.0,Agree,Agree,Agree
2020-07-21, R&D Squad Group Lead,Timişoara,"Current Employee, more than 10 years",NOKIA Timisoara Review,"State of the art technology, Develop latest mobile technologies (4G, 5G), Great team, Nice location, Competitive benefits, Great challenges.
","Don't have any particular to mention.
",,5.0,Agree,Agree,Agree
2020-07-21, Software Engineer,"Indi, Karnataka, Karnataka","Former Employee, more than 1 year",good job,"nice good excellent very good
","no cons but hardwork matters
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Agree,Agree
2020-07-20, Research Engineer,Paris,"Current Employee, more than 10 years",Acceptable environment with heavy risk of layoff,"gym, restaurant, auchan drive, biblioteque
","high risk layoff plan each year at Paris,
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Disagree
2020-07-20, Optical Engineer,,"Current Employee, more than 5 years",Good experince,"Development, Teamwork, Design, Experience, Challenge
","Salary and compensations could be better
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-20, Software Engineer,Wrocław,"Former Employee, more than 1 year",Great place to start a career,"young motivated team, new technologies
","corporate management process takes actions very slowely
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-07-20, Testing Engineer,"Nanjing, Jiangsu, Jiangsu","Current Employee, more than 5 years",Nokia is a good company with technology,"Nokia is a good company with technology. Here we can get the latest telecommunication knowledge and use it to innovate and work
","hope higher salary and more orders from China Market
",,5.0,Agree,Agree,Agree
2020-07-20, Scrum Master,"Hangzhou, Zhejiang, Zhejiang","Current Employee, more than 5 years",Very Good Company,"Work life balance relaxed atmosphere and good relationship with colleagues
","Some tools are too complex
",,5.0,Agree,Agree,Agree
2020-07-20, Software Engineer,Athens,"Current Employee, more than 5 years",Good Company but with a restricted field regarding software development,"Great working environment Flexibility in working hours
","Perhaps not very modern and interesting technologies
",,3.0,Agree,Neutral,Neutral
2020-07-20, Program Manager,"Nanjing, Jiangsu, Jiangsu","Current Employee, more than 10 years",new decade,"large shareholders change will bring bright new decade
","continuous improvement of the office is needed
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-19, Software Developer,Wrocław,"Current Employee, more than 3 years",Stable work with steady salary,"Great people, working with the newest communication system, opportunities to business trips
","Steady salary without willingness from LineManagers to actually change that.
",,3.0,Agree,Agree,Agree
2020-07-18, Project Manager,Dubai,"Current Employee, more than 10 years",non,"gain good experience with multi culture way of work
","non stable , many political
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Disagree,Disagree
2020-07-18, Customer Supply Chain Specialist,Chennai,"Former Employee, more than 1 year",Good place work,"All good place work and support colleague
","Lack of support from management Salary
",,5.0,Agree,N/A,Agree
2020-07-18, Graduate Engineering Trainee GET,Chennai,Current Employee,Review,"Great learning, great culture, work life balance
","Nothing I can say about it
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-17, Technical Manager,Rio de Janeiro,"Former Employee, more than 10 years",Nice company to work,"Great team work. Great learning opportunities. Customer focus
","Company main goals and guidance were changing too often. Company organisation/ structure was also changing too often
",,4.0,Agree,Agree,Agree
2020-07-17, ASIC Designer,Vimercate,Current Employee,Good with a lot of drawbacks,"Quite challenging work and experienced workers.
","Very bad company identity. No social activities in Vimercate.
",,2.0,N/A,N/A,N/A
2020-07-17, Senior Software Engineer,Lisbon,Former Employee,Big big corporation,"Stable corporate international environment with a nice office
","Politics is everything and internal competition is felt
",,2.0,N/A,N/A,N/A
2020-07-16, Human Resources Generalist,Paris,Former Employee,Good employer to work for,"Ethic employer, possibility to evolve depending on your department
","Lack of flexibility, difficult market so some restructuring
",,4.0,N/A,N/A,N/A
2020-07-16, R&D Engineer,"Quezon City, National Capital Region, National Capital Region","Former Employee, more than 3 years",Great,"work life balance is great
","low salary and low annual increase
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
