date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-05-17, Localization Project Manager,"Cupertino, CA",Current Employee,Localization Project Manager,"Flexible schedule, great benefits, good people
","Long hours certain times of the year
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-17, Specialist,"New York, NY","Former Employee, more than 5 years",Diverse and inclusive,"A creative, inclusive, and empathetic workforce with a wide range of diversity. Yearly raises.
","It's difficult to move up in the company from retail to the corporate level, even with a four-year degree. It was required to work one weekend day every week. Requesting for vacation days off required months of planning ahead of time for approval. There are black-out periods during the summer months when new products are released and you are not allowed to take vacation.
Advice to Management
The majority of managers respected employees and stood up for them. They practiced positive feedback. There were a few managers that micro-managed. I would advise managers to make sure they are all on the same page.
Be the first to find this review helpful
Helpful
Share
Repor","The majority of managers respected employees and stood up for them. They practiced positive feedback. There were a few managers that micro-managed. I would advise managers to make sure they are all on the same page.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-17, Genius,,Former Employee,Great job,"Nice teamates , nice salary, great location
","Working during the weekend and nights
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-17, Specialist,"Dedham, MA","Former Employee, less than 1 year",Great Place,"Great people
Managers care for you
","Sometimes pushed to sell things
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Agree,Agree
2021-05-17, AppleCare Senior Advisor,,"Current Employee, more than 3 years",AppleCare Senior Advisor,"Great benefits, supportive management, good discount, decent hours
","pay, difficult to change positions
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-17, Tech Support,"Austin, TX","Current Employee, more than 1 year",Not worth the stress,"Good pay, health, dental, vision
","Hard to move up, always talk about opportunities for everyone but only for those who are already a senior advisor
Advice to Management
Make better job opportunities for those on the frontlines
Be the first to find this review helpful
Helpful
Share
Repor","Make better job opportunities for those on the frontlines
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,Neutral,Neutral
2021-05-17, Apple Genius,,"Current Employee, more than 8 years",Growing with Apple,"The benefits are Great! And there’s always opportunity to grow within the company!
","If you work in retail the schedule can be all over the place. Most likely working on the weekends.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-17, Ops Specialist,"New York, NY",Current Employee,Amazing company. Has few opportunities to work on.,"Amazing culture. Everyone is respectable of boundaries.
","Communication can be improved for better results.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-05-17, Computer Technician,"Columbus, OH",Former Employee,Where people and ideas meet.,"The great people who work there.
The excellent benefits.
","Not getting enough time to solve the customers issues at hand, not always but sometimes.
Advice to Management
Give people the time they need to solve the problem truly. I realize it can be difficult with the volume of customers.
Be the first to find this review helpful
Helpful
Share
Repor","Give people the time they need to solve the problem truly. I realize it can be difficult with the volume of customers.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Agree
2021-05-17, AI/Siri Annotation Analyst,Hyderābād,Current Employee,it is branded company,"growth is high , Dream company to have
","if it possible to have all the states
2 people found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-17, Senior Manager,"Perth, Western Australia, Western Australia",Current Employee,Amazing culture,"Best place ever to work
","None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-17, Data Analyst,"London, England, England",Current Employee,Nice,"everyone in apple is so nice
","there is a competitive conpetition，you need to work hard everyday
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-16,Anonymous,,"Current Employee, more than 5 years",Nice,"They build neat hardware that satisfies
","There are really no major cons
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-16, Research Associate,,Current Employee,Nice,"Nice plce to work at
","Cant think of nything really
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-16, Maintenance Technician,,Current Employee,Apple rules,"Great place to work daily.
","You will always work hard. Be ready for management of multiple projects and tasks at once.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-05-16, Full Stack Developer,Herzliya,Current Employee,Full stack developer,"Interesting, Challenge, nice, fun, happy
","none none none none none
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-05-16, Mac Specialist (Apple Store),"Atlanta, GA",Current Employee,Great,"Good experience for working in IT
","Not really any cons in this job
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-16, Software Engineer,"Los Angeles, CA","Former Employee, more than 5 years",Best company,"- pleasant ambience;
- great colleagues.
","There are no cons about this company.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-16, Data Scientist,"Los Angeles, CA","Current Employee, less than 1 year",Great environment,"Everything, Everything, Everything, Everything, Everything,
","Nothing, Nothing, Nothing, Nothing ,Nothing, Nothing
Advice to Management
Make me CEO
Be the first to find this review helpful
Helpful
Share
Repor","Make me CEO
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-16, AHA Technical Support Advisor,,Current Employee,Apple,"Pay is good and benefits
","Really micromanaged not comfortable to work for
2 people found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-05-16, Expert,Sydney,"Current Employee, more than 1 year",.,"good team enviroment and good managers
","bad opportunities to grow and everyone rely on personals opinions
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-16, IOS Tier II Advisor,Sydney,"Former Employee, more than 3 years",Cult like.,"Pay was pretty high considering what the job was for a Tier 2 but Tier 1 paid sfa for what those poor people go through.
","Cult like, as in you couldn’t make any honest criticisms about processes behind the scenes without being talked down for “being against the company culture”. 
They pay themselves on the back for being woke but when you are suffering from genuine mental health problems there’s no support unless you have a wonderful manager who can support you, outside of that you’re on your own.
There’s always the notion of “moving up” mentioned whenever there’s a chance but there’s a NO place to move up to. The few people in management aren’t going to give up those sweet work at home pay rates they’ve got for any other job. This leaves everyone else at the bottom of the ladder for their entire career unless they get out of Apple.
Advice to Management
Stop forcing people who be Tier 1 iOS, Tier 2 iOS, Mac+ Tier 1 and Mac+ Tier 2 all at once.
Be the first to find this review helpful
Helpful
Share
Repor","Stop forcing people who be Tier 1 iOS, Tier 2 iOS, Mac+ Tier 1 and Mac+ Tier 2 all at once.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Neutral
2021-05-15, Product Specialist,"Union City, CA",Former Employee,Unclear responsibilities,"Fast paced, customers know what they already want
","Unclear responsibilities, not enough stock products
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-15, Planner,"Menlo Park, CA",Former Employee,Great,"Knowledge patiente grow excellent good
","Great excellent with many people
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-15, Sales Associate,,Current Employee,Assistant,"discount on products
discount on products
discount on products
discount on products
discount on products
","dealing with people
dealing with people
dealing with people
dealing with people
dealing with people
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-15, Tier I Technical Support,,Former Employee,Good job,"You can Move up fast
","There is a High turnover rate
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-15, Product Specialist,"New York, NY","Current Employee, more than 1 year",enjoy this side job,"meet cool ppl and very flex
","no career grow opportunity. treat it as a side job
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-05-15, Research Analyst,,Current Employee,Great benefits and great colleagues,"Room for growth, free company classes, education assistance
","No free food, unclear job duties sometimes for different roles
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-15, Software QA Engineer IV,"Cupertino, CA","Former Employee, more than 5 years",Overall good but really depends on the management team,"The brand, the mission and the work
","Specific management teams that are misaligned with the mission and don’t know how to grow their teams
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Agree,Agree,Agree
2021-05-15, IT Engineer,Mumbai,Former Employee,seggs,"had a great environment and was fun
","not much free time for recreation
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-15, Technical Expert,,"Former Employee, more than 3 years",Great job with no degree,"Benefits in retail even for part time are nearly the same to full time corporate.
","While its the best retail environment, at the end of the day its still a retail setting…
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-15, Associate,,"Former Employee, more than 1 year",Can't say much,"Being afraid of saying anything about fang group
","I don't know, there aren't a lot
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-15, Director,,"Current Employee, more than 1 year",Director salary,"Amazing people in a great environment
","None that I can see so far
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-14, Associate,,Former Employee,Atmosphere,"Good Atmosphere in the office
","Too many people so you get lost in the system
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-14, Software Engineer,,"Current Employee, more than 3 years",Dealing with ambiguity,"- Supportive leadership
- full ownership from design to rollout
","- legacy tech stack keeping teams busy
Advice to Management
- give time to teams to fix legacy issues
- better planning
Be the first to find this review helpful
Helpful
Share
Repor","- give time to teams to fix legacy issues
- better planning
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-05-14, ASIC Design Engineer,"Cupertino, CA",Current Employee,Good company,"good health package, stable, 401K match
","culture, too much pressure, long hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-14, Senior Software Engineer,,Current Employee,Quality work with quality people,"Everyone you end up working with is extremely talented.
","There really aren't any overarching cons.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-14, Technical Support Advisor,Cork,Current Employee,"Great experience, but hard to develop within","Competitive benefits and rewards - hard to mush by other companies
Prestigious company
Reliable employer
A lot of opportunities within customer support LOB
","Overall tendency to micromanage
Few opportunities outside of customer care
Average earning compared to other tech companies
Benefits anchor people and tend to stop them from seeking better opportunities outside of the company
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-14, Manager,"Charleston, SC",Current Employee,Engagement,"Pay, hours, support, opportunity, development
","Ambiguity, pace, communication, staffing, ?
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-14, Specialist,,"Former Employee, more than 1 year",Amazing,"Great work environment, friendly coworkers, good benefits, and flexible hours.
","difficult to climb in promotion
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-14, Customer Service Specialist,"Miami, FL",Current Employee,Great company for entry level,"Good starting pay, family culture, education reimbursement
","Busy and hectic at times
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-14, Senior Engineer,"Cupertino, CA","Current Employee, more than 5 years",Could be much better,"benefits, RSUs, cash bonus, physical work environment
","silo culture, segregation management, lack of transparency
Advice to Management
Hard to find a genuine manager to advise, the vast majority is people in a position of power without management skills
Be the first to find this review helpful
Helpful
Share
Repor","Hard to find a genuine manager to advise, the vast majority is people in a position of power without management skills
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2021-05-14, Technician,"Nashville, TN",Current Employee,Poor Management and Poor Standards for Employees,"I have learned so much from my time at Apple. I am thankful that this job taught me many things that would be important for future job opportunities.
","Apple has failed to make the employee journey exceptional like they always promise. From the retail store all the way to HR. Many instances of reporting other employees and simply getting a slap on the wrist. Apple cares more about their customers than the mental well being of their employees. Everything is numbers based and all built off of revenue for certain areas of the company. Not a great place to spend most of your career unless you make it higher up in the company which is extremely hard to do if you're not a male.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2021-05-14, Programmer Analyst,"San Francisco, CA",Current Employee,Fun place,"Pay is good and so is the Culture
","Time off can be difficult
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-05-14, Enterprise Account Executive,Cork,"Current Employee, more than 3 years",Great place,"Everything honestly, the atmosphere, the different cultures! All positive!
","That we cannot work from different locations in Europe but still understandable. No real cons!
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-14, Talent Acquisition Specialist,"London, England, England","Current Employee, more than 3 years",Great place to work,"Work life balance, benefits, people
","None great place to work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-14,Anonymous,Kfarchima,"Current Employee, less than 1 year",Apple,"Because apple is the best
","I don’t thing have an downsides
Advice to Management
Anything
Be the first to find this review helpful
Helpful
Share
Repor","Anything
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-14, Apple Store Product Zone Specialist,Canberra,Former Employee,Retail,"Diverse team, develop critical thinking to produce creative solutions
","I have no at all
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-14, Technical Support,Cork,"Current Employee, more than 1 year",apple care,"good benefits like gym, lunch, stock,..
","management is changing all the time
Advice to Management
don't change Managers so often
1 person found this review helpful
Helpful
Share
Repor","don't change Managers so often
1 person found this review helpful
Helpful
Share
Repor",4.0,Disagree,N/A,Neutral
2021-05-14, Tier I Technical Support,"Phila, PA","Current Employee, more than 8 years",Solid job,"Benefits, competitive pay for position, loyalty, amazing covid protocols, great environment
","Managerial changes can happen frequently
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-13, Senior Technical Advisor,"Birmingham, AL",Current Employee,Great place to work,"Great benefits, schedule flexibility, team-oriented
","working for such a large company, its easy to feel like a small fish in a big pond .
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-13, Senior Content Manager,"San Jose, CA",Former Employee,Great place,"Great place to work at
","Almost no work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13, Customer Service Representative (CSR),"Toronto, ON",Current Employee,Great,"Work was good at work
","People were not nice there
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13, Senior TPM,"Austin, TX","Former Employee, more than 3 years",Good Company,"Good company and great benefits
","Chaos everyday and changing priorities
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-05-13, Ops Specialist,,Current Employee,Great for Social People,"Benefits, pay, culture, values, people
","Cliques, hours, company mobility, no holidays
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-13, Warehouse Worker,,Current Employee,hardworking,"apple has good products for us
","apple are rip off products
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13, Creative Pro,"Washington, DC","Current Employee, more than 5 years","Not a bad position, full time recommended to get the most","Great position if you like to teach and want to incorporate technology into the arts
","Everyone should be paid more based on the amount of product & software knowledge you need to have and the continuous learning of new courses. Part Timers do not make enough money.
Advice to Management
Pay More.
Be the first to find this review helpful
Helpful
Share
Repor","Pay More.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2021-05-13, Senior Software Engineer,"Vancouver, BC",Current Employee,Good company,"Apple is a great place to work
","Career growth might be constraint in satellite offices
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13, Administrative Assistant,"London, England, England","Current Employee, more than 1 year",Good,"Good staff and discount products
","None so far I have see
Advice to Management
None so far
Be the first to find this review helpful
Helpful
Share
Repor","None so far
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-05-13, Tools and Automation Engineer,"San Jose, CA","Current Employee, more than 10 years",Tools and Automation / Software Engineer in Test,"Great benefits
Decent Stock bonuses
Great Co-Workers
Great work culture.
","Long Hours for certain projects
Lower than average annual pay raises (2-5% per year)
Inflexible working arrangement 
Very silo'ed working conditions
Very little benefit for employee retention within role.
Advice to Management
Reward employees who have been their for a while with a better pay bump so they don't keep looking for other jobs that pay better.
1 person found this review helpful
Helpful
Share
Repor","Reward employees who have been their for a while with a better pay bump so they don't keep looking for other jobs that pay better.
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-13, Sales Associate,,Current Employee,Good,"Good company with a great culture
","Nothing. They are always there for you,
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-13, Genius Administrative,"Brooklyn, NY","Current Employee, more than 3 years","Good Benefits, good culture","Benefits are good, I get compliments from healthcare that we have good benefits. 
You'll never really have to worry about poor conduct because Apple people are typically kind and communicative.
","Feedback culture has created an issue where some employeees are overworked while some do nothing and there is no solid forms of authoritative action to get people fired for doing nothing at work, unless they are outwardly disrepectful or break policy.
Advice to Management
Pay attention to your workers not the customers. If the employees feel good they make the customers feel good too. If you have your employees backs and don't only focus on revenue you can increase morale and sales easier.
1 person found this review helpful
Helpful
Share
Repor","Pay attention to your workers not the customers. If the employees feel good they make the customers feel good too. If you have your employees backs and don't only focus on revenue you can increase morale and sales easier.
1 person found this review helpful
Helpful
Share
Repor",3.0,Agree,Disagree,Agree
2021-05-13, Human Resources Business Partner,"Cupertino, CA","Former Employee, more than 3 years",Excellent,"Culture of humble genius, Openness, World-class intensity
","Promotional opportunities (takes too long)
Advice to Management
Look for ways to grow peoples' careers more
Be the first to find this review helpful
Helpful
Share
Repor","Look for ways to grow peoples' careers more
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-13, Specialist,Adelaide,"Current Employee, more than 1 year",Great place to work!,"Benefits and flexibility of work
","Micromanaged to obtain high results
Advice to Management
Consistent management structure
Be the first to find this review helpful
Helpful
Share
Repor","Consistent management structure
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-13, Applications Engineer,Taichung,Current Employee,Not bad,"Good salary, flexibility, good compensation
","High workload, bad to support in customers sites with high pressure
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13,Anonymous,,Current Employee,It is best employer i have seen,"If find it Great place of work
","I haven’t seen any cons
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Agree,Agree,Agree
2021-05-13, Sales,,Current Employee,Sales,"Too much salary and very conmfortable
","Apple sucks i prefer samsung
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-13, Specialist,"Glasgow, Scotland, Scotland",Former Employee,amazing team,"great atmosphere and working environment
","None, I thoroughly enjoyed my time there
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-12, Sales Associate,"Boston, MA",Current Employee,Great Company,"Great team collaboration and benefits.
","none, work environment relaxed and enjoyable
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-12, Technical Advisor,"Atlanta, GA","Current Employee, more than 3 years",Good overall! Depends on your point of view,"Great benefits, managerial support, time off
","It can be a mentally stressful position
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-12,Anonymous,,"Former Employee, more than 1 year",Great,"Loved it, was very great
","There were no cons at all
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-05-12, Associate,"Columbia, MD","Former Employee, more than 5 years",Associate,"The benefits and the pay were good
","The management was alright but fine.
Advice to Management
Management could be more understanding and focus more on the employees
Be the first to find this review helpful
Helpful
Share
Repor","Management could be more understanding and focus more on the employees
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2021-05-12, Product Manager,"Cupertino, CA","Current Employee, more than 3 years",Best place to work,"Compensation, generous stock grants, on campus clinic for healthcare including PCPs, dentistry, ophthalmology; two paid shutdowns a year, amazing health plans
","Some teams have bad culture, although it’s important to understand every big company has micro cultures. Make sure you find the right team to fit your needs.
2 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-12, Sales Specialist,"Chicago, IL","Current Employee, more than 3 years","Great company, okay management","Super inclusive and welcoming, great work environment and the people that work there love what they do.
","Some of the management decision making doesnt take in to account what the people under them say or want, seems difficult to move up within the company
Advice to Management
Listen to your employees, and by listen I mean take the time to hear them out and make changes accordingly
Be the first to find this review helpful
Helpful
Share
Repor","Listen to your employees, and by listen I mean take the time to hear them out and make changes accordingly
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-05-12, Product Quality Manager,,"Current Employee, more than 3 years",Demanding,"Compensation is very good, benefits too
","Long hours, high workload, demanding culture
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-05-12,Anonymous,,Former Employee,Over promise and under deliver,"The have good staff benefits
","Poor pay, poor management, poor!
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,N/A
2021-05-12, IT Sys Administrative,"San Francisco, CA",Former Employee,beware of the diversity hires,"pretty much like anyone else
some of the fields are interesting
people seem to respect those who have worked at APple
","the hire based on skin color rather than knowledge
no meal plan during day- all other tech co in silicon valley provide this
rampant cancel culture
walk on eggshell mentality for employees
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-05-12, Specialist,"Bellevue, WA","Current Employee, more than 1 year",Good Retail Job,"Good pay and benefits for part time
","A lot of metrics to keep up with
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-12, Brand Promoter,Mumbai,Former Employee,ok,"good company in terms of clients
","same phone every yer is annouing
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2021-05-12, Apple Genius,"Atlanta, GA","Current Employee, more than 3 years",Review,"Good people, positive team, challenging, engaging, technology
","retail hours, retail hours, retail hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-12, Specialist,"Edinburgh, Scotland, Scotland","Former Employee, less than 1 year",Enjoyable place to work,"Everyone is so friendly and always happy to help you, the salary and benefits of the job are great, and it is very rewarding in that you are able to help people.
","The shop can get very busy (especially during Christmas time) which can be a bit stressful sometimes and you often have to deal with rude/difficult customers, but this is probably just like any other retail job.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-05-12, Software Engineer,"Toronto, ON",Current Employee,N/A,"They have good pay and are big
","They are a crowded company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-12, Retail Employee,,"Former Employee, more than 8 years",Great starting point,"It can be a great environment to get a good understanding of the technology
","Coworker can be quite juvenile and inappropriate
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-05-12, Recruiter,,"Former Employee, more than 1 year","Great company, poor Recruiting leadership and process","- strong brand
- good benefits
","- archaic systems and processes 
- not open to new ideas or change, even with compromise
- professional growth is not a priority
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-12,Anonymous,,"Current Employee, more than 1 year",Apple cares about their employees and customers,"strong leaders, good comp, interesting problems/impactful work, values
","bureaucracy of a big company
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-12, Product Specialist,"Brighton, England, England",Former Employee,Best Culture,"The people and culture are the best you will find in any company
","Progression can be slow sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-05-12, Specialist,"Pittsburgh, PA",Current Employee,Great Experience,"Very competitive pay for retail, good culture of support, many external benefits such as shopping discounts for both Apple and other partner companies.
","Little opportunity for advancement, high expectations to deliver results.
Advice to Management
Better support, fewer directives, more communication.
Be the first to find this review helpful
Helpful
Share
Repor","Better support, fewer directives, more communication.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-05-12, Technician,"Indianapolis, IN",Current Employee,Great,"Diverse, good pay, easy work
","Some co workers aren’t too fun to work with
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-11,Anonymous,,Current Employee,good,"good for the new employees, strongly recommend it
","no more shortcomings compared to other firms
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-11, Business Operations Manager,"Cupertino, CA",Current Employee,Great Company !,"The company cares a lot about social issues and is always on the front line of championing for change.
","It's very structured and there's lot a lot of visibility into the everything or you feel like your work does not have a direct impact.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-11, Software Engineer,"San Diego, CA","Former Employee, more than 1 year",Great Place,"Opportunity to work on global products
","Not sure about the cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-11, Specialist,"Bristol, England, England","Former Employee, less than 1 year",Amazing employee benefits but don't be late,"Excellent employee benefits 
Positive working environment
","Non-stop during launch 
0 tolerance for lateness
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-11, Genius,,"Current Employee, more than 5 years",Great Company,"- Benefits
- Mobility 
- Pay
- Stability
- Fast pace work environment
","- Politics
- Inflexible hours
- Time off
- Work/Life Balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-11, Senior RF Engineer,"San Diego, CA","Current Employee, more than 1 year",overall review,"competitive compensation in overall to other companies
","demanding too much and work-life balance
Advice to Management
better work life balance
Be the first to find this review helpful
Helpful
Share
Repor","better work life balance
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Agree
2021-05-11, Operations Specialist,"Woodside, NY",Current Employee,Retail Peak,"Company that cares about its people. Professionalism personified
","Interpersonal Management is difficult to improve on
Advice to Management
Get back to making sure the customer interactions are thorough. Relax metric over management
Be the first to find this review helpful
Helpful
Share
Repor","Get back to making sure the customer interactions are thorough. Relax metric over management
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Neutral
2021-05-11, BOH Specialist,"New York, NY",Former Employee,"Great Company, Positive Experience","The people, the discounts, the stock benefits
","Inflexible work hours for a part time job
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-11, Apple Genius,"Hingham, MA","Former Employee, more than 3 years",Not bad for retail,"Like minded people with several entry level positions to feel out. Opens the door to other opportunities outside of apple
","Unless you want to be a manager at apple it feels like working your way up is rather pointless
Advice to Management
The genius position use to be coveted and something to earn but what skills sets are you really getting when you send everything out
Be the first to find this review helpful
Helpful
Share
Repor","The genius position use to be coveted and something to earn but what skills sets are you really getting when you send everything out
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2021-05-11, Technical Specialist,"Dallas, TX","Current Employee, more than 3 years",Amazing workplace,"everything about Apple is great
","I have no cons I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-11, Apple Product Specialist,"San Diego, CA","Current Employee, more than 1 year",Nothing but good things,"Full time benefits for part time employees. Very employee-first environment. Open communication. Always a chance to grow
","Can be a little competitive but in a supportive way
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-11, Executive Director,"San Francisco, CA","Current Employee, more than 5 years",Great Innovation and Cutting Edge Experience,"Innovation and High tech growth, Explore new ways of modernization
","None None None None None
Advice to Management
Keep it up
Be the first to find this review helpful
Helpful
Share
Repor","Keep it up
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
