date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-12-27, Marketer,,Former Employee,A job in LG,"Great technology and is a big company
","Work that may not be worthwhile
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-25, Research Scientist,,"Former Employee, more than 3 years",-,"People are nice and smart. You can see your products every 3 months
","If you are in charge of unpopular products, then you wouldn't learn and improve.
",,4.0,Agree,N/A,N/A
2020-12-25,Anonymous,,"Former Employee, more than 3 years",Terrible work place,"No pros cannot be founded
","Terrible culture, bad management, low pay
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,N/A
2020-12-23, Tax Associate,,"Former Employee, more than 5 years",Bad environment,"Good Opportunity to learn tax
","Horrible management In the department
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-12-23, Senior Hardware Engineer,Seoul,Current Employee,LGE salary,"In seoul and good coworker
","Low salary and bad growth
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-22, Senior Technical Account Manager,"Santa Clara, CA","Current Employee, more than 10 years",Partner Engineering,"Full stack consumer electronics product manufacturer
","Lack of competitiveness for SW. Manufacturing oriented company
",,3.0,Agree,N/A,Neutral
2020-12-21, General Manager,Greater Noida,"Former Employee, more than 5 years",overall good company,"great service at lge less to learn and more to grow
","working hours are high even leaves you at 8
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
2020-12-19, Senior Software Engineer,Seoul,Current Employee,no vision,"good work and life balance
","low salery, no future vision
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-12-17," Senior Manager, Operations",Seoul,Current Employee,Great Company,"Such a great phenomenon with co-workers
","Very Low Low Low salary
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-11, Senior Design Manager,"San Francisco, CA",Current Employee,Changes,"It is a great experience getting to work with and make friends with Korean and learn about Korean culture
","Difficult to ship without huge compromises. Leadership changes every 2 years.
",,3.0,Disagree,N/A,Agree
2020-12-11, Senior Program Manager,"Troy, MI","Current Employee, more than 3 years",None,"Good medical insurance and good salary
","Night time work needed is kind of cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-12-09, MIS Executive,Tirupati,Current Employee,GOOD,"Good company Time to time report Family bonding
","Low salary Late nights No incriment s
",,4.0,N/A,N/A,N/A
2020-12-09, Quality Engineer,Cairo,"Former Employee, more than 1 year",Good Experience,"A very good system to be used
","poor salaries and career opportunities
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2020-12-09, AREA SALES MANAGER,New Delhi,"Former Employee, more than 3 years","Too much pressure , no work life balance","Ok salary, products, good name association
","Too much pressure , internal poilitics , no work life balance, No stabality
",,3.0,Disagree,Disagree,Disagree
2020-12-08, Demand Planner,"Auckland, Auckland",Former Employee,Demand Planner at LG,"Demand Planning principles are taught and tested to reach a certain level
","working hours vary as a DP to contact different factories in different countries
",,3.0,Disagree,Agree,Neutral
2020-12-08, Graduate Engineering Trainee GET,Pune,Current Employee,"Greatest Work Opportunities, Worst Work Culture","So much exposure is given in terms of responsibilities, with the brand name of LG
","Worst ever work culture, too much politics and bad working hours
",,2.0,Disagree,Agree,Neutral
2020-12-08, A/R Analyst,,Current Employee,It's extremely tough,"lunch subsidy and WFH during coronavirus. I really love my teammates but not sure if you would mesh in other departments. It's all about personnel. Also, I know most have negative views on senior management, but I have nothing but I really like and respect for my senior manager. My Senior manager puts in a lot of time for the team and dept. But again, it really depends on the team and the personnel.
","No work life balance. Been working long hours and worked on weekends to get my work done.
",,1.0,N/A,N/A,N/A
2020-12-08, Sales Assistant,,Former Employee,good for first job,"open mind, full of respect
","low salary but it increase dramatically
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-12-07, KAM Support,Eschborn,Current Employee,Good,"Gute Produkt Work life balance Gute Gehalt
","fast kaum natürlich gibt es Verbesserungmöglichkeit aber läuft aktuell gut
",,5.0,Agree,Agree,Agree
2020-12-06, Assistant General Manager,Greater Noida,"Former Employee, more than 5 years",Good company. You will enhance your skills in LG.,"Nice culture, people and environment.
","Less increments. Other wise good to work.
",,5.0,Agree,N/A,Agree
2020-12-06, Sales Support Specialist,Seoul,Current Employee,Great work place for Korean,"You can work at No.1 house appliance company in Korea, so you can experience no.1 company's marketing strategies. And there are a strong competitor, Samsung, so you can also experience highly fierce competition between LG and Samsung. This experience is very special so that you can be a very strategical person.
","It is huge company, so speed of change is very slow. It takes too much time to make decision, therefore, sometime, it made me so annoy. Even worse, because of slow decision making, customers should be victims like delayed delivery, etc.
",,4.0,Agree,Neutral,Neutral
2020-12-05, Operation Team Leader,Moscow,Current Employee,"Salary comes from Grades=Years, not directly from achievements","If your work from the company for years
","If you try to get bonuses right now
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-03, Manager,,"Former Employee, more than 3 years",Good place to work,"Broad global network. Open minded for new comers
","Organization oriented. Less opportunity for mingling with other functions
",,4.0,Agree,Neutral,Neutral
2020-12-03, Validation Engineer,"Detroit, MI",Current Employee,Terrible,"Good benefits and good saslary
","No career track, poor career management
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-12-03, Senior Engineer,,Former Employee,Lg electonics,"Good atmosphere to work in here
","Not enough money and personal experience
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-02, Senior Engineer Purchase,Greater Noida,"Current Employee, more than 1 year",Great Company to give boost your carrier,"Every day something new to learn. Clarity about your job profile. Bonus structure is good. Cab facility, free lunch, every three month they do grand party in 5 star hotels and many more.
","Late sitting. Job profile is very stressful.
",,5.0,Agree,Agree,Agree
2020-12-02, Electrical Engineer,,Former Employee,not best but good,"benefit was good as was the work life balance
","low salary, suddenly changed plan
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-01, Software Engineer,"Brooklyn, NY","Current Employee, less than 1 year",Good,"Good, can improve a lot
","Not bad, can somewhat improve
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-01, Intern,Greater Noida,Former Employee,Good,"People are helpful and good work
","Timing hours is too long sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-30, DGM ,New Delhi,"Current Employee, more than 10 years",Not employee friendly for long term employment,"Good exposure to international work standrd
","Low job security, humiliating behaviour by Koreans
",,3.0,Disagree,Neutral,Disagree
2020-11-29, Director,Ho Chi Minh City,Current Employee,adf,"It is a good company to work.
","The salary is not high.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-29, Sales Promoter,Hyderābād,"Former Employee, more than 1 year",Sales promoter,"Supportive team with good behavior
","Pressure of targets to sell
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-26, Senior Software Engineer,Seoul,"Former Employee, more than 5 years",Bad Company,"Work and life balance is good.
","No motivation, low salary, dark future
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-11-25, Marketing Specialist,Madrid,Former Employee,Good,"A nice place to start
","Not many bad things happened
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-24, Marketing Manager,New Delhi,"Current Employee, more than 1 year",Work culture,"Strong Brand presence in market
","Poor work culture and zero work life Balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-11-23, Store Manager,Lucknow,Current Employee,i'm working here and feel better other then compnies,"i'm working here and feel better other then compnies
","This review of my experience at my current employer is truthful.
",,5.0,N/A,N/A,N/A
2020-11-22, Assistant Manager,Seoul,Current Employee,Asian culture and traditional manufacturing company,"You can experience global business to all region (asia, europe, north ameria, etc..) LG hsa very well-orginazed system. Korea cannot do much due to government regulations (52 hours per week)
","Vertical and coercive culture unique to Asian companies System too complex and difficult for users to understand Korean companies generally do not create manuals for work.
",,3.0,Disagree,Neutral,Disagree
2020-11-21, Time Check,"Clarksville, TN","Current Employee, less than 1 year",Good place to work,"There is plenty of overtime
","A little light in the pay
",,5.0,Agree,Neutral,Agree
2020-11-20, Project Manager,"Worcester, MA","Current Employee, more than 8 years",Project Manger,"your part to keep Glassdoor the most trusted place to find a job and company you love.
","i dont noSee the Community Guidelines for more details.
",,5.0,Agree,N/A,Agree
2020-11-20, Assistant Manager,Greater Noida,"Former Employee, more than 3 years",Great place to work,"Large company, great systems, great people
","Hectic work culture, too many reviews, staff is not tech savvy
",,5.0,Agree,Agree,Agree
2020-11-18, SW,Seoul,"Current Employee, more than 10 years",LG Electronics,"Not fair depending on your R&R
","Not well-paid comparing to Samsung.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-11-17, Test Engineer,"Morristown, NJ","Former Employee, less than 1 year",Korean Micro Management / Toxic Culture,"There are few good people remaining
","Korean Toxic Kkon Dae Working culture
",,1.0,Disagree,Disagree,Disagree
2020-11-16, Assistant Manager,Dubai,Current Employee,Great Place to work!,"- Very caring towards employees. - Well organized - Work culture is great
","No cons at all whatsoever
",,5.0,Agree,Agree,Agree
2020-11-16, Devops Engineer,Seoul,Current Employee,Review good,"Goods company. Good calture good LC
","Low salary low salary. Low
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-09, Customer Service Representative,"Huntsville, AL","Former Employee, more than 1 year",Lack of motivation.,"You can learn things you can apply to new job opportunities.
","Lack of motivation on the workplace.
",,3.0,Agree,Neutral,Disagree
2020-11-06, Assistant Marketing Manager,"Toronto, ON",Former Employee,Great company,"Very nice people Good pay Great products and services Lots of perks Corporate workshops
","Very fast-paced Very competitive High turnover Don't feel very valued as an employee Very intense in terms of product knowledge
",,4.0,Agree,N/A,Agree
2020-11-05, Inside Sales ,"Oakville, ON",Former Employee,great innovative company,"decent salary perks good work life balance
","salary level is not the top of industry
",,4.0,Agree,Neutral,Agree
2020-11-04, Assistant Manager,Bangalore,"Former Employee, more than 1 year",Supply chain,"Good in salary and job secure
","Heavy phone calls need to attend on 24/7
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-03, Help Desk Technician,Pune,Current Employee,Good company I like it,"Good service and much more
","Better company and Popular in india
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-02, Sales Representative,"Lincoln, IL","Former Employee, more than 8 years",There is a lot of favoritism and there is no room for advancement unless you are willing to re-locate.,"Great benefits and salary is great.
","There are family members working in the company some in higher positions than others and with that comes favoritism.
",,3.0,Agree,Neutral,Agree
2020-11-02, SCM Manager,Moscow,Current Employee,Mission/Vision,"Warm, Good atmosphere, many program for job skill improvement,
","Low salary, no innovation, low compensation, Old mind
",,2.0,Disagree,N/A,Agree
2020-10-30, Assistant,"Reynosa, Tamaulipas, Tamaulipas","Former Employee, less than 1 year","LG electronics, Reynosa","Discipline, Good networking Vacation for December
","Miscommunication, less productivity High pressure culture
",,2.0,Disagree,Agree,Neutral
2020-10-30, Production Supervisor,"Cibitung, West Java, West Java",Current Employee,Good company to grow,"One of the biggest electronic consumer products in the world
","Working time is bad in some case
",,4.0,N/A,N/A,N/A
2020-10-27, General Manager,Seoul,"Former Employee, more than 5 years",AI,"Big corporates. Lots of activities and opportunities
","cultural background cause a huge Bureaucracy
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-10-27, Senior Executive,Greater Noida,"Former Employee, more than 3 years",Not good,"Brand Name Market Image Corpoate culture is bearable
","Culture and Pay Work life balance
",,2.0,Disagree,N/A,Neutral
2020-10-21, Marketing,,"Former Employee, more than 10 years",Good place to sharpen matrix skills,"Great brand Great products Good people Decent opportunities if you work hard
","Not enough autonomy for local employees Glass ceiling exists for locals
",,4.0,Agree,N/A,Neutral
2020-10-20, Manager,New Delhi,"Current Employee, more than 1 year",i really want to live life,"i enjoy working here at chaman
","I dont enjoy working here
",,2.0,Agree,N/A,Agree
2020-10-17, Chief Engineer,Seoul,"Current Employee, more than 8 years",...,"There is no Pros in company
","No vision, No decision, No money for development
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,Disagree,Disagree
2020-10-16, Managing Director,"San Diego, CA","Current Employee, more than 8 years",Good company,"reasonable compensations and benefits comparing to others
","none. Depends on the position can have better work and life balance
",,5.0,Agree,Agree,Agree
2020-10-15, Administrative Assistant,"Englewood, NJ","Former Employee, more than 1 year",high staff turnover,"great health benefits, low cost lunch options
","high turnover, lack of training, very controlled work environment
",,3.0,N/A,N/A,N/A
2020-10-11, Analog/Mixed Signal Design Engineer,,Former Employee,review,"Good work and life balance
","Sometimes required too many work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-09, Project Manager,Bangalore,"Former Employee, more than 8 years",Ok Company to be in,"Lucky to be part of some good leaders team Good Work exposure, the leader does push you to explore new areas You do tend to get onsites based on projects specially if you are in the mobile domain
","Very Shrewd Upper Management always controlled by Korean Counterparts Not a great Work Life Balance Keeps trying to do what Samsung Does Low Pay as compared to the work they try to Squeeze out
",,3.0,Agree,Neutral,Neutral
2020-10-08,Anonymous,,Former Employee,Customer,"People orientation , working colleagues are good
","Long hour in work, many task at one go
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-08, Machine Learning Engineer,Seoul,"Current Employee, less than 1 year",Quite good work and life balance,"Quite good work and life balance
","Low salary compared to other companies
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-08, Team Leader,Hyderābād,Current Employee,Good company,"Good company and well salary s
","No corns so please click
",,5.0,Agree,Agree,Agree
2020-10-07, Analyst,,"Current Employee, more than 1 year",Analyst in LG,"Big company with good salary
","There is a small range of tasks
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2020-10-06, Technology Manager,Düsseldorf,"Current Employee, more than 3 years",OK,"1. Big company, interesting job
","1. Not many opportunities to grow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-10-06,Anonymous,Seoul,Former Employee,Generally nice place to work,"Worked in HQ. People are generally nice and willing to help you if you ask right.
","For a large company, it was a bit unorganized.
",,4.0,N/A,N/A,N/A
2020-10-05, Shipping Clerk,"Lockport, IL",Former Employee,Decent Paying Job,"Not much of a demanding job, basic requirements on using system that doesnt need much knowledge on how to.
","Favoritism and specific race is preferred.
",,3.0,Disagree,Agree,Neutral
2020-10-05, Promoter,"Choa Chu Kang New Town,",Former Employee,Dumb job,"decent pay and long shifts 2 days minimum
","but constantly watched, not allowed to talk to other staff and not allowed to take small breaks, must be constantly talking to customers ,exhausting 10 hr shift, was hired at iphone X launch (dumb) and promoting bad phone that nobody wants unless they are dumb as well.
",,2.0,Disagree,Disagree,Disagree
2020-10-05, Quality Engineer,"Detroit, MI","Former Employee, more than 1 year",good experience to develop my career in automotive industry,"better to learn well-developed work process in automotive industry
","lower working life balance due to reverse working time with HQ
",,3.0,Disagree,Agree,Agree
2020-10-03, Associate Manager,Seoul,Former Employee,Good company but not great meritocracy,"Dynamic environment, lots to be learned
","Slow career progress, not much performance based
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-30, Marketing Specialist,Seoul,"Former Employee, more than 5 years",Worth experiencing,"99% of nice people, stable business, reputation by others
","Too huge organization so hard to work independently, no business growth
",,5.0,Agree,Agree,Agree
2020-09-29, Technician,,Current Employee,Best Company Ever,"Wonderful leadership and communication throughout company
","None at this moment. All is well
",,5.0,Agree,Agree,Agree
2020-09-28, B2B Sales,Casablanca,"Former Employee, more than 8 years",Life is good what a layer’s,"Good products but ........ Nothing more
","The only way to succeed, you have to be Korean No support from HQ Very far from the market Big issues with local top management
",,2.0,Disagree,Disagree,Disagree
2020-09-28, Business Development Associate,Singapore,Current Employee,Experience in LG HE Department,"Excellent work autonomy for highly motivated workers
","Traditional company, where it can be quite difficult to enforce changes
",,3.0,N/A,N/A,N/A
2020-09-27, Senior Research Engineer,,Former Employee,I've got the experience about work in a structured environment,"I've got the experience about work in a structured environment
","Sometimes traditional Korean bureaucracy and long working hours
",,3.0,N/A,N/A,N/A
2020-09-27, Material Planner,Pune,"Former Employee, more than 1 year",Good opportunity for career growth,"You will get core knowledge related to your profilr
","Lot of load, hectic time plan
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-09-26, Supply Chain Planner,"Edgewater, NJ","Former Employee, more than 3 years",Good learning,"Good learning and big company
","Over time work and no snacks
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2020-09-25, Sales Representative,,"Current Employee, more than 5 years",Stay Away,"Free Health Insurance, good produnt
","Quality of life, end of month focus not customer focused
",,1.0,Disagree,Disagree,Disagree
2020-09-23, Production Engineer,"Clarksville, TN","Former Employee, more than 3 years",Low Salary,"Big manufacturing company for sure
","salary is too low comparing to work
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Agree
2020-09-23, Post Doctoral Fellow,"New York, NY",Current Employee,Perfect,"Perfect pay for new workers
","Long hours and sometimes not flexible
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-23, Machine Operator,"Clarksville, TN","Former Employee, less than 1 year",good place to work,"work was not to hard
","lots of overtime when you did not need it
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-09-22, Principal Engineer,,Current Employee,Great benifit,"Great benefit. Especially good health insurance. Company provides free lunch.
","Need more flexibility. work culture lack of passion
",,4.0,Disagree,Neutral,Neutral
2020-09-22, Professional Engineer,Seoul,"Former Employee, more than 10 years",Hard working company to grow,"Lots of friendly colleagues at work
","Challenging targets were given in the beginning of the year, but were compromised later. It's hard to tell who worked hard or not.
",,3.0,Agree,Agree,Neutral
2020-09-21, Head of Mobile,Lahore,"Former Employee, more than 1 year",Terrible Company with Terrible Leadership,"Pay was high for Pakistan, Driver benefits, generous housing allowance, company car, 5 star hotels during business trips
","Leader makes bad business decision and then reports to HQ that it was his subordinates decision, getting that subordinate fired.
",,2.0,Disagree,Neutral,Disagree
2020-09-21, User Experience Designer,Seoul,"Former Employee, more than 3 years",Work experience at the UX lab,"Compared to other departments, UX lab has a more flexible work environment. Easier to maintain a work-life balance. Less staff dinner.
","top-down management style. Frequent organizational changes.
",,4.0,N/A,N/A,N/A
2020-09-21, User Experience Designer,Seoul,Current Employee,Not recommend,"employees are not compete, help each other
","stable, hate to change for future.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-19, Supply Chain Planner,Cairo,"Former Employee, more than 1 year","It is avery good company, good environment, taught me a lot","good environment, taught me a lot
","The salaries are not good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-09-16, Senior RF Engineer,"Bellevue, WA","Former Employee, more than 8 years",Good,"Great people and work environment
","Not applicable, up to employee
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-15, Finance Executive,Pune,Current Employee,Good,"Good manufacturing experience, broad products range
","Out of the city, workload, hard to maintain balance between work life and personal life
",,2.0,Agree,Agree,Neutral
2020-09-14, Finance,Amstelveen,Former Employee,Treasury Assitant,"Learn experience there and you can leave
","The company is not flexible and does not pay much
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-12, Manager,Seoul,"Former Employee, more than 3 years",Good place to work,"Friendly environment to wok, Global work experience, world leading electronic goods
","Not much cons except weak business in mobile sector
",,5.0,Agree,Agree,Agree
2020-09-12, Mobile Systems Engineer,Seoul,"Current Employee, more than 5 years",manufacturing based company,"good work & life balancing
","vertical company culture & low salary
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2020-09-10, Supply Chain Manager,,"Current Employee, more than 10 years",Wdym,"None, this places sucks and it makes me sick
","Everything, Stress, No raise, and No motivation
",,1.0,Disagree,Disagree,Disagree
2020-09-10, HRD Manager,,Former Employee,main pros and cons,"global outreach, standart practices, well-run functions
","have to understand korean mindset in order to progress
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-07, Sales BDM,Lagos,"Former Employee, more than 3 years",We don't want your pizza!!!,"Lots of Business Trips, highly competitive and fast paced
","No career path for non-koreans and kind of a racist work place. You are a third class citizen even in your country.
",,2.0,Disagree,Neutral,Agree
2020-09-07, Senior Production Engineer,,Current Employee,Maintenance work,"Highely good only for work
","No personal life as no fix timing of out
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-06, Senior Field Test Engineer,"São Paulo, São Paulo, São Paulo","Former Employee, more than 10 years",Very good environment,"Good relationship with all employees, good salary, well balance of work and and social life.
","Not learning to much after 11 years on the company. Maximum position is as manager, because director are send by Korea Head Quarter.
",,5.0,Agree,Agree,Agree
2020-09-06, FP&A Analyst,Seoul,"Former Employee, more than 1 year",Finance at LGE,"Roles and responsibilities are well defined between finance teams
","Regular and ad-hoc financial reportings are required quite frequently
",,3.0,Agree,Agree,Agree
2020-09-06, Marketing Communications Manager,"Weybridge, England, England","Current Employee, more than 3 years",Great company,"Great product discounts Good job opportunities
","Salary should be a bit more competitive
",,4.0,Agree,Agree,Agree
2020-09-03, Research Engineer,Hanoi,"Current Employee, less than 1 year",Good company for fresh graduates,"Good location and big company with many events. Hire many freshers and have good training courses for them. Fresh graduate can learn how to work in a big company or a company of any size.
","There are a lot of bureaucracy. The job is not really challenge, it is hard to learn new things so only suitable for those who want easy jobs
",,4.0,Agree,Neutral,Agree
2020-09-03, SCM Specialist,,"Current Employee, less than 1 year",Poor,"Sallary on time, not much work
","Poor salary, lack of trust and respect
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Neutral
2020-09-01, Senior Intellectual Property Counsel,Seoul,"Current Employee, more than 1 year",Legal work,"Good work balance, job security
","Too hierarchical and political, lower salaries
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2020-09-01,Anonymous,,"Current Employee, more than 3 years",Good place to get experience,"Multi Cultural environment is good to understand different perspectives about productivity and results orientation
","Their rigid leadership style impacts the work environment
",,3.0,Disagree,Neutral,N/A
2020-08-31, Software Engineer(Internship),Noida,"Former Employee, less than 1 year",Awesome company to work at,"Food and travelling facility was provided by the company
","The salary of software developers were low in comparision with other companies
",,4.0,Agree,Agree,Disagree
2020-08-31,Anonymous,Nairobi,"Current Employee, more than 3 years",company review,"Great company to work for
","haven't experienced any cons so far
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-08-31, Software Engineer,Seoul,"Current Employee, more than 5 years",Low salary,"Big company. Many people. Location.
","Low salary. Low salary. Low salary.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-08-29, Senior Embedded Software Engineer,Seoul,Current Employee,large firm but passive investment,"large firm/stable retain hiring environment/
","Passive Investment/non-competitiveness wage/frequently loss co-worker
",,2.0,Disagree,Neutral,Neutral
2020-08-29,Anonymous,,Former Employee,Short and Precise,"Very trustable company. It's products are too reliable.
","No as such till i worked.
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-28,Anonymous,Seoul,"Current Employee, more than 5 years",Great company to work,"Culture is nice. Everything is fine.
","None. Hard to find it.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-28, Senior User Experience Designer,,"Former Employee, more than 8 years",Good to work if you are Korean,"Racially very homogeneous company, but the colleagues are very nice
","Not a good place of you are thinking to climb up the ladder or increase your skill set.
",,3.0,Disagree,N/A,Neutral
2020-08-27, HVAC Engineer,New Delhi,"Current Employee, less than 1 year",LG is a very prestigious firm,"Because of very old , Reliable, career builder, Prestigious
","No cons from my side
",,5.0,Agree,Disagree,Agree
2020-08-27, Principal User Experience Designer,"Santa Clara, CA",Current Employee,Good to get career experiences,"likely to have chances to ship product
","hierarchical company culture, no RSUs
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-26, Senior Engineer,Pune,"Current Employee, more than 3 years",3 years experience in Lg,"MMC company with long term goal
","No work life balance, late sitting hours, hugh workload, remote location, very less increment, no work ethics,
",,3.0,Disagree,Agree,Disagree
2020-08-26, Senior Engineer,Pune,"Former Employee, more than 1 year",Life's Good,"Good place to work in factory
","worked for 2 years but nothing so far
",,4.0,Agree,Agree,Agree
2020-08-25, Associate,Seoul,"Current Employee, more than 3 years",not bad not good,"big company in Korea, can learn about consumer goods
","passive, late, small salary compared to other big companies in KR
",,3.0,Disagree,Neutral,Neutral
2020-08-25, Finance Manager,,"Current Employee, more than 1 year",Good company,"Good company, growth,good for freshers, recognition,j
","Travelling, less increment,no work life balance,h,b
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-21, AREA SALES MANAGER,Chandigarh,"Former Employee, more than 8 years",Good Company to Learning,"Good perks, good salary, Growth Opportunities
","Nothing to say. One thing is to improve Life and Work Balance
",,4.0,Agree,Agree,Agree
2020-08-21, Market Manager,,Former Employee,Market manager,"Great team with reasonable schedules.
","Too many changes in a year from Market source to Market Star to Creative channels
",,3.0,Disagree,Agree,Agree
2020-08-20, Executive,Ho Chi Minh City,Former Employee,"LG Electronics ""team culture","Best HR team. I must say that the HR team of LG Electronics was so professional, helpful and nice. Good benefits for employees in general. Challenging environment.
","New people was kind of being ""bullied"" mentally though there were still nice people too. Newbie here seemed to always be inferior to others. They were asked to show or not show certain kinds of emotions, to talk or not to talk to a certain employees, were recommended to try to win the affection of boss, blamed when the faults were not theirs. In general, you seem to have no right to be your true self here though you still might manage to do you job to the best and you are developing your own way to connect with your collegues. Instead of focusing on doing your job, you have to pay huge attention to other trivia things . Annoying!
",,2.0,N/A,N/A,N/A
2020-08-20, Executive,Singapore,"Current Employee, less than 1 year",Strong korea culture,"Don’t have any pros at all
","Strong korean culture and very messy Organization
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2020-08-17, Senior Staff Software Engineer,Seoul,"Current Employee, more than 10 years",So so,"Work life balance, stable, and easy to commute
","Low salary, not flexible culture, no vision sharing
",,3.0,Disagree,Neutral,Neutral
2020-08-16, Data Analyst,"Toronto, ON","Current Employee, more than 1 year","a place for short time learning, but very limit promotion opportunities","you can learn lots of things
","software technology is very behind everything is controlled by pm and cfo company don't like to increase your salary even you are working many years
",,4.0,N/A,N/A,N/A
2020-08-16, Marketing Manager,"Guangzhou, Guangdong, Guangdong","Former Employee, more than 3 years",okay,"there is no overtime usually
","low pay, many office dramas
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2020-08-13,Anonymous,Bucharest,"Former Employee, more than 3 years",Good company as a starting point,"Good salary for beginning stage Flexible environment Stable company with good products and good future through continous R&D
","No real chance to promote/low salary incremental No carreer path/no training for people development No retention plan for talented employees
",,3.0,Disagree,Agree,Agree
2020-08-13, Account Manager,,"Current Employee, more than 1 year",Company culture is a real problem,"Fantastic technology and innovation - market leaders
","Backwards management style, huge division between western and Korean employees. Lack of trust and autonomy. Laborious and inefficient meeting culture and processes.
",,1.0,Disagree,Neutral,Agree
